DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
22-08-24,"Paradise Beach Resort",H,"Name Card 2 แบบ",90906,500-300-500-300,"4 นอก",6400,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,สาว,N,22-08-24,
22-08-24,K.Sofia,,"Print Photo Paper Matt ",01852,5,240,1200,"Photo Paper","น 4 cmyk",-,,แตงโม,อิ้งเจ็ท,ต้อม,สาว,N,22-08-24,
22-08-24,อาจารย์ภิญโญ,O,Sticker,90856,8500-3600,0.6-0.4,6540,"Sticker ขาวมัน","น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,สาว,N,22-08-24,
22-08-24,"MT Constuction",,"โรเนียว A4 ซองกฐิน",89993,2000,1.9,3800,"ซองขาว 9/125 ฝาแหลม","น 1 น้ำเงิน",-,,แตงโม,บริการอื่นๆ,อบ,สาว,N,22-08-24,
22-08-24,"ธนาคารกรุงไทย (หน้าทอน)",O,เอกสารการติดตามดูแลสินเชื่อ,90031,100,"45 นอก",4500,"การ์ดสี 240g. (ชมพู ฟ้า เหลือง เขียว ขาว ม่วง)","น 1 ดำ",ไดคัท,,โอ๋,"Digital Print",เป๊ก,สาว,N,22-08-24,
23-08-24,O-bar,,"Minibar Bill",90000,,,0,ยกเลิกงาน,ยกเลิกงาน,ยกเลิกงาน,,ยกเลิกงาน,,ยกเลิกงาน,สาว,N,23-08-24,
23-08-24,"Coco Tam's",R,"Menu Wine",90888,6,225,1350,"อาร์ต 300g.","น 4 cmyk",,,โอ๋,"Digital Print",เป๊ก,สาว,N,23-08-24,
23-08-24,Silavadee,,"Food & Beverage Order",90809,100,90,9000,"เคมี 4 ใบ ขาว  ชมพู เหลือง ฟ้า","น 1 เทา","รันเลขที่20001-25000 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,23-08-24,
23-08-24,"Chaweng Regent",H,"maintance Order",90138,100,"65 นอก",6500,"ธรรมดา 2 ใบ ขาว บรุ๊ฟ","น 1 ดำ","รันเลขที่2501-7500 ปรุหัว 1 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,23-08-24,
23-08-24,"Peace Resort ",H,Miscellaneous,90799,50,"80 นอก",4000,"เคมี 4 ใบ ขาว เหลือง ฟ้า ชมพู","น 1 น้ำเงิน","รันเลขที่32501-35000 ปรุข้าง 3 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,23-08-24,
23-08-24,"Samui Verticolor",H,"ใบเสร็จรับเงิน / ใบกำกับภาษีอย่างย่อ",90754,100,"60 นอก",6000,"เคมี 3 ใบ ขาว เหลือง ฟ้า","น 1 ดำ","รันเลขที่12501-17500/ล.251-350 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เดียร์,สาว,N,23-08-24,
23-08-24,"White Rose Samui",H,"โรเนียว A4 JoLaundry Form",89512,4,"210 นอก",840,"ปอนด์ขาว 70g","น 1 ดำ",-,,-,บริการอื่นๆ,เก๋,สาว,N,23-08-24,
23-08-24,"Garrya Tongsai Bay samui",,"Gif Card",90805,500,27.25,13625,"อาร์ต 300g.","น 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  ",,ปัด,"Digital Print",เป๊ก,สาว,N,23-08-24,
23-08-24,"Sociatel Koh Samui",,"Key Card Envelope",89939,1000,"6 นอก",6000,"การ์ดขาว 240g.","น 4 cmyk","ไดคัท ประกอบติดกาว",,Pl,GTO4,แอร์,สาว,N,23-08-24,
23-08-24,"Renaissance Resort & Spa",H,"กระดาษรองถัง 20 x 20 cm.",90161,2000-2000,"0.8 นอก",3200,"ปอนด์ขาว 80g",-,ไดคัท,,-,บริการอื่นๆ,-,สาว,N,23-08-24,
23-08-24,"สนง.สรรพสามิตพื้นที่ จ.สุราษฎร์ธานี",,"Print Sticker Logo",01869,1,"100 นอก",100,"Sticker PP น้ำเงิน",-,ไดคัท,,โอ๋,อิ้งเจ็ท,โอ๋,สาว,N,23-08-24,
23-08-24,คุณนูรนาดา,,"Print Sticker + Foamboard 120 x60 cm.",01863,1,700,700,"Sticker PP","น 4 cmyk",-,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,23-08-24,
23-08-24,"Four Seasons Resort",H,"Sticker 7 วัน 7 สี / Freezing / Defrost",90877,7000-2000-1000,0.5,5000,"ส่ง Stock","ส่ง Stock","ส่ง Stock",,"ส่ง Stock",บริการอื่นๆ,"ส่ง Stock",สาว,N,23-08-24,
23-08-24,"Shasa Resort",H,"Sticker Logo",90162,1920,"1 นอก",1920,"Sticker ขาวมัน","น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",เป๊ก,สาว,N,23-08-24,
23-08-24,"The Ritz-Carlton",H,"Honer Bar Menu",90881,1000,"7.5  นอก",7500,"การ์ดตีพื้นฟ้า 240g.","น 1 ดำ ล 1 ดำ",-,,ปัด,"Digital Print","laser ",สาว,N,23-08-24,
23-08-24,"Samui Storage",,"Sticker Logo",90059,100,"10 นอก",1000,"Sticker ขาวด้าน","น 4 cmyk",ไดคัท,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,23-08-24,
