DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
14-08-20,วัดคีรีวงการาม,O,"ไวนิล Banner โควิด",18400,,,4550,ไวนิลขาวทึบ,SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง30จุดพับขอบ1ชั้น",,ติ๋ว,อิ้งเจ็ท,,โอ๋,N,03-09-20,
14-08-20,คุณแอน,O,"Stk.เบอร์โทร (1.8ซม.)",74179,1000,0.28,280,"STK.PPด้าน ","น-Print สี","ไดคัท Inkjet",2(A:),แก่น,"Digital Print",แก่น,ตา,N,21-08-20,
14-08-20,Honoho,R,"Menu A:3 พับเป็น A:4",76176,25,245,6125,"Brisk Pure White 270g ","น-ล Print",ปั๊มพับ+เย็บมุงหลังคา,"26 ล.",ติ๋ว,"Digital Print",ติ๋ว,ตา,N,21-08-20,
14-08-20,"Time's Cafe",R,"Sticker 4 แบบ",76174,4,70,280,"STK.PPด้าน ","น-Print สี","ไดคัท Inkjet",4(A:3),โบว์,"Digital Print",โบว์,ตา,N,21-08-20,
14-08-20,Honoho,R,"Menu A:3 พับเป็น A:4",76173,6,280,1680,"Brisk Pure White 270 g","น-ล Print",ปั๊มพับ+เย็บมุงหลังคา,"6 ล.",ติ๋ว,"Digital Print",ติ๋ว,ตา,N,21-08-20,
15-08-20,"Wild Bare Foot Bar & Restaurant",R,"สติกเกอร์ติดพลาสวู้ด Menu",18259,2,300,600,"สติกเกอร์ขาวมัน A3",JV33,"ติดพลาสวู้ด 3 มม 2 หน้า เคลือบด้าาน",,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
15-08-20,"Santiburi Beach Resort",H,"print laser sticker hand sanitizer",18260,1000,0.8,800,เมทัลลิคทอง,laser,กรีด,,ท๊อป,"Digital Print",,โอ๋,N,08-09-20,
15-08-20,น้องซาเฟียร์,O,"print laser sticker logo",18261,1,65,65,"STK.ขาวมันหลังเขียว ",Laser,,,โบว์,"Digital Print",,โอ๋,N,08-09-20,
15-08-20,"Cape Fahn Hotel",H,"ไวนิล Banner open hotel",18262,1,800,800,"ไวนิล 1.5x2 m",๋SWJ,เหลือขอบขาวรอบ,,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
15-08-20,"Santiburi Beach Resort",H,"print laser sticker logo ติดเสื้อ",18263,2000,0.125,250,"สติกเกอร์ขาวมันหลังเขียว 1.5 cm",laser,ไดคัทวงกลม,,,"Digital Print",,โอ๋,N,08-09-20,
15-08-20,น้องภูมิ,O,"print laser sticker logo",18264,2,65,130,"PP มัน",laser,"ค่าส่ง่ 30",,โบว์,"Digital Print",,โอ๋,N,08-09-20,
15-08-20,"Samui Sam's",,"print laser flyer",18265,,,0,,,,,,"Digital Print",,โอ๋,N,14-09-20,
15-08-20,คุณแพร,O,"ไวนิล ป้ายงานศพ",18266,2,400,800,"ไวนิล 80x200cm",๋SWJ,"พับขอบเจาะตาไก่ 4 มุม",,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
15-08-20,"Avani Samui (Sunset Coast)",H,"สติกเกอร์ติดพลาสวู้ด parking sign",18267,3,250,750,"สติกเกอร์ขาวมัน A3",JV33,"ติดพลาสวู้ด 3 มม 1 หน้า เคลือบมัน",,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
15-08-20,Intercontinental,H,"สติกเกอร์ social distancing",18269,3,65,195,"PP มัน 3x3 cm",JV33,เคลือบด้าน,,ท๊อป,อิ้งเจ็ท,,โอ๋,N,08-09-20,
15-08-20,"หมูติดล้อ (คุณลัมภ์)",O,"print laser sticker logo ทอดมันติดล้อ",18270,3,65,195,"PP มัน","3x3 cm",,,,"Digital Print",,โอ๋,N,14-09-20,
16-08-20,น้องน้ำอิง,O,"print laser sticker logo",18271,1,50,50,"สติกเกอร์ขาวมันหลังเขียว ",laser,,,,"Digital Print",,โอ๋,N,09-09-20,
16-08-20,คุณแพร,O,"ไวนิล ป้ายกำหนดการบำเพ็ญกุศลศพ",18272,1,800,800,"ไวนิล 1.2x2.4 m",๋SWJ,"พับขอบเจาะตาไก่ 4 มุม",,ท๊อป,อิ้งเจ็ท,,โอ๋,N,08-09-20,
16-08-20,ร้านหม้อดิน,R,"ไวนิล ป้ายเมนูกาแฟ",18273,,,0,,,,,,อิ้งเจ็ท,,โอ๋,,02-09-20,
16-08-20,"โรงพยาบาลเกาะสมุย ",HP,"สติกเกอร์ซีทรู ติดกระจกห้อง EMS",18276,,,0,,,,,,อิ้งเจ็ท,,โอ๋,N,14-09-20,
16-08-20,"Sala Samui Resort & Spa(เชิงมน)",H,"ไวนิล banner hotel",18277,2+1,550+750,1850,"ไวนิล 100x200 cm / 121x236 cm",๋SWJ,"ตัดพอดีงาน ไม่พับขอบ",,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
16-08-20,K.Alex,O,"print cavas Poster",18278,1,400,400,"Canvas 64x87 cm",ricoh,*งานผิดลดเหลือ300บ.,,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
17-08-20,"Santiburi Country Club",,"ไวนิล president cup 2020",18401,,,0,,,,,,อิ้งเจ็ท,,โอ๋,N,02-09-20,
17-08-20,"The Sunset Beach Resort & Spa",H,"สติกเกอร์ logo",18402,20,20,400,"สติกเกอร์ใส 15x25 cm",JV33,,,,อิ้งเจ็ท,,โอ๋,N,02-09-20,
17-08-20,"Rose And Sand Massage",O,บิลนวด,75968,50,50,2500,"เคมีขาว-เหลือง V.ใน",สีดำ,"ปรุข้าง1ใบ+เย็บ50ใบ No.2501-5000 (ล.051-100)",2500,PL,"ตัด 5","อู๋,ตู่",สาว,O,01-09-20,
17-08-20,โรงเรียนวัดแจ้ง,S,ใบทอดผ้าป่า,75967,"1000 ชุด",2.30,2300,ปอนด์ขาว80g+ซองขาวฝาขนาน9/125,น-ลน้ำเงิน,,1000,โบว์,บริการอื่นๆ,อิ๋ว(โรเนียว),สาว,N,01-09-20,
18-08-20,"Samui Elephant Home",TR,"สติกเกอร์ติดอะคิลิค ป้ายสินค้าที่ระลึก",18403,1,150,150,"สติกเกอร์ขาวมัน ",่JV33,"ขนาด A:4 ติดอคิลิค",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
18-08-20,Jasmin,O,"ไวนิล banner",18404,2,,1300,"ไวนิล 120x240 cm / 113x160 cm",SWJ,เหลือขอบขาวรอบ,,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
18-08-20,"Prana Hotels & Resorts ",H,"ไวนิล banner",18405,1,1000,1000,"ไวนิลหลังดำ 180*230 ซม.",SWJ,ตอกตาไก่ในเนื้องานระยะห่าง30จุดพับขอบ1ชั้น,,ท๊อป,อิ้งเจ็ท,,โอ๋,N,03-09-20,
18-08-20,ตามนัด,O,"Print laser sticker logo",18406,5,65,325,"PP มัน ",Laser,ไดคัทวงกลม,,โบว์,"Digital Print",,โอ๋,N,03-09-20,
18-08-20,"Renju Group",O,"Envelope Logo A:4",74192,1000,6,6000,"ซองขาว A:4 (12.5*9 in)","น-เขียว,ดำ","แพ็ค V.ใน",1100,ติ๋ว,GTO,ต้น,ตา,N,02-09-20,
18-08-20,"Lub D Hostel Koh Samui",H,"Flyer ",74193,500,5.50,2750,"อาร์ต 157g. ","น-ล CMYK",ตัด,300,แก่น,GTO4,เอ๋,ตา,N,21-08-20,
18-08-20,คุณเหมี่ยว,O,"ไวนิล ป้ายงานศพ",18407,1,400,400,"ไวนิล 80x200 cm",SWJ," พับขอบเจาะตาไก่ 4 มุม",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
18-08-20,"ห้างทองกรุงเทพ (สาขา 1)",O,"ใบรับซื้อทองเก่า / ใบสำคัญจ่ายเงิน",75975,20,85,1700,เคมีขาว-ชมพู,สีดำ,"ปรุหัว1ใบ+เย็บ50ใบ No.-",1000,PL,"ตัด 5",ตู่,สาว,O,01-09-20,
18-08-20,"ห้างทองกรุงเทพ (สาขาหน้าทอน)",O,สัญญาขายฝาก,75974,20,135,2700,"เคมีขาว-ชมพู-เหลือง-เขียว V.ใน",สีดำ,"ปรุหัว2ใบ+เย็บ50ใบ No.02001-03000 (ล.041-060)",1500,PL,"ตัด 5",ตู่,สาว,O,01-09-20,
18-08-20,"ห้างทองกรุงเทพ (สาขาหน้าทอน)",O,"ใบเสร็จรับเงิน / ใบกำกับภาษีอย่างย่อ",75973,20,90,1800,"เคมีขาว-ชมพู-เหลือง V.ใน",สีดำ,"ปรุหัว2ใบ+เย็บ50ใบ No.03001-04000 (ล.061-080)",1500,PL,"ตัด 5",ตู่,สาว,O,01-09-20,
18-08-20,"ห้างทองกรุงเทพ (สาขา 2 เฉวง )",O,"ใบเสร็จรับเงิน / ใบกำกับภาษี",75972,22,100,2200,"เคมีขาว-ฟ้า-เหลือง V.ใน",สีดำ,"ปรุหัว2ใบ+เย็บ50ใบ No.03001-04000 (ล.061-080)",1650,PL(N),"ตัด 5",ตู่,สาว,O,01-09-20,
18-08-20,"Avani Samui (Sunset Coast)",H,"Luggage Tag",75971,1000,2.75,2750,"STK.PPด้าน V.นอก","น-Print สี",,39(A:3),ติ๋ว,"Digital Print",ติ๋ว,สาว,O,15-10-20,
18-08-20,บ้านช่างทอง,O,ใบรับงานสั่งทำทอง,75970,200,45,9000,"ธรรมดาขาว-เหลือง-ปรู๊ฟ V.ใน",สีน้ำเงิน,"ปรุหัว2ใบ+เย็บ50ใบ No.00001-10000 (ล.001-200)",15000,PL,"ตัด 5",อู๋,สาว,O,01-09-20,
18-08-20,"Le Meridien (Lamai)",H,"Print laser sticker logo",18409,2000,0.36,720,"PP มัน 2.5 cm",Laser,ไดคัทวงกลม,,,"Digital Print",,โอ๋,N,03-09-20,
18-08-20,TCS,,"ไวนิล ป้ายงานเลี้ยง",18410,1,200,200,"ไวนิล 60x150 cm",SWJ,"ตอกตาไก่ 4 มุม",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
18-08-20,Intercontinental,H,"สติกเกอร์ foot print",18411,20,60,1200,"สติกเกอร์ขาวมัน 30x30 cm",JV33,เคลือบด้าน,,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
19-08-20,"Anantara Lawana Resort & Spa",H,"ไวนิล roll up",18301,2,1800,3600,"ไวนิล 60x160 cm",๋SWJ,"ประกอบใส่ roll up",,,อิ้งเจ็ท,,โอ๋,N,08-09-20,
19-08-20,J.Wan,,"print laser sticker logo",18302,2,50,100,"สติกเกอร์ขาวมันหลังเขียว 3.5 cm",laser,ไดคัทวงกลม,,,"Digital Print",,โอ๋,N,02-09-20,
19-08-20,"Nikki Beach Resort",H,"ไวนิล billboard",18303,1,6250,6250,"ไวนิล 5x5 m",laser,พับขอบทำช่องสอดท่อนอกงาน,,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,นิลสุวรรณ,R,"ไวนิล Poster",18304,3,,0,"ไวนิล 70x100 cm",๋SWJ,เหลือขอบขาวรอบ,,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,วิทยาลัยบริหารธุรกิจและการท่องเที่ยวสมุย,S,"ไวนิล โครงการปลูกป่า",18305,1+1,150+600,750,"ไวนิล 50x100 cm / 1.5*3 ม.",๋SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4มุมพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,"Melia Koh Samui Beach Resort",H,"สติกเกอร์ ติดเคาน์เตอร์",18307,,,0,สติกเกอร์ขาวด้าน,,,,,อิ้งเจ็ท,,โอ๋,N,14-09-20,
19-08-20,สถานีเรือสมุย,O,"ไวนิล ป้ายกฎระเบียบและข้อปฏิบัติ",18309,,,1000,ไวนิลขาวทึบ,SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง6จุดพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
19-08-20,ร้านชมวิว,R,"สติกเกอร์ติดพลาสวู้ด Menu",18310,4,300,1200,"สติกเกอร์ขาวมัน A3",JV33,"ติดพลาสวู้ด 3 มม 2 หน้า เคลือบด้าน",,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,"ธนาคารกรุงไทย (เซนทรัลสมุย)",,สติกเกอร์ติดบนโฟมบอร์ด,18311,1,1000,1000,"สติกเกอร์ขาวมัน 120*125 ซม.V.นอก",่JV33,,,ท๊อป,อิ้งเจ็ท,,โอ๋,N,03-09-20,
19-08-20,โกเนียวเตี๋ยวเป็ด,,"สติกเกอร์ติดพลาสวู้ด Menu",18312,5,250,750,"สติกเกอร์ขาวมัน A3",JV33,"ติดพลาสวู้ด 3 มม 1 หน้า เคลือบด้าน",,ติ๋ว,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,ไส้กรอกบึงกาฬ,O,"ไวนิล ป้ายร้าน",18313,1,150,150,"ไวนิล 40x100 cm",,,,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,นิลสุวรรณ,R,"สติกเกอร์ เมนู",18314,6,50,300,"สติกเกอร์ขาวมัน A4",JV33,,,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,วิทยาลัยบริหารธุรกิจและการท่องเที่ยวสมุย,S,"ไวนิล ป้ายชื่อวิทยาลัย",18315,1,300,300,"ไวนิล 70x200 cm V.นอก",๋SWJ,"ตาไก่ 4 มุม",,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,"โลโก้ช็อป (ร้าน)",O,"print laser sticker logo น้ำพริกเผา",18317,3,50,150,"สติกเกอร์ขาวมันหลังเขียว ",laser,,,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,คุณอาร์ม,O,"ไวนิล bannerr liverpool",18318,1,600,600,"ไวนิล 50x600 cm",๋SWJ,เหลือขอบขาวรอบ,,,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,"Here Coffee",O,"print laser sticker logo",18319,10,50,500,"PP ใส",laser,กรีด,,,"Digital Print",,โอ๋,N,09-09-20,
19-08-20,"Santiburi Beach Resort",H,"ไวนิล banner",18321,1,600,600,"ไวนิล 100x220 cm",๋SWJ,"พับขอบเจาะตาไก่ 6 จุด",,ท๊อป,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,"Nikki Beach Resort",H,"ไวนิล banner",18322,1,2000,2000,"ไวนิล 240x290 cm V.นอก",๋SWJ,"พับขอบเจาะตาไก่ 25 cm",,ท๊อป,อิ้งเจ็ท,,โอ๋,N,09-09-20,
19-08-20,"Buri Rasa (Phangan)",H,"Inter Bar Transfer",75982,25,85,2125,"เคมีขาว-ชมพู V.นอก",สีน้ำตาล,"กาวหัว No.15001-16250 (ล.301-325)",1250,PL,"ตัด 5",ตู่,สาว,O,02-09-20,
21-08-20,"Samui Elephant Home",TR,"Print A:4 2 หน้า (เคลือบแข็ง)",75953,25,40,1000,"อาร์ต 300 g. ","น-ล Print",เคลือบแข็ง,25,โบว์,"Digital Print",โบว์,สาว,N,21-08-20,
21-08-20,กาละแมพี่เอ๋,O,"Sticker - ติดถุงกาละแม (เล็ก)",76248,20(A:3),40,800,"STK.ขาวมันหลังเขียว  V.ใน","น-Print สี","ไดคัท Inkjet",20(A:3),โบว์,"Digital Print",โบว์,สาว,N,21-08-20,
21-08-20,"คงเพชร บ่อเงิน",O,ตั๋ว,75985,100,20,2000,"ปอนด์ขาว80g  V.ใน",สีน้ำเงิน,"ปรุ3ที่+เย็บ100ใบ No.00001-10000 (ล.001-100)",5000,PL,"ตัด 5",ตู่,สาว,O,01-09-20,
21-08-20,"เอียดเฟอร์นิเจอร์ บจก. สาขาหน้าเมือง",O,ใบเสร็จรับเงิน,76239,50,65,3250,"ธรรมดาขาว-เหลือง-ปรู๊ฟ ",สีน้ำเงิน,"ปรุหัว2ใบ+เย็บ50ใบ No.72501-75000 (ล.1451-1500)",3750,PL(N),"ตัด 5","ตู่,อู๋",สาว,O,21-08-20,
21-08-20,"Melia Koh Samui Beach Resort",H,"NC - ขวัญใจ",75987,200,3.50,700,"Edixion 300g V.นอก","น-ล Print สี",ตัด,21(A:4),ติ๋ว,"Digital Print",ติ๋ว,สาว,O+R,25-09-20,
21-08-20,วัดน้ำตกหินลาด,O,ฎีกา+ซอง,74178,500,2.80,1400,ปอนด์ขาว80g+ซอง,สีน้ำเงิน,แพ็ค,500,โบว์,บริการอื่นๆ,บัว(โรเนียว),ตา,N,21-08-20,
21-08-20,"Wild Bare Foot Bar & Restaurant",R,Menu,76085,"5 ล.",250,1250,"อาร์ต 300 g. V.ใน","น-ล Print",เคลือบแข็ง,"5 ล.",โบว์,"Digital Print",โบว์,สาว,O+R,21-08-20,
21-08-20,คุณจิ๊บ,O,บิลเงินสด,76232,20,150,3000,"เคมีขาว-เหลือง-ฟ้า V.ใน",สีน้ำเงิน,"ปรุหัว2ใบ+เย็บ50ใบ No.0001-1000 (ล.001-020)",1500,โบว์,"ตัด 5","ตู่,อู๋",สาว,N,21-08-20,
21-08-20,Jasmins,R,Menu+Flyer,74190,8*6+300,3+1,444,"การ์ดขาว180g. ",สีดำ,"Menu 8*3@3 / Flyer 300@1",348,โบว์,บริการอื่นๆ,อิ๋ว(Print),ตา,N,21-08-20,
21-08-20,"APC Law",O,"NC - Shaw Aphichatuphut",76104,200,10.50,2100,"Skin Black 380g V.นอก",น-ลปั๊มเงิน,ตัด,200,แก่น,บริการอื่นๆ,ปั๊มเงิน,ตา,O+R,21-08-20,
21-08-20,"3D Pest Control Samui",O,"Flyer A:5 (Eng)",74174,1000,2.50,2500,"อาร์ต157g. ","น-ล cmyk ",ตัด,,ติ๋ว,GTO4,เอ๋,ตา,N,21-08-20,
21-08-20,"3D Pest Control Samui",O,"Service Contract",74177,10,300,3000,"เคมีขาว-ฟ้า ","สีน้ำเงิน ใบที่1พิมพ์น-ล","ปรุข้าง1ใบ+No.00001-0500 (ล.001-010)",1000,โบว์,"ตัด 5","ตู่,อู๋",ตา,N,21-08-20,
21-08-20,"3D Pest Control Samui",O,"Flyer A:5 (French)",74173,1000,2.50,2500,"อาร์ต 157g. ","น-ล cmyk",ตัด,550,ติ๋ว,GTO4,เอ๋,ตา,N,21-08-20,
21-08-20,"Four Seasons Resort",H,"Stk. Defrost Out Of Freezer",74170,500,0.50,250,"STK.PPด้าน ",น-CMYK,"ไดคัท Inkjet","13 ใบ",แก่น,"Digital Print",แก่น,ตา,N,21-08-20,
21-08-20,"Four Seasons Resort",H,"STK. Freezing Frozen Product",74171,500,0.50,250,"STK.PPด้าน ",น-CMYK,"ไดคัท Inkjet","13 ใบ",แก่น,"Digital Print",แก่น,ตา,N,21-08-20,
21-08-20,"Four Seasons Resort",H,Stk.7วัน,74169,500*7,0.50,1750,"STK.PPด้าน ",น-CMYK,"ไดคัท Inkjet","91 ใบ",แก่น,"Digital Print",แก่น,ตา,N,21-08-20,
21-08-20,"3D Pest Control Samui",O,"NC - 2 ชื่อ",74187,100*2,3,600,"อาร์ต 300 g. V.ใน","น-ล Print",ตัด,22(A:4),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,21-08-20,
21-08-20,"3D Pest Control Samui",O,"Brochure 3 พับ (Eng)",74175,500,5,2500,"อาร์ต157g. ","น-ล cmyk ",พับเครื่อง,350,ติ๋ว,MO4,"แอ้,ศร",ตา,N,21-08-20,
21-08-20,"3D Pest Control Samui",O,"Brochure 3 พับ (French)",74176,500,5,2500,"อาร์ต157g. ","น-ล cmyk ",พับเครื่อง,350,ติ๋ว,MO4,"แอ้,ศร",ตา,N,21-08-20,
21-08-20,ร้านนั่งเล่นวาไรตี้,R,บัตรคอนเสิร์ต,76179,45,10,450,"อาร์ต157g V.ใน",น-CMYK,ปรุมือ+เข้าเล่มเย็บแม็ค45ใบ,6(A:3),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,21-08-20,
21-08-20,บ้านหวานโต,O,Tag,76180,100,6,600,"อาร์ต 300 g. V.ใน","น-Print สี","เจาะรู,ผูกเชือกสีดำเส้นใหญ่",4(A:3),โบว์,"Digital Print",โบว์,ตา,N,21-08-20,
21-08-20,"Sala Samui Resort & Spa(เชิงมน)",H,"Receipt / Tax Invoice ",74161,30,195,5850,"เคมีขาว-ฟ้า-ชมพู-เขียว V.นอก","สีดำ (1ต้นฉบับ/2-4สำเนา)","กาวหัว No.35501-37000 (ล.711-740)",6000,PL(N),"ตัด 5","ตู่,อู๋",ตา,O,21-08-20,
21-08-20,ส้มตำเจ้ปากแดง,R,เมนูพิเศษทุกอย่าง20บาท,74194,"1 รีม",250,250,"ปอนด์ขาว80g ",สีดำ,"ตัดเป็น A:5 เข้าเล่มกาว 100 ใบ","1 รีม",โบว์,บริการอื่นๆ,บัว(โรเนียว),ตา,N,21-08-20,
24-08-20,น้ำตกตานิ่ม,TR,"ตั๋ว ",75993,300,27,8100,"แบงค์ชมพู55g V.นอก",,"ปรุ1ที่+เย็บ100ใบ No.0001-30000",10000,ติ๋ว,"ตัด 5",ตู่,สาว,O+R,09-09-20,098-9659593
24-08-20,"เอียดเฟอร์นิเจอร์ บจก. สาขาหน้าเมือง",O,"NC - ภคพร,พนิดา,ศศิธร",75990,400,3.75,1500,"อาร์ต 300g. V.ใน","น-ล Print",ตัด,40(A:4),แก่น,"Digital Print",แก่น,สาว,O,08-09-20,
24-08-20,"โลโก้ช็อป (ร้าน)",O,"ไวนิล ป้ายห้องเช่า",18412,2,450,900,"ไวนิล 1x2 m",๋SWJ,"ตอกตาไก่ในงาน 6 จุด",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
24-08-20,"Royal Muang Samui Villas ",H,"ไวนิล สหกรณ์ออมทรัพย์",18413,1,750,750,"ไวนิล 1x3 m",๋SWJ,"ตาไก่ 4 มุม",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
24-08-20,Spincircle,O,"สติกเกอร์ติดโฟมบอร์ด ป้ายชื่อบริษัท",18414,2,200,400,"สติกเกอร์ ยาว 60 cm",JV33,"ติดบนโฟมบอร์ด 5 มม",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
24-08-20,"Here Coffee",O,"print laser sticker logo",18415,10,50,500,"PP ใส",laser,กรีด,,,"Digital Print",,โอ๋,O,03-09-20,
24-08-20,โรงเรียนปัญญาดี,S,"สติกเกอร์ติดอะคิลิค ป้ายถังขยะ",18416,7,150,1050,"สติกเกอร์ขาวมัน A4",JV33,"ติดบนอะคิลิคขาว 3 มม",,,อิ้งเจ็ท,,โอ๋,N,03-09-20,
24-08-20,คุณจุ๋ม,O,"ตัดสติกเกอร์ติดอะคิลิค ป้ายติดภายใน",18417,9,,0,"สติกเกอร์สีน้ำเงิน 15x60cm",CT,,,,สติีกเกอร์,,โอ๋,N,02-09-20,
24-08-20,"Bliss events & wedding",,"ไวนิล ",18418,,550,1100,"ไวนิล 120x240 cm",๋SWJ,"ตาไก่ 4 มุม",,,อิ้งเจ็ท,,โอ๋,N,02-09-20,
