DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
18-07-23,อ.ภิญโญ,,STK,85652,6500,"0.6*4500 / 0.4*2000",3500,"stk ขาวมัน","น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,18-07-23,
19-07-23,"Garrya Tongsai Bay samui",,"Mini Bar",85071,200,97,17600,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","กาวหัว 50 ชุด + No.001-20000",,โอ๋,"ตัด 5",เมฆ,ตา,N,19-07-23,
19-07-23,"Chaweng Cove Beach Resort",H,"repair request form",85328,50,80,4000,"ธรรมดา 3 ใบ ขาว-ฟ้า-ปรุ็ฟ","น 1 ดำ",-,,ปัด,"ตัด 5",เมฆ,ตา,O,19-07-23,
19-07-23,"Absolute Sanctuary",H,"launday bill",82930,50,147,7350,"เคมี 3 ใบ ขาว-ฟ้า-ชมพู","น 1 ดำ",-,,โอ๋,"ตัด 5",แบงค์,ตา,O,19-07-23,
19-07-23,"Sand Sea Beach Resort CO.LTD",,"Letter Head ",85583,2000,2,4000,"ปอนด์ 80g ","น 2 ฟ้า น้ำตาล",-,,ปัด,GTO,ต้น,ตา,O,19-07-23,
19-07-23,"NSP & Laws Firm Co,.Ltd.",O,STK,85542,500,5,2500,"stk ขาวมัน","น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,O,19-07-23,
20-07-23,ครูเป็นต้น,,portfolio,85272,1,,900,"อาร์ต 300g.","น 4 cmyk","เย็บมุมหลังคา + เคลือบPVC 2 ด้าน + ปั๊มพับ",,ปัด,"Digital Print",ปัด,ตา,N,20-07-23,
20-07-23,"Kamalaya Koh Samui",H,book-shri,85057,100,85,8500,"อาร์ต 300g.","น 1 ดำ","เนื้อใน ขาวดำ",,ปัด,"Digital Print",ปัด,ตา,O,20-07-23,
20-07-23,คุณหงส์,,portfolio,85259,,1,670,"อาร์ต 260g.","น 4 cmyk ล 4 cmyk","เคลือบPVC มัน 2ด้าน เย็บมุมหลังคา ปั๊มพับ / เนื้อใน ART 157 แกรม",,แตงโม,"Digital Print",แตงโม,ตา,N,20-07-23,
20-07-23," go by grory",,"Welcome letter",85252,"3 รีม",,270,โรเนียว,โรเนียว,โรเนียว,,โรเนียว,บริการอื่นๆ,โรเนียว,ตา,O,20-07-23,
20-07-23,"ครัวชาวบ้าน (ร้านอาหาร)",R,ใบเสร็จรับเงิน,85623,100,50,5000,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 ดำ","ปรุหัว 2 ใบ No.55001-60000 ล.1101-1200 + เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,20-07-23,
20-07-23,"Jinta Bangalow",H,ใบกำกับภาษี/ใบเสร็จรับเงิน,85543,20,115,2300,"ธรรมดา 3 ใบ ขาว-ฟ้า-ปรุ็ฟ","น 1 ดำ","ปรุหัว 2 ใบ No.30751-31750 ล. 616-635 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,20-07-23,
20-07-23,วัดบุณฑริการาม,,บัตรรางวัล,85254,200,5,1000,"ปอนด์ 80g ","น 1 น้ำเงิน","โรเนียว + ซอง",,แตงโม,บริการอื่นๆ,โรเนียว,ตา,N,20-07-23,
20-07-23,"Belmond Napasai",H,"directory ",83100,100,64,12800,"ปกโชปัง เนื้อใน wove h/w 120 g ","1 สี คือ ดำ  2 ด้าน",,,ปัด,"Digital Print","laser ",ตา,N,20-07-23,
20-07-23,"U Samui",,"complimentary ",85750,50,150,7500,"เคมี 5 ใบ ขาว ชมพู เขียว  เหลือง ฟ้า","1 สี คือ ดำ ","รันเลขที่2001-4500/ล.041-090 ปรุ 4 ใบ",,ปัด,"ตัด 5",แบงค์,ตา,O,20-07-23,
20-07-23,"Garya samui",,"sticker ",84055,5,70,350,"pp matt","cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,20-07-23,
20-07-23,"Melati Beach Resort & Spa",H,"food & beverage order",85645,100,55,5500,"เคมี ขาว เหลือง ฟ้า ","น 1 น้ำตาล","รันเลขที่ 12501-17500/ปรุ 2 ใบ",,PL,"ตัด 5",แบงค์,ตา,N,20-07-23,
20-07-23,"U Samui",,"did your for got samething",85738,1000,2.7,2700,"CUG  90g. ","2 สี คือ ม่วง ดำ ",,,PL,"ตัด 11",ศร,ตา,N,20-07-23,
20-07-23,"Chaweng Cove Beach Resort",H,"menu ซ่อมปก",85528,10,120,1200,"อาร์ต 300g.","cmyk 2 side ","matt pvc ",,ปัด,"Digital Print","laser ",ตา,N,20-07-23,
20-07-23,"Chaweng Cove Beach Resort",H,"in room directory",85529,10,120,1200,"art 300 g ","cmyk 2 side ","matt pvc  ปั๊มพับ ",,ปัด,"Digital Print","laser ",ตา,N,20-07-23,
20-07-23,"Conrad Koh Samui",H,"note pad ",85811,1500,10.50,16852.5,"อาร์ต 128 แกรม/เนื้อใน ปอนด์ 80 แกรม","cmyk 1 side ",,,PL,GTO4,แอ้,ตา,N,20-07-23,
20-07-23,"Hansar Hotels & Resorts",H,"nc christian",85548,400,4.50,1800,"art 300 g ","cmyk 2 side ","matt pvc ",,ปัด,"Digital Print","laser ",ตา,N,20-07-23,
20-07-23,Hyatt,,"sticker ",1369,"3 ชิ้น","605 250 250 ",1150,"photo paper /stk ติดพลาสวู๊ด","cmyk 1 side ",,,โอ๋,อิ้งเจ็ท,"ink jet",ตา,N,20-07-23,
20-07-23,Hyatt,,"laundry list",85748,50,75,3750,"เคมี 2 ใบ ขาว-ฟ้า","น 1 เทา","เย็บ 50 ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,02-08-23,
21-07-23,"ร้ารศศธร เกาะสมุย",,"photo paper",01343,1,250,250,photo,"น 4 cmyk","ขนาด A2 ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,21-07-23,
21-07-23,Horst,,"Flyer ",85673,20000,4,20000,"อาร์ต 210g.","น 4 cmyk",-,,ปัด,MO4,ศร,ตา,N,21-07-23,
21-07-23,สหกรณ์เดินรถเกาะสมุย,O,ใบเสร็จรับเงิน/ใบกำกับภาษี,85632,50,105,5250,"เคมี 3 ใบ ขาว-ชมพู-ฟ้า","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.001-2500 ล.01-05 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,21-07-23,
21-07-23,สหกรณ์เดินรถเกาะสมุย,O,ใบเสร็จรับเงิน/ใบกำกับภาษี,85564,50,105,5250,"เคมี 3 ใบ ขาว-ชมพู-ฟ้า","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.001-2500 ล.01-50  +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,21-07-23,
21-07-23,"บ.คาเฟ่ บามิซิ จำกัด",O,"Cash Sale",85670,20,85,1700,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 น้ำเงิน","ปรุหัว 1 ใบ No.4001-5000 ล.81-100 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,21-07-23,
21-07-23,กาละแมแม่พิณ,O,"STK มะพร้าวแก้ว",85892,5,50,250,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,21-07-23,
21-07-23,"Four Seasons Resort",H,"miscellaneous ",85695,100,55,5500,"เคมี 3 ขาว-เหลือง-ฟ้า","น 1 เทา","กาวหัว 50 ชุด + No.55001-60000 ล.1101-1200",,PL,"ตัด 5",เมฆ,ตา,O,21-07-23,
21-07-23,"ซีพีเค เมเนจเม้นท์ (Chaweng Cove)",H,ใบเสร็จรับเงิน/ใบกำกับภาษี,85638,50,95,4750,"เคมี 3 ใบ ขาว-ชมพู-ฟ้า","น 1 ดำ","ปรุหัว 2 ใบ No.1751-4250 ล.36-85 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,21-07-23,
21-07-23,"Tropical Delice",O,"STK the ritz",85256,"6 A3",60,360,pp-matt,"น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,21-07-23,
21-07-23,"Kamalaya Koh Samui",H,"paper tax invatce",85511,3000,1.60,4800,"ปอนด์ 80g ","น 4 cmyk",ตัด+แพ็ค,,PL,GTO4,แอร์,ตา,O,21-07-23,
21-07-23,"ท้องพลู รีสอร์ท",H,Receipt,85308,20,65,1300,"แบงค์ขาว 55 g ","น 1 น้ำเงิน","ปรุหัว 1 ใบ No.001-1000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,N,21-07-23,
21-07-23,"The Smocker",,STKติดสินค้า,01353,"1 ตรารางเมตร",650,650,"stk pvc มัน","น 4 cmyk",-,,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,21-07-23,
21-07-23,"Sea Valley Hotel & Spa",H,"STK ติดอคิลิค",01285,12,"300*10 / 400*2",3800,"STK ติดอคิลิค","น 4 cmyk","ขนาด A4 10 ชิ้น / ขนาด A3 2 ชิ้น",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,21-07-23,
21-07-23,Intercontinental,H,"photo paper",01356,1,350,350,photo,"น 4 cmyk",A2,,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,21-07-23,
21-07-23,K.Anton,,"STK ติดพลาสวูด",01286,1,350,350,"STK ติดพลาสวูด","น 4 cmyk","ขนาด 30*60 ซม ",,แตงโม,อิ้งเจ็ท,แตงโม,ตา,N,21-07-23,
21-07-23,"Sea Valley Hotel & Spa",H,"STK ติดโฟมบอร์ด",01287,1,400,400,"STK ติดโฟมบอร์ด","น 4 cmyk",A1,,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,21-07-23,
26-07-23,"Kimpton Kitalay Samui",,"miscellaneous ",85681,50,92,4600,"เคมี 3 ใบ ขาว-เหลือง-ฟ้า","น 1 ดำ",,,PL,"ตัด 5",แบงค์,ตา,O,26-07-23,
26-07-23,"Belmond Napasai",H,"miscellaneous ",84053,50,96,4800,"เคมี 3 ใบ ขาว-เหลือง-ฟ้า","น 1 ดำ","ปรุข้าง 2 ใบ No.3501-6000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,26-07-23,
26-07-23,Vanabell,,"pillow menu",84074,200,12,2400,"การ์ดขาว 240g","น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,26-07-23,
26-07-23,"The Ritz-Carlton",H,"กระดาษรองถังขยะ ",85267,10000,0.29,2900,"ปอนด์ 80g ",-,ไดคัท,,นรินทร์,บริการอื่นๆ,นรินทร์,ตา,O,26-07-23,
26-07-23,บ.เจริญสุขเรืองทอง,,ใบรับผ้า,85342,100,54,5400,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 ดำ","ปรุหัว 1 ใบ No.2501-7500 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,O,26-07-23,
26-07-23,คลินิกหมอรพีพรรณ,,NC,85360,600,4.50,2700,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,26-07-23,
26-07-23,เพชรบัญชา,,"Flyer ",85211,18000,0.75,13500,"อาร์ต 115g.","น 4 cmyk",-,,โอ๋,MO4,ศร+แอร์,ตา,N,26-07-23,
26-07-23,K.Anton,,STK,84062,"10 A3",70,700,pp-ด้าน,"น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,26-07-23,
26-07-23,บ.เจริญสุขเรืองทอง,,ใบสั่งผ้า,85343,50,70,3500,"ธรรมดา 2 ใบ ขาว-ปรุ๊ฟ","น 1 ดำ","ปรุหัว 1 ใบ No.5001-7500 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,26-07-23,
26-07-23,"Avani Samui (Sunset Coast)",H,STK,01355,1,,1900,pp-ด้าน,"น 4 cmyk","ขนาด 122*235 ซม",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,26-07-23,
26-07-23,"Hansar Hotels & Resorts",H,"Menu ",85617,10,650,6500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + เจาะรู + ปั้มพับ + ใส่สัน + ใส่น๊อต",,ปัด,"Digital Print",ปัด,ตา,N,26-07-23,
26-07-23,"Coco Tam's",R,"ปก menu",85653,100,80,8000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ + เจาะรู",,โอ๋,"Digital Print",โอ๋,ตา,N,26-07-23,
26-07-23,"Sala Samui Resort & Spa(เฉวง)",H,"Welcome Card",85722,5000,3.40,17000,"signature 270 g","น 1 เทา",ปัมพับ,,PL,GTO,ต้น,ตา,O,26-07-23,
26-07-23,"Sala Samui Resort & Spa(เฉวง)",H,"hotel taxi card",85723,5000,1.30,6500,"signature 270 g","น 2 เทา-ดำ ล 1 เทา",-,,PL,GTO,ต้น,ตา,O,26-07-23,
26-07-23,"ฺBliss Event",,"STK ติดโฟมบอร์ด",01323,"2 ชุด","400 / 7400",7800,"stk ขาวด้าน","น 4 cmyk","ชุดที่ 1 A1 6 แบบ / ชุดที่ 2 8 แบบ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,26-07-23,
26-07-23,"Saona Collection",O,"photo paper",01341,1,160,160,photo,"น 4 cmyk","ขนาด 40*60 ซม",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,26-07-23,
31-07-23,เทศบาลกองสาธารณสุข,,ตรายางกองสาธารณสุข,1925,31,,6940,-,-,-,,ปัด,บริการอื่นๆ,ปัด,ตา,N,31-07-23,
31-07-23,"Seen Beach Club",H,"singles party",01352,1,,2000,-,-,"ขนาด 240*300 ซม / ตอกตาไก่ 4 มุม ในเนื้องานห่าง 30 ซม / พับขอบ 1",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,31-07-23,
01-08-23,"นภาพล หจก.",O,"STK ติดโฟมบอร์ด",01197,3,,650,-,-,"ขนาด 90*60 3 แบบ 3 แผ่น",,แตงโม,อิ้งเจ็ท,ต้อม,ตา,N,01-08-23,
01-08-23,"สมุย ยูไนเต็ด ฟุตบอล",O,ใบเสร็จรับเงิน/ใบกำกับภาษี,85876,50,95,4750,"เคมี 3 ใบ ขาว-เหลือง-ฟ้า","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.14651-17150 ล.294-343 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,01-08-23,
01-08-23,"Chaweng Regent (Tai Restaurant)",H,"registration card",84918,100,85,8500,"การ์ดฟ้า 240g","น 2 แดง ดำ","กาวหัว 50 ชุด",,โอ๋,GTO,ต้น,ตา,N,01-08-23,
01-08-23,"Four Seasons Resort",H,"Kid Menu",85947,500,12,6000,"การ์ดขาว 240g","น 1 ดำ ล 1 ดำ",ไดคัท+บล็อคเก่า+เจาะรู+ผูกเชือก+ติดตาไก่,,PL,GTO,ต้น,ตา,O,01-08-23,
01-08-23,"Sala Samui Resort & Spa(เฉวง)",H,"Welcome wedding",01193,1,,650,-,-,-,,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,04-08-23,
01-08-23,ชลธิชาบาร์,R,"captain order",85317,100,50,5000,"เคมี 2 ใบ ขาว-ฟ้า","น 1 ดำ","ปรุหัว 1 ใบ No.001-5000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,01-08-23,
01-08-23,"P Chaweng Royal Hotel",,NC,85685,100,4.50,450,"อาร์ต 300g.","น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,01-08-23,
01-08-23,"Coral Cliff Beach Resort",H,"hotel map",85604,1000,4.90,4900,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",พับ,,แตงโม,GTO4,แอร์,ตา,N,01-08-23,
01-08-23,"Anantara Lawana Resort & Spa",H,"STK indian",01168,4,"200*2 / 400*2",12000,-,-,"indian 20*100 2 ชิ้น / santi 58*98 2 ชิ้น ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,01-08-23,
01-08-23,"สุรีรัตน์ จิตมุ่ง",,NC,85746,100,4.50,450,"คราฟน้ำตาล 230 g","น 4 cmyk ล 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,01-08-23,
01-08-23,"Lek Restaurant",,"Menu ภาษาอังกฤษ",85783,5,520,2600,"อาร์ต 300g.","น 4 cmyk",เคลือบแข็ง+เจาะรู+ใส่ห่วงเหล็ก,,แตงโม,"Digital Print",แตงโม,ตา,N,01-08-23,
01-08-23,"wing samui",,"STK logo ",01335,2,70,140,"stk ใส",-,-,,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,01-08-23,
01-08-23,กาละแมแม่พิณ,O,"STK กะปิ",85891,5,50,250,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,01-08-23,
01-08-23,เพชรบัญชา,,"Flyer -A5",85263,16000,0.75,12000,"อาร์ต 115g.","น 4 cmyk",-,,PL,MO4,แอร์+ศร,ตา,N,01-08-23,
01-08-23,K.เอียด,,ใบฎีกา,85545,800,3,2400,โรเนียว,โรเนียว,โรเนียว,,โอ๋,บริการอื่นๆ,โรเนียว,ตา,N,01-08-23,
02-08-23,"Araya Laundry",O,บิลรับผ้า,84789,50,60,3000,"ธรรมดา 2 ใบ ขาว-ปรุ๊ฟ","น 1 น้ำเงิน","ปรุหัว 1 ใบ No.001-2500 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O+R,02-08-23,
02-08-23,K.Bui,,ไวนิล,01200,1,250,250,-,-,"ขนาด 120*80 ซม",,แตงโม,อิ้งเจ็ท,ต้อม,ตา,N,02-08-23,
02-08-23,"สุรีรัตน์ จิตมุ่ง",,ไวนิล,01198,1,250,250,-,-,"ขนาด 1.2*60 / ตอกตาไก่ 6 จุด",,แตงโม,อิ้งเจ็ท,แตงโม,ตา,N,02-08-23,
02-08-23,"Sala Samui Resort & Spa(เชิงมน)",H,"inroom safe",85913,500+500,5,5000,"signature 280 g","น 1 ดำ",-,,โอ๋,"Digital Print",โอ๋,ตา,O,02-08-23,
02-08-23,"Centara Reserve Samui",,ไวนิล,01271,1,2200,2200,-,-,"ขนาด 350*250 ซม เผื่อขอบ 10 ซม",,แตงโม,อิ้งเจ็ท,แตงโม,ตา,N,02-08-23,
02-08-23,"บ้านเมษปิติ บจก.(Poolsawas Res.)",H,ใบเสร็จรับเงิน/ใบกำกับภาษีอย่างย่อ,85506,50,60,3000,"ธรรมดา 3 ใบ ขาว-เขียว-ปรู๊ฟ","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.2501-5000 ล.51-100 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,02-08-23,
02-08-23,Seavallay,,NC,84058,600,3.50,2100,"อาร์ต 300g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,02-08-23,
02-08-23,Hyatt,,"consesve card",85747,1000,3.40,3400,"RDV 270 g","น 1 เทา ล 1 เทา",-,,โอ๋,"ตัด 11",ศร,ตา,O,02-08-23,
02-08-23,"Sociatel Koh Samui",,"STK ติดพลาสวูด",01371,1,250,250,-,-,-,,แตงโม,อิ้งเจ็ท,แตงโม,ตา,N,02-08-23,
02-08-23,"Anantara Lawana Resort & Spa",H,"consultation card",85693,2000,1.50,3000,"การ์ดขาว 180g","น 1 ทอง ",-,,PL,GTO,ต้น,ตา,O,02-08-23,
02-08-23,"Chaweng Garden Beach Resort",H,"Your Personal",85350,100,68,6800,"เคมี 4 ใบ ขาว-เขียว-ฟ้า-เหลือง","น 1 ดำ","ปรุหัว 3 ใบ No.12501-17500 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,02-08-23,
02-08-23,"Baan Chaweng Beach Resort & Spa",H,"beverage order",85628,100,55,5500,"เคมี 3 ใบ ขาว-ชมพู-เขียว","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.5001-10000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,02-08-23,
02-08-23,"Thai House Beach Resort",H,"food order",85536,100,55,5500,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","ปรุหัว 2 ใบ No.7501-12500 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,02-08-23,
02-08-23,ตำรวจท่องเที่ยว,G,"ป้าย ชุมชนตะเกียน",01351,2+2,"250*2 / 500*2",1500,-,-,"1. ขนาด 60*120 ซม 2 ชิ้น / 2. แบบที่ 2  เพิ่ม 2 ชิ้น ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,02-08-23,
02-08-23,"Villa Kalyana",H,"STK ติดพลาสวูด",01347,19,"150*2 / 600*4 / 70*13",3610,-,-,"1. ขนาด 8*10 น 2 ชิ้น / 2. A1 4 แบบ 1 แผ่น รวม 4 แผ่น / 3.สี A3 ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,02-08-23,
02-08-23,K.แจง,,STK,01290,6,150,900,-,-,"ขนาด A2 ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,02-08-23,
02-08-23,สินธุ์,,STK,84086,10,50,500,pp-ด้าน,"น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,O+R,02-08-23,
03-08-23,"Melati Beach Resort & Spa",H,ที่รองแก้ว,85517,3000,2,6000,"ซับขาว 210 g","น 2 น้ำตาลอดง ดำ",ไดคัท,,PL,"ตัด 11",ศร,ตา,O,03-08-23,
03-08-23,Samahita,,"Menu ",84068,6,70,420,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,03-08-23,
03-08-23,"Anantara Bophut",H,"Personal safe",85859,200,15,3000,wove_B/W220g,"น 4 cmyk",ปัมพับ,,ปัด,"Digital Print",ปัด,ตา,O,03-08-23,
03-08-23,"Vana Belle A Luxury Collection Resort ",H,"envelope 5*7",85504,1500,4.50,6750,"ซองขาวแหลม 5*7  /4 ขาว","น 1 ดำ",-,,PL,"ตัด 11",ศร,ตา,O,03-08-23,
03-08-23,"Good Food Good Mood",,STK,85699,66,,5722,pp-matt,"น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,03-08-23,
03-08-23,"Paradise Beach Resort",H,NC,85329,500,4,2000,"brick 270 g","น 4 cmyk ล 4 cmyk","GM 50 / Reception 200 / K.Peter 250 ",,ปัด,"Digital Print",ปัด,ตา,O+R,03-08-23,
03-08-23,"The Ritz-Carlton",H,"inter transfer",85726,100,90,900,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","ปรุข้าง 2 ใบ No.5001-10000 ล.101-200 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,03-08-23,
03-08-23,"The Ritz-Carlton",H,"captain order",85725,100,55,5500,"เคมี 3 ใบ ขาว-ชมพู-ฟ้า","น 1 เทาเข้ม","ปรุหัว 2 ใบ No.82501-87500 ล.1651-1750 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,03-08-23,
03-08-23,นายช่างแก้ว,,บัตรควายชน,85261,500,16,800,"แบงค์ชมพู 70g","น 1 ดำ","ปรุข้าง 1 จุด ตีเลข 2 จุด 001-500 เข้าเล่ม 10ใบ/เล่ม",,แตงโม,บริการอื่นๆ,โรเนียว,ตา,N,03-08-23,
03-08-23,"Banyan Tree Samui",H,"Guest note pad",85745,2000,2,4000,"ปอนด์ 80g ","น 2 เทา เขียว",-,,PL,GTO,ต้น,ตา,O,03-08-23,
03-08-23,"Conrad Koh Samui",H,"hotel map",85602,2000,3.50,7000,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",พับ,,ปัด,GTO4,แอร์,ตา,O,03-08-23,
03-08-23,"Sea Sun Bangrak",,STK,85269,8,60,480,pp-ด้าน,"น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,O,03-08-23,
03-08-23,"Silavadee Pool Spa Resort",H,"wiht out compliments",85753,500,8.60,4300,"pvc cream 210 g","น 1 เทา","เคลือบPVC ด้าน 2ด้าน + ไดคัท + บล๊อกเก่า + ติดเทปกาว",,โอ๋,"ตัด 11",ศร,ตา,N+R,03-08-23,
03-08-23,สมุยพงศ์เพชร,O,"STK ติดฟิวเจอร์บอร์ด",01362,1,100,100,-,-,-,,แตงโม,อิ้งเจ็ท,แตงโม,ตา,N,03-08-23,
