DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
23-06-22,benzo,,Menu,79417,20,25,500,"ART 300","CMYK 1 SIDE",ตัด,,โอ๋,"Digital Print",laser,ตา,N,23-06-22,
23-06-22,"Peace Resort ",H,"Miscellaneous Charge",80074,50,65,3250,"เคมี 4ใบ ขาว เหลือง ฟ้า ชมพู","1 สี คือ น้ำเงิน","รันเลขที่ 62501-65000/ล.1251-1300 ปรุหัว 3 ใบ",,PL,"ตัด 5",เมฒ,ตา,O,23-06-22,
24-06-22,"The Ritz-Carlton",H,"Welcome Card",80221,1000,7,7000,"card 240 g","2 สี ฟ้า/ดำ หน้า/หลัง",,,PL,GTO,แอ้,ตา,N,24-06-22,
24-06-22,"Chaweng Garden Beach Resort",H,"your personal bar ",80280,100,65,6500,"เคมี 3 ใบ ขาว เขียว เหลือง ","1 สี คือ ดำ","รันเลขที่2501-7500/ ปรุหัว 2 ใบ",,"  pl","ตัด 5",เมฒ,ตา,N,24-06-22,
24-06-22,"Sala Samui Resort & Spa(เฉวง)",H,"Miscellaneous Charge",80309,50,60,3000,"เคมี ขาว เหลือง ชมพู","พิมพ์ 1 สี คือ ดำ ","รันเลขที่ 12501-15000/ ปรุ 3 ใบ",,PL,"ตัด 5",เมฒ,ตา,N,24-06-22,
24-06-22,"Belmond Napasai",H,"work order ",80260,20,110,2200,"เคมี ขาว ชมพู เหลือง ","1 สี คือ ดำ","รันเลขที่ 0001-1000 ปรุ 2",,PL,"ตัด 5",กอล์ฟ,ตา,N,24-06-22,
24-06-22,"Belmond Napasai",H,"dear guest",80265,100,5,5000,"laid b/w 300g","1 สี คือ น้ำตาล",ปั๊มพับกลาง,,PL,"ตัด 11",ศร,ตา,N,24-06-22,
24-06-22,"Peace Resort ",H,"laundry voucher",80155,10,140,1400,"เคมี ขาว ชมพู ฟ้า เหลือง","1 ดำ ","รันเลขที่ 6501-7000 ปรุ 3 ใบ",,PL,"ตัด 5",กอล์ฟ,ตา,N,24-06-22,
24-06-22,ร้านหมูกะทะบางมะขาม,,Menu,80023,10,290,2900,"ART 300","CMYK 2 SIDE","เคลือบแข็ง +เข้าเล่มห่วงเหล็ก ",,ปัด,"Digital Print",laser,ตา,O+R,24-06-22,
24-06-22,"Orchid House",O,Tag,80306,200,7.5,1500,"ART 300","1 สี คือ ดำ","ไดคัท เจาะรู",,ปัด,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,kimpton,,"turndow service card 1",79392,5000,2.15,10750,"brick 270","CMYK 1 SIDE",ตัด,,ปัด,MO4,แอ้,ตา,N,24-06-22,
24-06-22,"Conrad Koh Samui",H,"tv chanal",80253,100,12.50,1250,"ART 300","CMYK 1 SIDE","matt pvc 2 side ",,ปัด,"Digital Print",laser,ตา,O,24-06-22,
24-06-22,กาละแมแม่พิณ,O,"Sticker กะละแม",80325,20,50,1000,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,O,24-06-22,
24-06-22,"Samui Elephent kingdom",,wristband,80305,600,3.9,2340,"wristband ","CMYK 1 SIDE","มี 2 แบบ/300/แบบ",,โอ๋,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,"Silavadee Pool Spa Resort",H,"Sticker ขนมปัง",80268,1000,.55,550,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,"Amari Koh Samui",H,nc,80075,300,3.5,1050,"ART 300","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,"Baan Haad Ngam Boutique Resort & Spa",H,ใบเสร็จรับเงิน/ใบกำกับอย่างย่อ,80446,50,43,2150,"ธรรมดา 2 ใบ ขาว+ปรู๊ป","1 สี คือ ดำ","รันเลขที่ 72501-75000/ล1451-1500 ปรุ 1 ใบ",,PL,"ตัด 5",กอล์ฟ,ตา,O,24-06-22,
24-06-22,"Banana Fan Sea Resort",H,"Luggage Tag",80425,1000,2.8,2800,"ART 300","2 สี เทา เขียว / หน้า หล","ไดคัทมุม 4 มุม เจาะรูกลาง ผูกเชือก",,PL,"ตัด 11",ต้น,ตา,O,24-06-22,
24-06-22,"ครัวเสวย (ร้านอาหาร)",R,QR,80252,15,15,225,"ART 300","CMYK 1 SIDE","เคลือบแข็ง ขนาด 5.5ซม",,ปัด,"Digital Print",laser,ตา,O,24-06-22,
24-06-22,"Rose And Sand Massage",O,รายการนวด,80408,100,50,5000,"เคมี 2 ขาว เหลือง","1 สี คือ ดำ ","รันเลขที่ 001-5000/ปรุ 1 ใบ",,ปัด,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,"Pool sawat villa",,บิลเงินสด,80448,50,56,2800,"เคมี 2 ใบ ขาว-เหลือง","1 สี คือ น้ำเงิน","รันเลขที่7501-10000/ล.151-200ปรุ 1 ใบ",,PL,"ตัด 5",เมฒ,ตา,N,24-06-22,
24-06-22,"khun pitehapa",,การ์ดแต่งงาน+ซอง,80322,300,11,3300,"brick 270","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,"W Koh Samui ",H,"delighter card ",80512,600,4.5,2700,"ART 300","CMYK 1 SIDE","A:รันเลขที่ 0001-300    B: รันเลขที่ 0001-300",,ปัด,"Digital Print",laser,ตา,N,24-06-22,
24-06-22,navika,,nc,80182,200,3.5,700,"brick 270","CMYK 1 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,24-06-22,
27-06-22,"4 you",,nc,80336,300,4,1200,"brick 270","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Belmond Napasai",H,"print  สี ",80190,,,6695,"ART 300","CMYK 2 SIDE",,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Centara reserve",,Sticker,80166,3,60,180,"pp ด้าน","CMYK 1 SIDE",,,โอ๋,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Chaweng Cove Beach Resort",H,ใบเสนอซื้อ,80151,100,82,8200,"เคมี 3 ใบ ขาว เหลือง ฟ้า","1 สี คือ น้ำเงิน","รันเลขที่40001-45000/ล.801-900 ปรุ ใบ 50 ชุด/ล.",,PL,"ตัด 5",เมฒ,ตา,N,27-06-22,
27-06-22,bangsaphan,,สายคาด,80192,3000,1.2,3600,"ปอนด์ขาว 80","1 สี คือฟ้าอมน้ำเงิน","ตัด 5*62 cm",,PL,GTO,แอ้,ตา,N,27-06-22,
27-06-22,"Cafe Kob",R,Sticker,80474,39,45,1755,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",39,โอ๋,"Digital Print",laser,ตา,O,27-06-22,
27-06-22,"อ ภิญโญ",,Sticker,80501,11700,,5831.5,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE","สีขาว:ใบเตย 800 เขือยาว 600 บวบหอม 600/สีฟ้า มะนาวแป้น 10 ลูก 40",,โอ๋,"Digital Print",laser,ตา,O,27-06-22,
27-06-22,"About Cafe",O,Sticker,80452,20,55,1100,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",20,โอ๋,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,น้องพรพรรณ,,Sticker,80231,1,50,50,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE",กรีด,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"เบสท์เซอร์เวย์ หจก.",O,ใบแจ้งความเสียหาย,80374,10,130,1300,"เคมี2 ใบ ขาว-เหลือง","1 สี คือ ดำ","รันเลขที่ 4001-4500/ล.81-90 ปรุ 2ใบ",,โอ๋,"ตัด 5",กอล์ฟ,ตา,O+R,27-06-22,
27-06-22,"Samui International Muaythai Stadium",O,"flyer 29/5",80511,"a5  6000/a3 500",,7500,"ART 115","CMYK 1 SIDE",,,โอ๋,MO4,แอ้,ตา,N,27-06-22,
27-06-22,คุณธีรภัทร,,การ์ดบวช,80183,200,6,1200,การ์ดสำเร็จรูป,"1 สี คือ น้ำเงิน",โรเนียว+ซอง,,โอ๋,บริการอื่นๆ,"หญิง โรเนียว",ตา,N,27-06-22,
27-06-22,"Dr khing",,nc,80170,300,3.5,1050,"art card  อาร์ตแก้ว 250 แกรม","CMYK 1 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Dr khing",,cpd,80157,500,3,1500,"การ์ด 180 แกรม","1 สี คือ ดำ",ตัด,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,Hyatt,,"Note Pad",80206,2000,1.8,3600,"ปอนด์ 80แกรม","2 สี ส้ม เทา ","ขนาด a6 ไม่เข้าเล่ม",,PL,"ตัด 11",แอ้,ตา,O,27-06-22,
27-06-22,"season bangrak",,Sticker,80506,5,80,400,"stk ใส","CMYK 1 SIDE","ไดคัท Inkjet 4 cm",,โอ๋,"Digital Print",laser,ตา,O,27-06-22,
27-06-22,คุณแม่บุญพา,,"หนังสือ 100 วัน",80299,100,97.50,9750,"ปกอาร์ตมัน 260 /เนื้อใน ปอนด์ 80","ปก cmyk 2 side  เนื้อใน ","เข้าเล่มเย็บมุงหลังคา /ถ่ายเอกสาร",,ปัด,บริการอื่นๆ,laser,ตา,N,27-06-22,
27-06-22,"W Koh Samui ",H,"flyer a6 does brunch ",80249,500,3,1500,"ART 157","CMYK 1 SIDE","ขนาด a6",,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Samui Storage",,nc,79389,200,4.5,900,"ART 300","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,Hyatt,,"conserve card ",79094,1000,3.4,3400,"RDV 270","1 สี คือ เทา",ตัด,,PL,"ตัด 11",แอ้,ตา,O,27-06-22,
27-06-22,"Four Seasons Resort",H,nc,80050,600,2.5,1500,กระดาษลูกค้า,"1 สี คือ ดำ ","มี 3 ชื้อ  200*3",,ปัด,"ตัด 11",แอ้,ตา,N,27-06-22,
27-06-22,"Samui International Muaythai Stadium",O,"flyer 24/5",80233,"a5  6000/a3 500",,7500,"ART 115","CMYK 1 SIDE",,,โอ๋,MO4,แอ้,ตา,N,27-06-22,
27-06-22,"วิทย์ผักสด (ตลาดสดละไม)",O,"Cash Sale",80324,100,65,6500,"ธรรมดา 2 ใบ ขาว+ปรู๊ป","1 สี คือ แดง","รันเลขที่ 70001-75000/ล.1401-1500 ปรุ 1 ใบ ",,PL,"ตัด 5",กอล์ฟ,ตา,N,27-06-22,
27-06-22,"Petcherat Marina",TR,ที่คล้องคอ,80293,150,15,2250,"ART 157","CMYK 1 SIDE","เคลือบแข็ง เจาะรู",,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,ลิปะน้อยกราฟฟิค,O,Sticker,79741,3,60,405,"pp ด้าน","CMYK 1 SIDE",,,โอ๋,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Centara reserve",,nc,80165,100,3.5,350,"rive tradition b/ white 250","CMYK 2 SIDE",ตัด,,โอ๋,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,ลิปะน้อยกราฟฟิค,O,"บัตร วุฒิป่าบอน",80398,8,40,320,"ART 157","CMYK 1 SIDE",,,โอ๋,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"Holiday Inn Koh samui",,"nc ",80331,100*3,5,1500,"rive sentration  b/w 270","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,Hyatt,,"Menu yangna",80340,20,600,12000,"ART 300","CMYK 2 SIDE","matt pvc 2 side  ปั๊มพับ เจาะรู",,ปัด,"Digital Print",laser,ตา,N,27-06-22,
27-06-22,"annie sweety",,"Sticker (Awake)",80344,,,0,,,,,,,,ตา,,29-06-22,
29-06-22,"annie sweety",,"stk pp",80344,20,60,1200,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"Centara reserve",,"laundry dry cleaning and pressing",80272,50,70,8500,"เคมี 4 ใบ ขาว ชมพู เหลือง เขียว","1 สี คือ น้ำเงิน","รันเลขที่2501-5000/ล.51-100 กาวหัว",,PL,"ตัด 5",กอล์ฟ,ตา,N,29-06-22,
29-06-22,samanora,,Ticket,80296,50,120,6000,"art  113","CMYK 1 SIDE","ปรุ 1 จุด รันเลขที่ 0001-2500 เข้าเล่ม 50 ใบ",,ปัด,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"Chaweng Regent",H,"chomtalay menu",80171,10,80,800,"ART 260","CMYK 1 SIDE",,,ปัด,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"Silavadee Pool Spa Resort",H,"Gift Voucher",80427,1000,3.6,3600,"ART 300","1 สี คือ เทา","matt pvc no 2001-3000",,PL,"ตัด 11",ศร,ตา,N,29-06-22,
29-06-22,"anavana ",,"food order ",80135,50,90,4500,"เคมี 4 ใบ ขาว ชมพู เหลือง เหลือง","1 สี คือ น้ำตาล","รันเลขที่001-2500 ปรุ 3 ใบ",,โอ๋,"ตัด 5",เมฒ,ตา,N,29-06-22,
29-06-22,"Conrad Koh Samui",H,"hotel map ",80405,2000,3.5,7000,"ART 157","CMYK 2 SIDE",พับเครื่อง,,ปัด,GTO4,แอ้,ตา,O+R,29-06-22,
29-06-22,"ศศิธร วรวุฒิ",,"card ",80175,50,16,800,"อาร์ต 300","CMYK 2 SIDE",+:ซอง,,ปัด,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"anavana ",,nc,79979,800,4,3200,"ART 300","CMYK 2 SIDE","4 ชื้อ 200*4",,โอ๋,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"Kamalaya Koh Samui",H,"Sticker for soma bath room",80251,100,4.5,450,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,ปัด,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,น้ำดื่มพอลลิ่ง,O,"Sticker ติดขวดน้ำ",80288,3000,.55,1650,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,O,29-06-22,
29-06-22,"Samujana Koh Samui",H,ที่รองแก้ว,79872,5000,6250,1.25,"edition 300g","1 สี คือ ดำ ","ไดคัท ",,ปัด,GTO,แอ้,ตา,N,29-06-22,
29-06-22,"zero my farm",,Sticker,80321,11,50,550,"สติกเกอร์ขาวมันหลังเขียว A3","1 สี คือ ดำ","กรีด ",,ปัด,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"Cafe De Pier",R,Sticker,80270,10,65,650,"pp ด้าน","CMYK 1 SIDE",กรีด,,ปัด,"Digital Print",laser,ตา,N,29-06-22,
29-06-22,"Sala Samui Resort & Spa(เฉวง)",H,"Envelope Logo 9/125",80363,3000,4,12000,"ซอง wove b/w 120","1 สี คือ เทา",,,PL,"ตัด 11",แอ้,ตา,N,29-06-22,
29-06-22,"Banyan Tree Samui",H,"Miscellaneous Charge",80037,50,55,2750,,"เคมี 3 ใบ ขาว ชมพู เหลือ","รันเลขที่ 19501-22000/ล.391-440 กาวหัว",,ปัด,"ตัด 5",กอล์ฟ,ตา,N,29-06-22,
29-06-22,"The Nature",O,Card,80286,,,0,,,,,,,,ตา,,19-10-22,
30-06-22,"The Nature Samui",O,Card,80286,50,10,500,"brick 270","CMYK 1 SIDE","8*12 cm",,ปัด,"Digital Print",laser,ตา,O,30-06-22,
30-06-22,"Silavadee Pool Spa Resort",H,"Sticker Logo",80279,500,.78,390,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,N,30-06-22,
30-06-22,"Centara Villas Resort",H,"luggage tag",78864,1000,2.75,2750,"art 210","1 สี คือ ม่วง หน้า/หลัง","ปรุ 1 จุด รันเลขที่ 0001-1000/เจาะรู ผูกเชือก",,PL,GTO,ต้น,ตา,N,30-06-22,
30-06-22,"W Koh Samui ",H,"flyer A6 w viber",80316,1000,2.7,2700,"ART 157","CMYK 1 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,30-06-22,
30-06-22,"Four Seasons Resort",H,"nc alessando",80212,500,2.5,1250,กระดาษลูกค้า,"1 สี คือ ดำ",,,PL,"ตัด 11",ศร,ตา,N,30-06-22,
30-06-22,"Oyster Bar Samui",O,"score card ",80198,1240,2.675,3317,กระดาษยูโป้,"CMYK 1 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,30-06-22,
30-06-22,"Montien House",H,"regitration card ",80162,2000,1.10,2200,"card 120","1 สี คือ น้ำเงิน",,,PL,"ตัด 11",แอ้,ตา,N,30-06-22,
30-06-22,"Anantara Lawana Resort & Spa",H,"tour voucher",80334,50,70,3500,"เคมี 3 ใบ ขาว เหลือง ชมพู","1 สี คือ ดำ","รันเลขที่ 31001-33500/ล.621-670 ปรุ 2 ใบ",,โอ๋,"ตัด 5",กอล์ฟ,ตา,N,30-06-22,
30-06-22,"Coral Cliff Beach Resort",H,ใบเสร็จรับเงิน/ใบกำกับอย่างย่อ,79969,50,48,2400,"ธรรมดา 2 ใบ ขาว+ปรู๊ป","1 สี คือ น้ำเงิน","รันเลขที่ 20001-22500/ล401-450 ปรุ 1 ใบ",,โอ๋,"ตัด 5",เมฒ,ตา,O,30-06-22,
30-06-22,"Coral Cliff Beach Resort",H,"food order ",80437,100,40,4000,"ธรรมดา 3 ใบ ฟ้า เหลือง ปรู๊ฟ","1 สี คือ น้ำเงิน","รันเลขที่ 5001-10000/ล.101-200 ปรุ 2 ใบ",,PL,"ตัด 5",เมฒ,ตา,N,30-06-22,
30-06-22,"The Ritz-Carlton",H,"caption order  ",80391,50,55,2755,"เคมี 3 ใบ ขาว ชมพู ฟ้า","1 สี คือ เทา","รันเลขที่ 70001-72500/ล.1401-1450 /ปรุ 2 ใบ",,PL,"ตัด 5",เมฒ,ตา,O,30-06-22,
30-06-22,Hyatt,,coster,80337,1000,1.55,1550,"mohawk 352","1 สี คือ เทา",ส่งสต๊อค,,ส่วสต๊อค,GTO,ส่วสต๊อค,ตา,O,30-06-22,
30-06-22,lumphu,,ป้ายกะละแม,80323,400,4.5,1800,"rive tradition b/ white 250","CMYK 1 SIDE",,,โอ๋,"Digital Print",laser,ตา,N,30-06-22,
13-07-22,"Seen Beach Club",H,nc,80329,200,4.5,900,"ART 300","CMYK 2 SIDE","ชื่อบะ 100/2 ชื่อ ",,ปัด,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"Wind field",,"folder ",80440,500,24,12000,"อาร์ตแก้ว 250 ","1 สี คือ น้ำเงิน","ไดคัท ประกอบ ติดเทปกาว",500,ปัด,MO,แอ้,ตา,N,13-07-22,
13-07-22,"Seen Beach Club",H,"voucher ",80318,4,500,2000,"art 157g","CMYK 1 SIDE","รันเลขที่3001-500 ตีเลข 2 จุด ปรุ 1 จุด เข้าเล่ม 50 ใบ/เล่ม",,ปัด,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"Silavadee Pool Spa Resort",H,"distrub  deare card ",80262,1000,3,3000,"laid velum 100g","CMYK 1 SIDE",ตัด,,โอ๋,"Digital Print",laser,ตา,O,13-07-22,
13-07-22,"The Ritz-Carlton",H,nc,80319,500,4.5,2250,"card 240 g ตีพื้นฟ้า","1 สี คือ ดำ",ตัด,,ปัด,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"The Ritz-Carlton",H,nc,80380,200,4.5,900,"card 240 g ตีพื้นฟ้า","1 สี คือ ดำ",ตัด,,ปัด,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"Samui International Muaythai Stadium",O,"flyer มวย",80342,"a5  6000/a3 500",,7500,"ART 115","CMYK 1 SIDE","A5 5000/A3 500",,โอ๋,MO4,"ศร  แอ้",ตา,N,13-07-22,
13-07-22,"JJ  s resturent",,Menu,80326,20,410,8200,"ART 300","CMYK 2 SIDE","mett pvc เย็บมุงหลังคา",,โอ๋,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"W Koh Samui ",H,"water bottle tag ",79981,500*2,4.2,4200,"art 300","1 สี คือ ดำ","ไดคัท  มี 2 แบบ /500 ",500,ปัด,GTO,เมฒ,ตา,N,13-07-22,
13-07-22,"Cafe Kob",R,Sticker,80160,8,45,360,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"เอียดเฟอร์นิเจอร์ บจก. สาขาหน้าเมือง",O,ใบเสร็จรับเงิน,80278,20,73,1460,"กระดาษธรรมดา 3 ใบ ขาว เหลือง ปรู๊ฟ","1 สี คือ น้ำเงิน","รันเลขที่ 3001-4000/ล.61-80 ปรุ 2 ใบ",,PL,"ตัด 5",กอล์ฟ,ตา,N,13-07-22,
13-07-22,"Bangkok Hospital ",HP,"stk ห้ามทิ้งเข็ม",80382,500,3,1500,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",36,โอ๋,"Digital Print",laser,ตา,N,13-07-22,
13-07-22,"โรงกลึง ส.การช่าง",O,ใบเสร็จรับเงิน,80412,50,70,3500,"ธรรมดา 2 ใบ ขาว+ปรู๊ป","1 สี คือ น้ำเงิน"," รันเลขที่ 2501-5000/ล.51-100 ปรุ 1 ใบ",,โอ๋,"ตัด 5",กอล์ฟ,ตา,O,13-07-22,
13-07-22,"Conrad Koh Samui",H,"letter head  a4",79487,10000,1.25,12500,"ปอนด์ 80แกรม","2 สี น้ำเงิน ทอง",ตัด,1300,โอ๋,MO4,แอ้,ตา,N,13-07-22,
