DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
24-02-21,"Merry Maker",O,"Sticker (Awake)",77750,15,60,900,"STK.PPด้าน ","น-Print สี","ไดคัท Inkjet 5 ผ. / กรีด10ผ. ค่าส่ง70",15(A:3),ติ๋ว,"Digital Print",ติ๋ว,พิมพ์,N,24-02-21,
24-02-21,"Silavadee Pool Spa Resort",H,"Sealed Door Knob",77617,500,7.90,3950,"อาร์ต 350g. V.นอก","น-เทา,น้ำเงิน","ไดคัท(บล็อคใหม่) 4มุม",300,โอ๋,GTO,ต้น,สาว,N,24-02-21,
24-02-21,"Bliss Events (Thailand)",O,"ตัด St. - Ratchaya & Phukit",19069,3,,570,"สติกเกอร์สีขาว,สีดำ",CT,,,,สติีกเกอร์,,โอ๋,N,24-02-21,
24-02-21,"ธนาคารออมสิน (หน้าทอน)",O,"Print St.ติดพลาสวู๊ด (Logo)",19065,2,200,400,สติกเกอร์ขาวด้าน,SWJ,26*22นิ้ว,,,อิ้งเจ็ท,,โอ๋,N,24-02-21,
24-02-21,โรตีบังดัน,O,"Sticker Logo",76891,6,60,360,"STK.PPด้าน ",น-CMYK,"ไดคัท Inkjet","6 ใบ",แก่น,"Digital Print",แก่น,ตา,O,01-03-21,
24-02-21,"The Ritz-Carlton",H,"Envelope Logo",76892,3000,6,18000,"ปอนด์ 100g 24*35","น-ฟ้า,ดำ ล-ฟ้า","ไดคัท(บล็อคเก่า)+ประกอบขึ้นรูป+ติดเทปกาว มีสต็อค100ใบ",2000,PL,GTO,ต้น,ตา,O,27-04-21,
24-02-21,"คุณมิตฑีรา คุ้มพร้อม",O,บัตรหาเสียง,76991,300,2.50,750,"อาร์ต260g. ","น-ล Print สี",ตัด,19(A:3),แก่น,"Digital Print",แก่น,สาว,O+R,01-03-21,
24-02-21,"โรงพยาบาลเกาะสมุย ",HP,"Stk.วันหมดอายุ (ยาหมดอายุภายใน6เดือน)",76893,10000,0.75,7500,"Sticker กระดาษ V.นอก","น-ดำ,เขียว","กรีด (Stock2700ดวง)",780,ติ๋ว,"ตัด 11",ศร,ตา,N,09-03-21,
24-02-21,"Bliss Events (Thailand)",O,"Menu March 2021",76990,"8 ล.",520,4160,อาร์ตมัน210g,"น-Print สี",เคลือบPVCด้าน2ด้าน+ปั๊มพับ,"104 ใบ",โอ๋,"Digital Print",โอ๋,สาว,N,26-02-21,
24-02-21,ร้านติดลม,R,"Brochure A:4",76888,1000,4,4000,"อาร์ต 157g. V.ใน","น-ล CMYK",พับเครื่อง,650,แก่น,GTO4,"ศร,เมฆ",ตา,N,12-03-21,
24-02-21,"คุณปรเมษฐ์ รัตนรักษ์",O,การ์ดบวช+ซอง,76889,100,7,700,การ์ดบวช+ซอง,สีน้ำเงิน,แพ็ค,100,ติ๋ว,บริการอื่นๆ,อิ๋ว(โรเนียว),ตา,O,25-02-21,
24-02-21,"Exclusive Golf",O,"NC - Tanya",76890,200,5,1000,"Skin Black 380g V.นอก",น-ลทอง(กลาง),ตัด,130,ติ๋ว,"Digital Print",ติ๋ว,ตา,N,04-03-21,094-7469982
24-02-21,"Four Seasons Resort",H,"Tag ติดกระเป๋า",76895,1000,3.25,3250,"การ์ดขาว350g V.นอก","น-ส้ม,ดำ,เขียว ล-ดำ","ไดคัท(บล็อคใหม่)+เจาะรู+ผูกเชือกยางยืดสีดำ (ค่าผูก1000)",480,แก่น,"ตัด 11",ศร,ตา,N,17-03-21,
24-02-21,Mr.Dessert,O,"Sticker - ติดสินค้า",76894,9,50,450,"STK.ขาวมันหลังเขียว ","น-Print สี",กรีด,9(A:3),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,10-03-21,
25-02-21,"Asset Nurture Team (ANT)",O,"NC - Phimrak",76897,100,4.50,450,"อาร์ต 300g. ","น-ล CMYK",ตัด,11(A:4),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,04-03-21,
25-02-21,"Two Guys Restaurant & Bar Lounge (The Table)",R,Menu,76992,40,200,8000,"ปกอาร์ต300g+ในอาร์ต210g V.นอก","น-ล Print สี",เคลือบPVCมัน2ด้าน+ปั๊มพับ+เย็บมุงหลังคา,"41 ล.",ติ๋ว,"Digital Print",ติ๋ว,สาว,O+R,02-03-21,
25-02-21,ห้างทองขวัญศิริ,O,ใบรับประกัน,76994,100,3,300,การ์ดขาว180g,"น-Print สี",ตัด,5(A:3),ติ๋ว,"Digital Print",ติ๋ว,สาว,N,08-03-21,
25-02-21,ห้างทองขวัญศิริ,O,บัตรจำนำ,76993,20,75,1500,"การ์ดฟ้า120g V.นอก",สีดำ,"ปรุ1ที่+เข้าเล่ม50ใบ No.0001-1000",500,ติ๋ว,"ตัด 5",เมฆ,สาว,N,08-03-21,
25-02-21,ห้างทองขวัญศิริ,O,บัตรทำรายการ,76998,20,90,1800,"การ์ดเหลือง120g V.นอก",สีดำ,ปรุ1ที่+เย็บ50ใบ+No.0001-1000,550,ติ๋ว,"ตัด 5","ตู่,ศร",สาว,N,08-03-21,
25-02-21,กลุ่มออมทรัพย์เทศบาลนครเกาะสมุย,O,สมุดสัจจะสะสมทรัพย์,76995,200,23.50,4700,"ปกอาร์ต300g+ในปอนด์80g V.นอก","ปกหน้าพื้นเขียว,ทอง ปกหล","เนื้อใน น-ลดำ (ปกรูด+เย็บมุงหลังคาตาม ตย.) มีStock30ล.",1500,ติ๋ว,"ตัด 11",ศร,สาว,N,02-04-21,098-0152771
25-02-21,"Black Duck",R,"Menu Food",76996,50,10,500,ปอนด์ขาว80g,"น-Print สี",,"50 ใบ",ติ๋ว,บริการอื่นๆ,"Print ห้องถ่าย",สาว,O+R,15-03-21,
25-02-21,"Black Duck",R,"Menu Drink",76997,30,10,300,"ปอนด์ขาว80g ","น-Print สี",,"30 ใบ",ติ๋ว,บริการอื่นๆ,"Print ห้องถ่าย",สาว,N,15-03-21,
25-02-21,"Baan Chaweng Beach Resort & Spa",H,"NC - กุลนุดา,ตั้ม",76999,300*2,2,1200,"อาร์ต 300g. V.นอก","น-Print สี",ตัด,30(A:3),แก่น,"Digital Print",แก่น,สาว,O+R,05-03-21,
25-02-21,"Samui Beverages",O,"Brochure A:4 (I Drink)",76898,300,13,3900,"อาร์ต157g. V.นอก","น-ล CMYK",พับเครื่อง,150(A:3),แก่น,"Digital Print",แก่น,ตา,N,01-03-21,
25-02-21,Flo,R,Menu,76896,"8 ใบ",50,400,"อาร์ต 300g. ",น-CMYK,เคลือบPVCด้าน2ด้าน," 5 ใบ",ติ๋ว,"Digital Print",ติ๋ว,ตา,N,01-03-21,
25-02-21,"The Tarna Align Resort",H,Directory,76899,50,205,10250,"อาร์ต 300g. ","น-ล CMYK","เจาะรู (ตามแบบติด Stk.)","300 ใบ",แก่น,"Digital Print",แก่น,ตา,N,08-04-21,
25-02-21,สปายคาร์,O,"Print St. - เราชนะ",19071,10,30,300,"สติกเกอร์ขาวมัน V.นอก",JV33,"25*25 ซม.",,,อิ้งเจ็ท,,โอ๋,N,25-02-21,
25-02-21,"ฮักสมุย (Hug Samui)",R,"ตัดสติกเกอร์ Logo",19072,2,120,240,สติกเกอร์สีขาว,CT,"22*55 ซม.",,,สติีกเกอร์,,โอ๋,N,25-02-21,
25-02-21,ที่ทำการไปรษณีย์เกาะสมุย,,"Vinyl ป้ายงานเลี้ยง",19062,1,1500,1500,"ไวนิลขาวทึบ 2*3 ม.",SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง6จุดพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,25-02-21,
26-02-21,คุณปัทม์,O,Menu,77000,"12 ล.",414,4968,"อาร์ต300g. V.ใน","น-ล Print สี",เคลือบแข็ง+เข้าเล่มใส่ห่วงเหล็กสีขาว,60(A:3),แก่น,"Digital Print",แก่น,สาว,N,16-03-21,
26-02-21,หมอพิษณุ,O,"Print Vinyl - ป้ายงานศพ แม่ชวนพิศ",19079,1,400,400,"ไวนิลขาวทึบ 80*200 ซม.",SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4ซม.พับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,26-02-21,
26-02-21,คุณศักดิ์,O,"Print St. - เบอร์โทร",19067,2,50,100,"สติกเกอร์ขาวด้าน 15*75 ซม.",SWJ,,,,อิ้งเจ็ท,,โอ๋,N,26-02-21,
26-02-21,"Baan Chaweng Beach Resort & Spa",H,Voucher,77552,20,90,1800,"เคมีัขาว-เขียว-เหลือง V.นอก",สีดำ,"ปรุข้าง1ใบ+เย็บ50ชุด No.01-50 ทุกเล่ม (ล.01-20)",1500,ติ๋ว,"ตัด 5",ตู่,สาว,N,05-03-21,
01-03-21,"เจมส์ ข้าวเหนียวกวน",O,Stk.สี่เหลี่ยม,77502,4(A:3),50,200,"STK.ขาวมันหลังเขียว ",น-CMYK,"กรีด (3*3ซม.)",4(A:3),โอ๋,"Digital Print",โอ๋,ตา,N,04-03-21,
01-03-21,กาละแมแม่พิณ,O,Stk.กาละแม,77503,2000,0.50,1000,"STK.ขาวมันหลังเขียว ",น-CMYK,"ไดคัท Inkjet","36 ใบ",โอ๋,"Digital Print",โอ๋,ตา,O,04-03-21,
01-03-21,"เพ็ญศิริ (ร้านอาหาร)",R,Menu,77505,20,90,1800,"อาร์ต 300g. V.นอก","น-ล CMYK",เคลือบPVCมันทั้งเล่ม+ปั๊มพับ,20(A:3),แก่น,"Digital Print",แก่น,ตา,O,02-03-21,
01-03-21,"Pawanthorn Samui Villa",H,"NC - Hotel",77554,500,2.50,1250,"อาร์ต 300g. ","น-ล CMYK",ตัด,20(A:3),แก่น,"Digital Print",แก่น,สาว,O,05-03-21,
01-03-21,"The Stay",H,"NC - OOK OOK,Nichamol",77506,100*2,5.5,1100,"Wove Brilliant White 220g. ","น-ล Print สี",ตัด,22(A:4),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,16-03-21,
01-03-21,"Conrad Koh Samui",H,"Sticker - Hand Sanitizer",77555,200,0.70,140,"STK.PPด้าน ","น-Print สี",กรีด,2(A:3),โอ๋,"Digital Print",โอ๋,สาว,O,22-03-21,
01-03-21,"Sala Samui Resort & Spa(เชิงมน)",H,"Spa Consultation Card",77509,500,1.90,950,"แบงค์ครีม 100g. V.นอก",น-ลดำ,ตัด,126(A:3),ติ๋ว,"Digital Print",ติ๋ว,ตา,O,25-03-21,
01-03-21,"Gimme More",O,"Sticker - วงกลม,สี่เหลี่ยม",77551,"2 A3",70,140,"pp ด้าน","CMYK 1 SIDE","วงกลม 4 ซม /สี่เหลี่ยม 10*4 ซม",2,ติ้ว,"Digital Print",laser,สาว,N,24-03-21,
01-03-21,Cakery,O,"cakery (awake)",77553,"2 A3",70,140,"pp ด้าน","CMYK 1 SIDE",ไดคัทวงกลม,2,แก่น,"Digital Print",laser,สาว,N,24-03-21,
01-03-21,"Malibu Beach Resort (Shasa)",H,"Envelope Logo 9/125",77507,2000,2.50,5000,"ซองขาวฝาขนาน 9/125 V.นอก",น-ลน้ำเงิน,แพ็ค,2000,PL(N),"ตัด 11","ศร,ต้น",ตา,O,12-03-21,
01-03-21,"Malibu Beach Resort (Shasa)",H,"Miscellaneous Charge",77508,,,0,,,,,,,,ตา,,20-12-23,
01-03-21,"Miskawaan Luxury Beach Resort Villas",H,"NC - Hotel",77556,1000,2.8,2800,"rive tradition natural white 170","cmyk 2 side ","งานมี 2 แบบ/500",42,KEAN,"Digital Print",laser,สาว,N,13-07-21,
01-03-21,กลุ่มเพื่อสมุย,O,"แผ่นพับ ประวัติ4เขต",77557,5000,2.4,5000,"ART 157","CMYK 2 SIDE",พับเครื่อง,1250,KEAN,,MO4,สาว,N,23-04-21,
01-03-21,"Arirang Kimchi",O,"arirang (Awake)",77558,"5 a3",65,325,"pp ด้าน","CMYK 1 SIDE",กรีด,5,โอ๋,"Digital Print",laser,สาว,N,24-03-21,
01-03-21,"Wybdham Vacation Resort (CWA Discovery)",H,"IHC Minivac Welcome Package",77501,750,27.50,20625,"อาร์ต 300g. ","น-ล CMYK","ปั๊มเงิน+Spot uv+ไดคัท(บล็อคใหม่)+ปั๊มพับ",288,แก่น,MO4,"แอ้,ศร",ตา,N,12-03-21,
01-03-21,"Bophut Resort & Spa",H,"NC - Sasipattra,Niwart",77504,100*2,4.50,900,"อาร์ต300g. ","น-ล Print สี",ตัด,10(A:4),แก่น,"Digital Print",แก่น,ตา,N,04-03-21,
02-03-21,คุณดิว,O,การ์ดบวช+ซอง,77511,1000,4,4000,การ์ดสำเร็จรูป+ซอง,สีน้ำเงิน,แพ็ค,1000,ติ๋ว,"ตัด 11",ศร,ตา,N,09-03-21,
02-03-21,"Bophut Resort & Spa",H,"Flyer A:4",77512,200,11.50,2300,"อาร์ต157g. V.นอก","น-ล CMYK",ตัด,101(A:3),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,04-03-21,
02-03-21,"R.S. Travel&Tour",TR,"Flyer 2 แบบ",77560,300*2,,3000,"อาร์ต157g V.นอก",น-CMYK,ตัด,150(A:3),แก่น,"Digital Print",แก่น,สาว,O,16-03-21,
02-03-21,สมุยพงศ์เพชร,O,ใบจ่ายสินค้า,77513,100,50,5000,ธรรมดาขาว-เหลือง,สีน้ำเงิน,"ปรุหัว1ใบ+เย็บ50ชุด No.25001-30000 (ล.501-600)",5000,PL(N),"ตัด 5",ตู่,ตา,O,05-03-21,
02-03-21,อู่อู๊ฐการช่าง,O,ใบตรวจสภาพรถก่อนซ่อม,77514,20,80,1600,"ธรรมดาขาว-ฟ้า V.ใน",สีดำ,"ปรุหัว2ใบ+เย็บ50ใบ No.01001-02000 (ล.021-040)",1000,PL(N),"ตัด 5",เมฆ,ตา,O,05-03-21,
02-03-21,Intercontinental,H,"Print St.ติดอคิลิค ",19074,4,150,600,"สติกเกอร์ใส A:4 V.นอก",JV33,,,,อิ้งเจ็ท,,โอ๋,N,02-03-21,
02-03-21,"The Lamai Samui",H,"Sticker - ติด Key Card",19061,210,5,1050,"สติกเกอร์ขาวมัน V.นอก",JV33,"เคลือบมัน (3แบบๆละ42ชุดช210ชิ้น)",,,อิ้งเจ็ท,,โอ๋,N,02-03-21,
02-03-21,"Belmond Napasai",H,บันทึกการตรวจสอบถังดับเพลิง,77562,200,15,3000,"อาร์ต 300g. V.นอก","น-Print สี",เคลือบPVCมัน2ด้าน+เจาะตาไก่สีทอง,"18 ใบ",ติ๋ว,"Digital Print",ติ๋ว,สาว,O,11-03-21,
02-03-21,"โรงพยาบาลเกาะสมุย ",HP,"Print Vinyl - ป้ายฉีดวัคซีนโควิด",19085,3,800,2400,"ไวนิลขาวทึบ 1.2*2.4 ม.",SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4มุมพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
02-03-21,"Silavadee Pool Spa Resort",H,"Print Vinyl - Poster March Promotion",19084,3,,600,ไวนิลขาวทึบ,JV33,"ไม่ตอกตาไก่ เหลือขอบ5ซม.ไม่พับ",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
02-03-21,"Lub D Hostel Koh Samui",H,"Print Laser - Stk. Logo (เตี๋ยว d)",19083,500,0.78,858,"STK.PPด้าน V.นอก",Laser,"3*4 ซม.",,,"Digital Print",,โอ๋,N,04-03-21,
02-03-21,"สมุยมอเตอร์แลนด์ (1996) บจก.",O,"Print St.ติดฟิวเจอร์บอร์ด (Mc Tag PCX",19078,5,,570,,,,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
02-03-21,สปายคาร์,O,"Print St.ติด PP Board (Poster)",19048,4,400,1600,"สติกเกอร์ 60*120 ซม.",SWJ,"ติด PP บอร์ด 3 มม.",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
02-03-21,ลิปะน้อยกราฟฟิค,O,"Flyer หาเสียง",77510,7500,1.15,6925,"art 128","CMYK 2 SIDE",พับเครื่อง,1250,KEAN,,MO4,ตา,N,23-04-21,
02-03-21,"The Stay",H,"Sticker - Kook Koo",77515,1(A:3),70,70,"STK.PPด้าน (1""*1.5"")","น-Print สี",กรีด,1(A:3),ติ๋ว,"Digital Print",ติ๋ว,ตา,N,16-03-21,
02-03-21,"Tango Luxe Beach Villa",H,"Flyer A:5 (Tango Luxe,เรื่อนเสน่หา)",77516,1000+2000,,4500,"อาร์ต115g V.นอก",,ตัด,1050,ติ๋ว,GTO4,แอ้,ตา,N,04-03-21,
02-03-21,"Half Half",O,"Sticker half half",77559,"5 a3",65,325,"pp ด้าน","CMYK 1 SIDE","สี่เหลี่ยม 4 แผ่น สีน้ำตาล 1 แผ่น",5,ติ้ว,,laser,สาว,N,24-03-21,
02-03-21,"คุณมิตฑีรา คุ้มพร้อม",O,บัตรหาเสียง,77563,300,2.50,750,อาร์ต260g.V.ใน,"น-ล CMYK",ตัด,19(A:3),แก่น,"Digital Print",แก่น,สาว,O+R,04-03-21,
03-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Laser - Stk. Logo (แม่อุ๊)",19054,1,50,50,"STK.ขาวมันหลังเขียว (3.5ซม.)",Laser,"ไดคัท Inkjet",,,"Digital Print",,โอ๋,N,04-03-21,
03-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Vinyl - ป้ายเล็กมาสสาจ",19053,2,250,500,"ไวนิลขาวทึบ 90*140 ซม.",SWJ,ไม่ตอกตาไก่เหลือขอบรอบไม่พับ,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
03-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Vinyl - ป้ายรวมสวัสดิการรัฐ",19059บ,1,90,90,"ไวนิลขาวทึบ 40*80 ซม.",SWJ,ตอกตาไก่นอกเนื้องานระยะห่าง5ซม.พับขอบ1ชั้น,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
03-03-21,"Tropical Delice",O,"Sticker - Tag สีดำ",77564,3,70,210,"STK.PPด้าน ","น-Print ","ไดคัท Inkjet","4 ใบ",แก่น,"Digital Print",แก่น,สาว,O,05-03-21,
03-03-21,"Amari Koh Samui",H,"Sticker - ติดโทรศัพท์",77565,30,2.5,75,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE",กรีด,1,ติ้ว,,laser,สาว,O,29-04-21,
03-03-21,"Amari Koh Samui",H,Wristband,77566,,,0,,,,,,,,สาว,N,,
03-03-21,"Vana Belle A Luxury Collection Resort ",H,"NC - Kannita",77567,200,3.50,700,"CX 22 Diamond White 250g.V.นอก","น-ล Print สี",ตัด,21(A:4),ติ๋ว,"Digital Print",ติ๋ว,สาว,N,05-03-21,
03-03-21,"True Vision",O,Voucher,77568,2+3,70+50,290,"อาร์ต300g. V.ใน","Print สี","ปริ้นน-ล10ใบ 2(A:3@70) / หน้าเดียว2แบบๆละ100ใบ 3(A:3@50)",5(A:3),ติ๋ว,"Digital Print",ติ๋ว,สาว,N,04-03-21,
03-03-21,"Goong Laundry",O,ใบเช็คผ้า,77569,20,80,1600,"เคมีขาว-เหลือง V.ใน",สีน้ำเงิน,"ปรุหัว1ใบ+เย็บ50ใบ No.00001-01000 (ล.001-020)",1000,ติ๋ว,"ตัด 5",ตู่,สาว,N,16-03-21,
03-03-21,"Easy Rider",O,"NC - Jonnie & Annie",77517,200,3,600,"อาร์ต300g. ",น-CMYK,ตัด,10(A:3),แก่น,"Digital Print",แก่น,ตา,O+R,18-03-21,
03-03-21,"Time's Cafe",R,"Tag วงกลม",77519,300,1,300,"อาร์ต 260g. ",น-CMYK,"ไดคัท Inkjet",3(A:3),โอ๋,"Digital Print",โอ๋,ตา,O,10-03-21,
03-03-21,"The Ritz-Carlton",H,"Stk.Mosquito Repellent",77520,500,2,1000,"สติกเกอร์ใส V.นอก",สีดำ,กรีด,"16 ใบ",แก่น,"Digital Print",แก่น,ตา,O,16-03-21,
03-03-21,"Villa Dent",O,ใบเสร็จรับเงินค่าทำฟัน,77522,50,58,2900,เคมีขาว-ชมพู-เหลือง,สีดำ,"ปรุหัว2ใบ+เย็บ50ชุด+No.22001-24500 (ล.441-490)",3750,PL,"ตัด 5",ตู่,ตา,O,11-03-21,
04-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Vinyl - รวมสวัสดิการรัฐ",19063,1,90,90,"ไวนิลขาวทึบ 45*70 ซม.",SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4มุมพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Laser - Stk. Logo",19064,2+1+2,40+50+30,190,"สติกเกอร์ขาวมัน ",JV33,,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Vinyl - ร้านลูกชิ้นลักกี้",19077,1+1,140+90,230,ไวนิลขาวทึบ,SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4มุมพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Laser - Stk. มะลิวัลย์",19068,1,50,50,"STK.ขาวมันหลังเขียว (4ซม.)",Laser,"ไดคัท Inkjet",,,"Digital Print",,โอ๋,N,04-03-21,
04-03-21,"โลโก้ช็อป (ร้าน)",O,"Print Laser - Stk.วิริยะแอร์",19076,2,50,100,"สติกเกอร์ขาวมัน 25x35 cm",JV33,"เคลือบมัน (ฟิวเจอร์บอร์ด80บ.)",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,คุณกวาง,O,"Print Vinyl - ป้ายงานศพ (นายพนม)",19080,1,240,240,"ไวนิลขาวทึบ 80*150 ซม.",SWJ,ไม่ตอกตาไก่เหลือขอบรอบไม่พับ,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,คุณไฝ,O,"Print Vinyl - ป้ายที่จอดรถ",19082,3,150,450,"ไวนิลขาวทึบ 60*80 ซม.",SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4มุมพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,"Karma Resort",H,"Print Stk. - Key Tags",19075,1,650,650,สติกเกอร์ขาวมัน,JV33,เคลือบมัน,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,คุณแอน,O,"Print Vinyl - ป้ายงานศพ (คุณพ่อดารา)",19081,2,300,600,"ไวนิลขาวทึบ 50*150 ซม.",SWJ,"ตอกตาไก่ ในเนื้องานระยะห่าง4มุมพับขอบ1ชั้น",,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,"Bliss Events (Thailand)",O,"Print Photo Paper - Poster Story Board",19073,1,200,200,"โฟโต้เปเปอร์แบบด้าน A2",JV33,,,,อิ้งเจ็ท,,โอ๋,N,04-03-21,
04-03-21,"Samui Aksorn ",O,"ปฏิทิน 2021",77518,2000,,0,เศษอาร์ตการ์ดหน้าเดียว250g,"น-ล CMYK",ตัด,255,ติ๋ว,GTO4,แอ้,ตา,N,04-03-21,
04-03-21,"ห้างทองกรุงเทพ (สาขาหน้าทอน)",O,สมุดออมทอง,77577,"2 ล.",200,400,ปกการ์ดขาว180g+ในปอนด์ขาว80g,"น-Print ","Print+เข้าเล่มห้องถ่าย (เข้าเล่ม100ใบ/ล.)","200 ใบ",ติ๋ว,บริการอื่นๆ,เก๋(Print),สาว,N,08-03-21,
04-03-21,"สมุยเกษตรภัณฑ์ (ร้าน)",O,ใบเสร็จรับเงิน,77578,20,55,1100,"ธรรมดาขาว-ปรู๊ฟ V.ใน",สีน้ำเงิน,"ปรุหัว1ใบ+เย็บ50ชุด No.00001-01000 (ล.001-020)",1000,PL(N),"ตัด 5",เมฆ,สาว,O,09-03-21,081-6078740
04-03-21,"Antica Locanda",R,กระดาษรองจาน,77575,1000,2.04,2040,"คราฟน้ำตาล 110 g V.นอก",สีดำ,แพ็ค,1030,PL,GTO,ต้น,สาว,O,08-03-21,
