DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
28-05-24,"Kamalaya Koh Samui",H,"miscellaneous ",86701,50,83,4150,"เคมี 3 ใบ ขาว ชมพู เหลือง ","1 สี คือ แดง","รันเลขที่ 85001-87500/ล1701-1750 ปรุ 2 ใบ",,PL,"ตัด 5",เมฆ,ตา,N,28-05-24,
28-05-24,"the snickers",,"sticker ",88722,4,70,980,"pp matt","น 4 cmyk",,,ปัด,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"Maehaad Bay Resort",H,"beverage order",86547,100,80,8000,"เคมี 3 ใบ ขาว  เหลือง ฟ้า ","1 สี คือ ดำ ","รันเลขที่15001-20000/ล301-400 ปรุ 2 ใบ 4 ดวง",,PL,"ตัด 5",เมฆ,ตา,N,28-05-24,
28-05-24,บางขามค้าไม้,O,ใบส่งของ/ใบเสร็จรับเงิน,86923,100,95,9500,"ธรรมดา ขาว เหลือง ปรู๊ฟ ","1 สี คือ น้ำเงิน","รันเลขที่ 5001-10000/ล101-200 ปรุ 2 ใบ6*8 นิ้ว/2ดวง",,PL,"ตัด 5",เมฆ,ตา,N,28-05-24,
28-05-24,"Viva Vacation Resort",H,menu,86912,12,430,5160,"art 300 g ","น 4 cmyk ล 4 cmyk","matt pvc ปั๊มพับ เย็บมุงหลังคา",,ปัด,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"คุณ สุชาติ",,"sticker ",88565,8,30,240,"stk ขาวบาง","1 สี คือ ดำ",,,ปัด,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"Tommy Resort",H,"sticker ",88618,13,50,650,"pp matt","น 4 cmyk",,,แตงโม,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"ห้างทองกรุงเทพ (สาขาหน้าทอน)",O,สมุดออมทอง,88716,3,200,600,"ปก การ์ดขาว 180 แกรม/เนื้อในปอนด์ 80 แกรม","1 สี คือ ดำ","รันเลขที่401-700/เข้าเล่ม 100 ใบ/เล่ม",,ปัด,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"Smile Home Clinic",,บัตรสมาชิก,86750,1000,2.4,2400,"card 240 g","น 4 cmyk ล 4 cmyk",,,ปัด,"Digital Print","laser ",ตา,O,28-05-24,
28-05-24,"Hansar Hotels & Resorts",H,"shoes holder",86595,3000,1.35,4050,"art card 1 side ",-,dicut,,PL,บริการอื่นๆ,นรินทร์,ตา,N,28-05-24,
28-05-24,"Samui Network Holiday",TR,"service voucher ",86731,50,65,3250,"เคมี 2 ใบ ขาว เหลือง","1 สี คือ ดำ","รันเลขที่5001-7500/ล101-150 ปรุ2 ใบ",,PL,"ตัด 5",เมฆ,ตา,N,28-05-24,
28-05-24,Dumo,,"Menu ",87229,50,550,27500,"ปกหุ้มโชปัง เนื้อใน อาร์ต 300","ปก  cmyk 1 side /เนื้อใน","matt pvc 1 side เข้าเล่มหุ้มปกโชปัง ใส่น๊อต 3 ตัว",,ปัด,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"Anantara Bophut",H,"menu tan",86683,30,300,9000,"art 300 g ","น 4 cmyk ล 4 cmyk","matt pvc  ปั๊มพับ",,ปัด,"Digital Print","laser ",ตา,N,28-05-24,
28-05-24,"Nong Jownai",,"agreement ",88665,100,80.25,8025,"เคมี 2 ใบ ขาว ฟ้า ","1 สี คือ ดำ","รันเลขที่0001-5000/ล .ไม่ตีปก ปรุ 1 ใบ",,โอ๋,"ตัด 5",เมฆ,ตา,N,28-05-24,
28-05-24,โกซัน,,การ์ดบวช,88607,150,7,1050,การ์ดสำเร็จรูป,"1 สี คือ น้ำเงิน",,,แตงโม,บริการอื่นๆ,"หญิง โรเนียว",ตา,N,28-05-24,
29-05-24,"Blue Stars ",TR,"brochure 4พับ",88680,20000,2.40,48000,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk","พับเครื่อง 4 พับ",,โอ๋,MO4,ไม่ทรบผู้พิมพ์,ตา,O,29-05-24,
29-05-24,"Sea Valley Hotel & Spa",H,"STK ติดอคิลิค ยกเลิก",02425,2,300,600,,,,,แตงโม,อิ้งเจ็ท,,ตา,N,29-05-24,
29-05-24,เพชรบัญชา,,"มวย ",88691,7000+5000,0.975,11700,"อาร์ต 115g.","น 4 cmyk ล 4 cmyk","หน้า-หลัง 7000 / หน้าเดียว 5000 ",,โอ๋,MO4,ศร+แอร์,ตา,N,29-05-24,
29-05-24,Kensington,O,"Flyer ",86768,500,5,2500,"อาร์ต 115g.","น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,29-05-24,
29-05-24,"deniel + จิ๋ว",,การ์ด+ซอง,86667,20,14,280,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","ซองขาว 5*7 นิ้ว",,ปัด,"Digital Print",ปัด,ตา,N,29-05-24,
29-05-24,"Bhundhari Spa Resort & Villas",H,"purchase requisition ",86585,25,87,2175,"เคมี 2 ใบ ขาว-เหลือง","น 1 ดำ","ปรุข้าง 1 ใบ No.2501-3750 +เย็บ 50ใบ/ชุด ",,PL,"ตัด 5",เมฆ,ตา,O,29-05-24,
29-05-24,"Tango Luxe Beach Villa",H,"Luggage Tag",86933,2000,2.50,5000,"การ์ดขาว 240g","น 1 ดำ ล 1 ดำ","No. 0001-2000  / ปรุ 1 จุด / เจาะรู+ผูกเชือก",,ปัด,GTO,ต้น,ตา,N,29-05-24,
30-05-24,"Samui Aussie",R,"captain order",87163,500,40,20000,"เคมี 3 ใบ ขาว-เขียว-ชมพู","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.001-25000 +เย็บ 50ใบ/ชุด ล.01-500",,โอ๋,"ตัด 5",แบงค์,ตา,O,30-05-24,
30-05-24,"sydney steck house",,"captain order",87162,1500,40,60000,"เคมี 3 ใบ ขาว-เหลือง-ชมพู","น 1 ดำ","ปรุหัว 2 ใบ No.001-75000 +เย็บ 50ใบ/ชุด ล.01-1500",,โอ๋,"ตัด 5",แบงค์,ตา,O,30-05-24,
30-05-24,"Anantara Rasananda (Koh Phangan)",H,"safety box intruction",86501,100,30,3000,"อาร์ต 300g.","น 4 cmyk","เคลือบPVC ด้าน 1 ด้าน ",,โอ๋,"Digital Print",โอ๋,ตา,O,30-05-24,
30-05-24,"Paradise Beach Resort",H,"Luggage Tag",87080,500,3.20,1600,"กระดาษครีม 170 แกรม","น 1 ดำ",เจาะรูตรงกลาง+ผูกเชือก,,แตงโม,"Digital Print",แตงโม,ตา,N,30-05-24,
30-05-24,"Avani Samui (Sunset Coast)",H,"Key Card Folder",86495,1000,6.50,6500,"การ์ดขาว 240g","น 2 ครีม-น้ำเงินเข้ม",ไดคัท+บล็อคเก่า+ติดเทปกาว,,"โอ๋ new PL",GTO,ต้น,ตา,O,30-05-24,
30-05-24,Intercontinental,H,"captain order",88619,50,80,4000,"เคมี 3 ใบ ขาว ฟ้า เขียว",ดำ,"รันเลขที่0001-2500/ล.001-50กาวหัว 50 ใบ",,pl,"ตัด 5",เมฆ,สาว,N,30-05-24,
30-05-24,"The Ritz-Carlton",H,Tag,86801,1000,3.75,3750,"Olin Smoot H/W 300g ","ดำ 1 ด้าน","ไดคัท เจาะรู ผูกเชือก ",,โอ๋,"ตัด 11",ศร,สาว,N,30-05-24,
30-05-24,"Synergy Samui",H,Stetmant,88695,200,80,16000,"เคมี 3 ใบ ขาว ฟ้า เขียว",ดำ,"รันเลขที่20000-30000 /ล.401-600 เย็บ 50 ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,สาว,N,30-05-24,
30-05-24,เพชรบัญชา,,มวย,88511,7000,0.9,6300,"อาร์ต 115g","น 4 cmyk",,,pl,MO4,"ศร + ต้น",สาว,N,30-05-24,
30-05-24,"Brain Affinity",,ฺCard,88737,100,110.,17500,"อาร์ตการ์ดหน้าเดียว 300g","น 4 cmyk","เคลือบ PVC ",,ปัด,"ตัด 11","laser ",สาว,N,30-05-24,
30-05-24,"Mimi Testy",O,Sticker,88592,50,55,2850,"PP ด้าน","น 4 cmyk",dicut,,แตงโม,สติีกเกอร์,"laser ",สาว,N,30-05-24,
30-05-24,"Nora Buri Resort & Spa                                                                                                          ",H,"Insert Menu Paper",86465,2000,4,8000,"ACQ งาช้าง 100G เขียว เทา","2 สี เขียว เทา",,,PL,"ตัด 11",ศร,สาว,N,30-05-24,
30-05-24,"Hansar Hotels & Resorts",H,"์Note Sheet",86596,10000,0.45,100000,"eco green 100 g"," 1 เขียว อมฟ้า",ตัดเป็นใบ,,PL,GTO,ต้น,สาว,N,30-05-24,
30-05-24,"New Star Beach Resort",H,"Requisition Form",86938,50,95,4750,"เคมี 3 ใบ ขาว ฟ้า เหลือง",ดำ,"รันเลขที่30001-32500/ล.601-650 ปรุข้าง เย็บ5ใบ/ชุด",,โอ๋,"ตัด 5",เมฒ,สาว,N,30-05-24,
30-05-24,samuiaksorn,,กระดาษต่อเนื่อง,87009,"10 ลัง ",,0,,"น 1 ดำ",,,,,,ตา,O,30-05-24,
30-05-24,"Pink Curtain",O,"STK logo",87338,2,70,140,pp-ด้าน,"น 4 cmyk","วงกลม 4 ซม ",,โอ๋,"Digital Print",โอ๋,ตา,N,30-05-24,
30-05-24,"Banana Fan Sea Koh Samui ",,"stk  3 แบบ",86582,600,1.85,1110,pp-ด้าน,"น 4 cmyk",dicut,,ปัด,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,"Centara Reserve Samui",,"Luggage Tag",86556,4000,2.2,8800,"คราฟน้ำตาล 230","1 สี คือ น้ำเงิน 2 ด้าน ","no 0001-4000/ปรุ1 จุดเจาะรู ผูกเชือก ป่าน",,PL,GTO,ศร,ตา,N,30-05-24,
30-05-24,"Mammoth Samui Tour ",,Voucher,86910,20,120,2400,"เคมี 2 ใบ ขาว ชมพู",ดำ,"ปรุข้าง เย็บ 50 ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,สาว,N,30-05-24,
30-05-24,"Impiana Resort",H,"NC วิทยา",86543,300,5,1500,"laid B/W 220 g","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,30-05-24,
30-05-24,"Banana Fan Sea Koh Samui ",,"lugguge tag",86603,2000,2.8,5600,"art 300 g ","2 วี คือ ครีม เขียว 2 ด้","ไดคัท เจาะรู ผูกเชือก",,PL,GTO,ต้น,ตา,N,30-05-24,
30-05-24,"Belmond Napasai",H," Fruits Complimentary ",86403,1000,10,10000,"art 300 g ","น 4 cmyk ล 4 cmyk","matt pvc  ปั๊มพับ ",,PL,GTO4,แอ้,ตา,N,30-05-24,
30-05-24,Parrot,O,"Sticker Logo",86691,26,55,1430,,,,,ปัด,"Digital Print",แป๊ก,สาว,N,30-05-24,
30-05-24,"Bophut Resort & Spa",H,"tag bottle",86291,1000,2.2,2200,"art 157","1 สี คือ น้ำตาล",dicut,,PL,GTO,ต้น,ตา,N,30-05-24,
30-05-24,"Garrya Tongsai Bay samui",,"laundry list",86905,50,60,3000,"เคมี 3 ใบ ขาว ฟ้า ชมพู ","1 สี คือ ดำ","รันเลขที่ 0001-/2500 กาวข้าง",,โอ๋,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,"Nora Buri Resort & Spa                                                                                                          ",H,"ABF Box",87110,1000,23,23000,"อาร์ตการ์ด ด้านเดียว 250","cmyk 1 side","เคลือบ Water Base  ติดเทปกาว 5 จุด ต่อด้าน",,PL,MO4,ศร,สาว,N,30-05-24,
30-05-24,Kensington,O,NC,86767,100,5.50,550,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน ",,แตงโม,"Digital Print",แตงโม,ตา,N,30-05-24,
30-05-24,เพชรบัญชา,,"flyer a5",86763,7000,6300,0.9,"art 115","น 4 cmyk",,,โอ๋,MO4,ศร,ตา,N,30-05-24,
30-05-24,"The Hungry Wolf",R,book,88677,21,500,10500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน เย็บมุมหลังคา ปั๊มพับ",,แตงโม,"Digital Print",แตงโม,ตา,O,30-05-24,
30-05-24,"ฺBlooming Gallery",,STK,86732,10,70,700,pp-มัน,"น 4 cmyk",dicut,,ปัด,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,maraleina,,"Name Card",86864,100,"3.5 นอก",350,"art 300 g ","น 4 cmyk ล 4 cmyk",,,ปัด,"Digital Print","laser ",สาว,N,30-05-24,
30-05-24,"Focus Travel & Tours",TR,"voucher ",86641,20,100,2000,"เคมี 2 ใบ ขาว ฟ้า ","1 สี คือ ดำ","รันเลขที่ 0001-1000 ปรุ 1 ใบ",,แตงโม,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,Locusta,,catalog,86833,20,480,9600,"ปกอาร์ต มัน 260g. / เนื้อใน อาร์ต มัน157g.","น 4 cmyk ล 4 cmyk",เข้าเล่มสันกาว,,ปัด,"Digital Print",ปัด,ตา,N,30-05-24,
30-05-24,"Suntime Sala Chill",,Sticker,88816,27,45,1215,"PP ด้าน","น 4 cmyk",,,ปัด,"ตัด 11","laser ",สาว,N,30-05-24,
30-05-24,"New Star Beach Resort",H,"Luggage Tag",87048,3000,1.8,5400,"การ์ดขาว 180 แกรม","2 สี ส้ม ดำ"," เจาะรู ผูกเชือก",,PL,"ตัด 11",ศร,สาว,N,30-05-24,
30-05-24,Hyatt,,voucher,88646,100,8,800,"การ์ดขาว 240g","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",แป๊ก,ตา,N,30-05-24,
30-05-24,"Focus Travel & Tours",TR,"voucher ",86641,20,100,2000,"เคมี 2 ใบ ขาว ฟ้า","1 สี คือ ดำ","รันเลขที่ 001-1000 ปรุ 1 ใบ/ 50 ใบ",,แตงโม,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,โรงเรียนวัดกลาง,S,"ใบฎีกา ",86711,300,4.5,1350,"ปอนด์ 70 แกรม","1 สี คือ น้ำเงิน",,,แตงโม,บริการอื่นๆ,"หญิง โรเนียว",ตา,N,30-05-24,
30-05-24,Valentin,,catalog,86812,100,96.30,9630,"ปก อาร์ต 210g. / เนื้อใน อาร์ตด้าน 128 แกรม","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน ปก 1 ด้าน เย็บมุมหลังคา ปั๊มพับ",,ปัด,"Digital Print",ปัด,ตา,O,30-05-24,
30-05-24,"Anantara Bophut",H,"menu guilty food  ",87141,20,180,360,"art 300 g ","น 4 cmyk ล 4 cmyk","matt pvc เจาะรู +ปั้มพับ",,ปัด,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,"Super Laundry",O,"ใบรับส่งผ้า ",88682,50,60,3000,"เคมี 2 ใบ ขาว-ฟ้า","น 1 ดำ","ปรุหัว 2 ใบ No.10001-12500 +เย็บ 50ใบ/ชุด ล.201-250",,PL,"ตัด 5",เมฆ,ตา,O,30-05-24,
30-05-24,K.จ๊อบ,,การ์ดบวช,88594,200,7,1400,การ์ดบวชสำเร็จ,"น 1 น้ำเงิน","ซองครีม 5*7",,แตงโม,บริการอื่นๆ,เก๋+หญิง,ตา,N,30-05-24,
30-05-24,"man guard",,NC,86759,100,4.50,450,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,30-05-24,
30-05-24,"Halfmoon Festival",R,"ใบปลิว ",88750,,,20704.5,"อาร์ต 157g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,30-05-24,
30-05-24,"logo shop",,"NC nikita",86298,100,3,300,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,30-05-24,
30-05-24,"nadee samui",,"tag ",86593,100,2,200,"คราฟน้ำตาล 110","น 4 cmyk","cmyk 1 side ",,ปัด,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,"U Samui",,"dear guest card ",86519,1000,3.6,3600,"cug 118","น 4 cmyk",,,ปัด,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,"logo shop",,NC,86436,200,3,600,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,30-05-24,
30-05-24,"Seen Beach Club",H,"STK ติดขวด",88634,3,70,210,pp-ด้าน,"น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,N,30-05-24,
30-05-24,"EL Dorado",R,บิลเงินสด,86942,50,50,2500,"กระดาษขาว 55g",ดำ,"รันเลข 5001- 10000เย็บ 100 ใบ/ชุด",,pl,"ตัด 5",แอร์,สาว,N,30-05-24,
30-05-24,"Vana Belle A Luxury Collection Resort ",H,"Coffee Machine",86619,200,20,4000,"กระกาษครีต 300g","4 สี","ปั๊ม 3 จุด + ติดเทปปลายงาน",,pl,"ตัด 11","laser ",สาว,N,30-05-24,
30-05-24,"Celes Samui",,"Envelope Logo",86505,2000,3,6000,"KA 9/129",ดำ,,,pl,"ตัด 11",ศร,สาว,N,30-05-24,
30-05-24,"plunk tone cafe",,"Sticker Logo",86662,8,70,560,"Sticker PP ด้าน","น 4 cmyk",,,ปัด,"Digital Print","laser ",สาว,N,30-05-24,
30-05-24,เอกสิทธิ์,,การ์ดบวช,88567,700,5,3500,การ์ดสำเร็จรูป,"1 สี คือ น้ำเงิน",+ซอง,,โอ๋,บริการอื่นๆ,"หญิง โรเนียว",ตา,O,30-05-24,
30-05-24,"Tango Luxe Beach Villa",H,"Sticker Minibar",86934,10,70,700,"pp matt","น 4 cmyk",,,ปัด,"Digital Print","laser ",สาว,N,30-05-24,
30-05-24,"samui villa & home",,NC,88759,100,4.5,450,"art 300 g ","น 4 cmyk ล 4 cmyk",,,แตงโม,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,"Deva Samui Resort & Spa",H,"miscellaneous charge ",86991,100,50,5000,"เคมี 3 ใบ ขาว เหลือง ชมพู","1 สี คือ ดำ","รันเลขที่ 0001-5000/ปรุ 2 ใบ /เย็บ 50 ใบ",,โอ๋,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,"Gold Vest",,"Name Card",86626,400,3.5,1400,"อาร์ต 300g.","ห-ล 4 สี cmyk",,,ปัด,"Digital Print","laser ",สาว,N,30-05-24,
30-05-24,"Overlap Stone ",,ticket,86517,400,38,15200,"แบงค์ชมพู 55 แกรม","1 สี คือ ดำ","รันเลขที่ 50001-90000/ล501-900 เข้าเล่ม 100 ใบ /ปรุ 2 ที่",,PL,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,"Cana ",,"ออกแบบ Logo",86328,0,,500,,,,,ปัด,ออกแบบสิ่งพิมพ์,,สาว,N,30-05-24,
30-05-24,"win hetel",,"Name Card",86673,400,3.5,1400,"Brisk 270g","น 4 cmyk ล 4 cmyk",,,ปัด,"Digital Print","laser ",สาว,N,30-05-24,
30-05-24,"Santiburi Beach Resort",H,"letter head a4",87380,1000,2.7,2700,"wove h/w 100 g ","1 สี คือ น้ำตาลแดง",,,PL,"ตัด 11",ศร,ตา,O,30-05-24,
30-05-24,"Kob Cafe ",,"Sticker Label",86557,191,45,8595,"pp matt","น 4 cmyk",,,pl,"Digital Print","laser ",สาว,N,30-05-24,
30-05-24,samuiaksorn,,สมุดรับงาน,86616,50,,0,"เคมี 2 ใบ ขาว ฟ้า ","1 สี คือ ดำ","รันเลขที่88501-91000 ปรุ 1 ใบปรุล่าง",,PL,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,"Sensi Paradise Resort",H,"TAG ติดกระเป๋า",87111,2500*4,1.5,15000,"art 157 g ","น 4 cmyk","เจาะรุ ผูกเชือกยางยืดเส้นเล็ก 2500*4 แบบ",,โอ๋,GTO4,แอ้,ตา,N,30-05-24,
30-05-24,"the bay",,"menu wine",86674,1000,100,1000,"art 300 g ","น 4 cmyk ล 4 cmyk",เคลือบแข็ง,,ปัด,"Digital Print","laser ",ตา,N,30-05-24,
30-05-24,"Koh Samui Water Sports",O,"Towables agreement",86724,50,95,4750,"เคมี 2 ใบ ขาว ฟ้า ","1 สี คือ ดำ ","รันเลขที่ 2501-5000/ปรุ 1 ใบ เย็บ 50 ใบ",,PL,"ตัด 5",เมฆ,ตา,N,30-05-24,
30-05-24,"the next door",,ที่รองจาน,86559,1000,1.78,1780,"คราฟน้ำตาล 110g",ดำ,ตัด,,pl,GTO,ต้น,สาว,N,30-05-24,
30-05-24,"Koh Samui Water Sports",O,"jet ski restel agreement",86725,50,95,4750,"เคมี 2 ใบ ขาว เขียว ","1 สี คือ ดำ ","รันเลขที่5001-7500/ปรุ 2 ใบ",,PL,"ตัด 5",เมฆ,ตา,N,30-05-24,
