DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
17-09-21,น้ำพริกดราก้อน,O,sticker,77173,3,150,50,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,07-10-21,
17-09-21,"13 Oct (Awake)",,sticker,77174,10,,0,"pp มัน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,07-10-21,
17-09-21,ครัวหินลาด,R,"Captain Order",77175,20,60,1200,"เคมี ขาว ชมพู เหลือง","1 สี คือ น้ำเงิน","รันเลขที่ 0001-1000/ล.001-020 ปรุ 1 ใบ",750,โอ๋,"ตัด 5",ตู่,สาว,N,01-10-21,
17-09-21,"Pecore Nere",R,Menu,77176,8,400,3200,"ART 300","CMYK 2 SIDE","เคลือบมัน pvc 2 sideเย็บมุง ",16,โอ๋,,laser,สาว,,18-02-22,
17-09-21,K.Annabel,,ถ่ายเอกสารหนังสือ+เข้าเล่ม,77177,1,1100,1100,"ปอนด์ 80แกรม","1 สี คือ ดำ หน้า/หลัง","ถ่ายเอก+ เข้าเล่ม",,อบ,บริการอื่นๆ,ห้องถ่ายเอกสาร,สาว,N,11-11-21,
17-09-21,"Little Green (คุณแหม่ม)",O,"Name Card",77178,200,2,400,"brisk  270","CMYK 1 SIDE",ตัด,,โอ๋,,laser,สาว,N,11-10-21,
17-09-21,"Ling Samui",O,sticker,77179,20,,0,"pp .ใส","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,30-09-21,
17-09-21,หวานละมุน,,sticker,77180,10,,0,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,07-10-21,
17-09-21,"Natural Wing",SP,Certificate,77181,13,25,325,"pvc cream 210 g","CMYK 1 SIDE",ตัด,,โอ๋,"Digital Print",laser,สาว,N,07-10-21,
17-09-21,บ้านวังบัว,H,ใบเสร็จรับเงิน,77182,20,85,1700,"เคมี 3 ใบ ขาว-ฟ้า-เหลือง","1 สี คือ ดำ","รันเลขที่ 5001-6000/ล.101-120 ปรุข้าง",1500,ปัด,"ตัด 5",ตู่,สาว,O,01-10-21,
17-09-21,ศูนย์ปฎิบัติธรรมนานาชาติสมุย,,คำอธิฐานจิต,77183,50,9,450,"ปอนด์ 80แกรม","CMYK 2 SIDE",พับมือ,,ปัด,บริการอื่นๆ,จอย,สาว,N,30-09-21,
17-09-21,เลหมุย,,sticker,77184,33,45,1485,"pp มัน","CMYK 1 SIDE",กรีด,,โอ๋,"Digital Print",laser,สาว,N,30-09-21,
17-09-21,"Wind field",,สมุดเส้นประกว้าง,77186,,,0,,,,,,,,สาว,,,
17-09-21,แลพร้าว,,sticker,77187,2,,0,"pp มัน","CMYK 1 SIDE",กรีด,,โอ๋,"Digital Print",laser,สาว,N,30-09-21,
17-09-21,แมวมองปลาเค็ม,,sticker,77188,20,45,900,"pp มัน","CMYK 1 SIDE",กรีด,,โอ๋,"Digital Print",laser,สาว,N,07-10-21,
17-09-21,"Gasto caldo (Awake)",,sticker,77189,15,,0,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,O,07-10-21,
17-09-21,แลพร้าว,,sticker,77190,4,45,180,"pp ด้าน","CMYK 1 SIDE",กรีด,,โอ๋,"Digital Print",laser,สาว,O,30-09-21,
17-09-21,"ภิรมณ์ (Awake)",,สายคาดกล่อง,77191,,,0,,,,,,,,สาว,,,
17-09-21,"ฺBliss Event",,Card,77192,20,80+70,150,"ART 300","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,07-10-21,
17-09-21,มณีโรส,O,sticker,77193,16,70,1120,"pp ด้าน","CMYK 1 SIDE",กรีด,,โอ๋,"Digital Print",laser,สาว,O,30-09-21,
17-09-21,คุณพ่อศุภชัย,,sticker,77194,8,40,480,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,02-11-21,
17-09-21,"ร้านพี่ญา (Awake)",,sticker,77195,50,,0,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,O,05-10-21,
17-09-21,"Pecore Nere",R,"Drink Menu",77196,,,0,,,,,,,,สาว,,,
17-09-21,Fresh.n.feel,,sticker,77197+,2,,0,"pp มัน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,N,05-10-21,
17-09-21,"Chor Coffee (Awake)",,sticker,77198,10,,0,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,,04-10-21,
17-09-21,"ปรับธาตุ (Awake)",,sticker,77199,10,,0,"pp มัน","CMYK 1 SIDE","ไดคัท Inkjet",,ปัด,"Digital Print",laser,สาว,N,04-10-21,
17-09-21,เลหมุย,,sticker,77200,12,45,540,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,สาว,O,01-10-21,
21-09-21,สรรพสามิต,,ป้าย,19556,,,3456.1,สติกเกอร์,,"17 ป้าย",,โอ๋,,โอ๋,สาว,,,
