DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
05-02-24,"Samui Buri Beach Resort",H,"menu A3 พับ A4",87344,20,100,2000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ ",,ไก่,"Digital Print",ไก่,ตา,N,05-02-24,
05-02-24,Hyatt,,"STK ติดประตู",87719,200,8,1600,"stk ใส","น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,05-02-24,
05-02-24,"Hansar Hotels & Resorts",H,"Menu lunch & dinner ",87624,20,625,12500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + เจาะรู + ใส่สัน + ใส่น๊อต",,ปัด,"Digital Print",ปัด,ตา,O,05-02-24,
05-02-24,"Half Moon Festival",,"Flyer ibiza day party ",87370,2000,2.30,4600,"อาร์ต 157g.","น 4 cmyk",P1,,ปัด,GTO4,แอร์,ตา,N,05-02-24,
05-02-24,"the International school",,"Christmas card",87332,160,32,5120,"อาร์ต 300g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,05-02-24,
05-02-24,"Thai Hub",,"Flyer -A5",87341,100,12,1200,"อาร์ต 300g.","น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,05-02-24,
05-02-24,"Orchid Lodge",,STK,87797,10,60,600,pp-ด้าน,"น 4 cmyk","retreas ขาว 2 ใบ เขียว 2 ใบ ส้ม 1 ใบ / ธรรมดา ขาว 2 เขียว 3 ",,แตงโม,"Digital Print",แตงโม,ตา,N,05-02-24,
05-02-24,"Mahasap Travel",TR,"voucher ",87796,50,75,3750,"เคมี 2 ใบ ขาว ชมพู ","1 สี คือ ดำ ","รันเลขที่ 1001-3500 /เล่มที่ 21-70 ปรุ 1 ใบ 2 ดวง 6*8",,โอ๋,"ตัด 5",เมฆ,ตา,N,05-02-24,
05-02-24,"Eranda Herbal Spa",SP,"Spa appointment",87749,500,37,18500,"เคมี 2 ใบ ขาว-ฟ้า","น 1 ดำ","ปรุหัว 2 ใบ No.001-25000 +เย็บ 50ใบ/ชุด ล.01-500",,แตงโม,บริการอื่นๆ,เมฆ,ตา,O,05-02-24,
05-02-24,"nadee samui",,"sticker ",87011,300,.70,210,"stk คราฟ ","cmyk 2 side ",,,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,Asterisk,,"sticker ",87471,1,70,70,"pp matt","cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,IBYT,,"sticker ",87473,12,60,720,"pp matt","cmyk 1 side ",,,ไก่,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"ร้าน refill ",,"sticker ",87095,15,60,900,"pp matt","cmyk 1 side ",dicut,,แตงโม,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Little Green (คุณแหม่ม)",O,"Menu ",87929,5,60,300,"art 300 g ","cmyk 1 side ",พับกลาง,,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"ร้าน refill ",,card,87780,6*20,,0,"brick 270","cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Nasaun coffee",,"sticker ",87673,100,50,5000,"pp matt","cmyk 1 side ",,,ไก่,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,นายศรายุทธ,O,การ์ดบวช,87100,500,4,400,"ปอนด์ 80g ","น 1 ดำ",-,,โอ๋,บริการอื่นๆ,หญิง,ตา,N,05-02-24,
05-02-24,"Little Green (คุณแหม่ม)",O,"sticker ",86359,10,60,600,pp-ด้าน,"cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Little Green (คุณแหม่ม)",O,กระดาษรองจาน,87078,3000,,0,"green prof 38 g","น 1 เขียว",,,PL,MO4,ต้น,ตา,N,05-02-24,
05-02-24,"Red Elephant",,"menu Food",87232,20,150,3000,"art 300 g ","cmyk 2 side ",,,แตงโม,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Sala Samui Resort & Spa(เชิงมน)",H,"gift order authorization",87782,50,85,4250,"เคมี 3ใบ ขาว เหลือง ชมพู","1 สี คือ ดำ ","รันเลขที่83801-86300/ล1677-1726 ปรุ 2 ใบ/4ดวง 4*6 นิ้ว",,PL,"ตัด 5",เมฆ,ตา,N,05-02-24,
05-02-24,"Cosi Hotel Samui Chaweng Beach",H,"miscellaneous ",86354,50,110,5500,"เคมี 3 ใบ ขาว-ฟ้า-เหลือง","น 1 ดำ","ปรุข้าง 2ใบ No.001-4500 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,05-02-24,
05-02-24,"wing samui",,"brochure 3 fold",87786,2000,3.375,6750,"art 157","cmyk 2 side ","พับเครื่อ งขนาด A4",,ปัด,GTO4,แอ้,ตา,N,05-02-24,
05-02-24,"noir cafe bistro",,menu,87348,25,90,2250,"art 300 g ","cmyk 2 side ","matt pvc  ปั๊มพับ ",,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Samui Storage",,ใบเสร็จรับเงิน,87927,20,100,2000,"เคมี 2 ใบ ขาว เหลือง","น 1 ดำ","รันเลขที่0001-1000/ล001-020 ปรุ 1 ใบ 6*8 2 ดวง",,โอ๋,"ตัด 5",เมฆ,ตา,N,05-02-24,
05-02-24,"The Fair House Beach Resort & Hotel",H,ใบเสร็จรับเงิน/ใบกำกับภาษีอย่างย่อ,87134,50,85,4250,"เคมี 3 ใบ ขาว-ชมพู-เขียว","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.25001-27500 +เย็บ 50ใบ/ชุด ล.501-550",,PL,"ตัด 5",แบงค์,ตา,O,05-02-24,
05-02-24,"Samui Evasion",O,"brochure 4 f ",87204,1000+3000,7.20+4.3,20100,"art 157","cmyk 2 side ",พับ,,ปัด,MO4,ศร,ตา,N,05-02-24,
05-02-24,"Bao Bar",,"Flyer ",86378,3000,1.95,5850,"อาร์ต 157g.","น 4 cmyk","แบบละ 750 ใบ 4 แบบ",,PL,GTO4,แอร์,ตา,N,05-02-24,
05-02-24,"Four Seasons Resort",H,"stk กระดาษแอลกอฮอล",87182,12,40,480,"pp matt","cmyk 1 side ",,,โอ๋,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,เพรชบัญชา,,"flyer a5",87196,7000,1.75,12250,"art 115 g","cmyk 2 side ",,,โอ๋,MO4,ศร,ตา,N,05-02-24,
05-02-24,เพรชบัญชา,,"flyer a5",86361,7000,.90,6300,"art 115","cmyk 1 side ",,,โอ๋,MO4,ศร,ตา,N,05-02-24,
05-02-24,Itamar,O,"sticker ",86365,27,60,1620,"pp matt","cmyk 1 side ",,,โอ๋,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Jungle Experience",O,ticket,87138,7000,1.40,9800,"อาร์ต 157g.","น 4 cmyk","รันเลข 0001-5000 / เข้าเล่ม 50 ใบ 5001-7000 เข้าเล่ม 20 ใบ / ปรุ",,โอ๋,GTO4,แอร์,ตา,O,05-02-24,
05-02-24,"Kimpton Kitalay Samui",,"sticker food",87760,2000+2000+1000,.5,2500,"pp matt","cmyk 1 side ",,,โอ๋,"Digital Print","laser ",ตา,N,05-02-24,
05-02-24,"Anantara Lawana Resort & Spa",H,"menu Food",87307,20,250,5000,"art 300 g ","cmyk 2 side ","matt pvc 2 side เข้าเล่มเย็บมุงหลังคา",,ปัด,"Digital Print","laser ",ตา,N,05-02-24,
