DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
29-12-23,"Chaweng Regent",H,"morning maid report",84902,100,80,8000,"ธรรมดา ขาว 55 g","น 1 เขียว","กาวหัว 100 ใบ/ชุด",,โอ๋,"ตัด 5",แอร์,ตา,N,29-12-23,
29-12-23,"U Samui",,"mini bar ",87588,50,135,6750,"เคมี 4 ใบขาวเขียว เหลือง ฟ้า","ใบแรก 2 สี ม่วง ดำ /2-4 ","รันเลขที่ 13051-15550/ล262-311 ปรุ 3 ใบ",,PL,"ตัด 5",เมฆ,ตา,N,29-12-23,
29-12-23,"Samui Island Tour",TR,ตั๋วเกาะพะลวย,88376,100,40,4000,"การ์ดเหลือง 70 g","น 1 ดำ","ปร 2 ที่ เย็บเล่ม 50 ใบ/เล่ม No.0001-5000",,PL,"ตัด 5",เมฆ,ตา,O,29-12-23,
29-12-23,"เคเอ็น สมุยเซอร์วิส",O,ใบเครมรถ,87255,10,195,1950,"เคมี 2 ใบ ขาว-เขียว","น 1 ดำ","ปรุหัว 1 ใบ No.501-1000 ล. +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,O+R,29-12-23,
03-01-24,ศศธร,,STK,87613,24,45,1080,pp-ด้าน,"น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,O,03-01-24,
03-01-24,"Anantara Lawana Resort & Spa",H,brochure-3พับ,87562,100,21,2100,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",พับเครื่อง,,ปัด,"Digital Print",ปัด,ตา,N,03-01-24,
03-01-24,การไฟฟ้าส่วนภูมิภาคอำเภอเกาะสมุย,G,"ตรายางหมึกใน สีน้ำเงิน ชื่อคน ",1711,1,300,300,-,-,"ตรายางหมึกใน สีน้ำเงิน ชื่อคน ",,โอ๋,บริการอื่นๆ,โอ๋,ตา,N,03-01-24,
04-01-24,"Samui Resotel  Beach Resort",H,"beverage order",88311,50,65,3250,"เคมี 3 ใบ ขาว-เขียว-เหลือง","น 1 ดำ","ปรุหัว 2 ใบ No.10001-12500 ล.201-250 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,04-01-24,
04-01-24,"โรงพยาบาลเกาะสมุย ",HP,"Post Anesthetic Care Unit Record",88235,100,110,11000,"เคมี 2 ใบ ขาว-เขียว","น 1 ดำ","กาวหัว 50 ชุด",,PL,"ตัด 5",แบงค์,ตา,O,04-01-24,
04-01-24,"The Ritz-Carlton",H,"Note Pad",88406,2000,12,24000,"ปอนด์ 100g ","น 2 ฟ้า-ดำ  ล 1 ฟ้า","เข้าเล่น 8 ใบ /เล่ม",,PL,MO,ต้น,ตา,O,04-01-24,
04-01-24,"OZO Chaweng Samui",H,"ตรายางหมึกแยก สีน้ำเงิน ",2030,4,"150*2 / 250*2",800,-,-,"ตรายางหมึกแยก สีน้ำเงิน ",,แตงโม,บริการอื่นๆ,แตงโม,ตา,N,04-01-24,
04-01-24,"Amari Koh Samui",H,"photo paper",02645,1,250,250,photo,"น 4 cmyk","ขนาด A2 ",,แตงโม,อิ้งเจ็ท,ต้อม,ตา,N,04-01-24,
04-01-24,"Fair House Villa & Spa",H,ไวนิล,02854,1,250,250,ไวนิล,"น 4 cmyk","ขนาด 60*120 ซม ไม่ตอกตาไก่ เหลือขอบรอบ ไม่พับ",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,04-01-24,
05-01-24,"Anantara Lawana Resort & Spa",H,"Mini Bar menu",87849,100,55,5500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน เย็บมุมหลังคา ปั๊มพับ",,ปัด,"Digital Print",ปัด,ตา,N,05-01-24,
05-01-24,"My GYM",,NC,87611,100,4,400,"อาร์ต 300g.","น 4 cmyk",-,,ไก่,"Digital Print",ไก่,ตา,N,05-01-24,
05-01-24,"Coco Tam's",R,"Menu ",87610,40,12.50,500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน ",,ไก่,"Digital Print",ไก่,ตา,N,05-01-24,
05-01-24,"The Ritz-Carlton",H,"note pad ",88406,2000,12,24000,"ปอนด์ 100 แกรม","2 สี ด้านหน้า ฟ้า/ดำ หลั","เข้าเล่ม 8 ใบ/เล่ม",,PL,MO,ต้น,ตา,N,05-01-24,
05-01-24,"SP transport",,vocher,88137,100,75,7500,"เคมี 3 ใบ ขาว ฟ้า เหลือง ","น 1 ดำ","รันเลขที่ 5001-10000/ล.101-200 ปรุ 2 ใบ 4 ดวง /5*7 นิ้ว",,PL,"ตัด 5",เมฆ,ตา,N,05-01-24,
05-01-24,"enjoy it",,STK,87996,4,70,280,"pp matt","cmyk 1 side ",,,แตงโม,"Digital Print","laser ",ตา,N,05-01-24,
05-01-24,"nadee samui",,NC,87616,100,3.5,350,"art 300 g ","cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,05-01-24,
05-01-24,"nadee samui",,STK,87617,300,70,210,"stk คราฟ ","cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,05-01-24,
05-01-24,"My GYM",,NC,87638,100,4,400,"art 300 g ","cmyk 2 side ",,,แตงโม,"Digital Print","laser ",ตา,N,05-01-24,
05-01-24,"Lamai Bayview",,"beverage order",87972,50,65,3520,"เคมี 3 ใบ ขาว ฟ้า ชมพู ","น 1 ดำ","รันเลขที่ 0001-2500/ล.001-50 ปรุ 2 ใบ/4*6 /4 ดวง",,แตงโม,"ตัด 5",เมฆ,ตา,N,05-01-24,
05-01-24,"Chaweng Oil",O,คูปองน้ำมัน,87848,100,45,4500,"เคมี 2 ใบ ขาว ฟ้า ","1 สี คือ น้ำเงิน","รันเลขที่ 40001-45000/ล 801-900/ปรุ 2 ใบ",,โอ๋,"ตัด 5",เมฆ,ตา,O,05-01-24,
05-01-24,"Lamai Bayview",,"food order ",87971,50,65,3250,"เคมี 3 ใบ ขาว ฟ้า เหลือง ","น 1 ดำ","รันเลขที่ 0001-2500/ล001-050 ปรุ 2 ใบ/ 4ดวง 4*6 นิ้ว",,แตงโม,"ตัด 5",เมฆ,ตา,O,05-01-24,
05-01-24,"Sala Samui Resort & Spa(เฉวง)",H,"breakfast  voucher (sea house)",87571,5000,.60,3000,"art 157","น 1 ดำ",ไม่เข้าเล่ม,,PL,GTO,ต้น,ตา,N,05-01-24,
05-01-24,domo,,"stk ติดขวดเหล้า",87758,2,70,140,"pp matt","cmyk 1 side ",,,แตงโม,"Digital Print","laser ",ตา,N,05-01-24,
05-01-24,"Araya Laundry",O,บิลผ้า,87938,,60,6000,"ธรรมดา ขาว ปรู๊ฟ ","1 น้ำเงิน","รันเลขที่ 2501-7500/ล51-150 ปรุ 1 ใบ 4*9 นิ้ว /2 ดวง",,PL,"ตัด 5",เมฆ,ตา,N,05-01-24,
05-01-24,"The Brim",,STK,87606,56,45,2520,pp-ด้าน,"น 4 cmyk",-,,ไก่,"Digital Print",ไก่,ตา,N,05-01-24,
05-01-24,"OZO Chaweng Samui",H,"maintence  request",85519,20,120,2400,"เคมี 3 ใบ ขาว ฟ้า ชมพู ","น 1 ดำ","รันเลข 0001-1000/ ปรุ 2 ใบ / 5*7 นิ้ว / 2 ดวง",,โอ๋,"ตัด 5",เมฆ,ตา,O,05-01-24,
05-01-24,"Silavadee Pool Spa Resort",H,ไวนิล,02696,2,250,500,ไวนิล,"น 4 cmyk","ขนาด 50.5*70.5 ซม",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,05-01-24,
05-01-24,K.Jonnil,,STK,87982,2,70,140,pp-ด้าน,"น 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,05-01-24,
05-01-24,การแฟชุมชน,,STK,87978,3,70,1210,pp-ด้าน,"น 4 cmyk","ออกแบบ 1000",,ไก่,"Digital Print",ไก่,ตา,N,05-01-24,
05-01-24,K.Alan,,NC,87609,200,3,600,"คราฟน้ำตาล 300 g","น 1 ดำ",-,,แตงโม,"Digital Print",แตงโม,ตา,N,05-01-24,
05-01-24,"Kimpton Kitalay Samui",,"food label",87576,1000,0.65,650,pp-ด้าน,"น 4 cmyk","ส่ง Stock",,โอ๋,"Digital Print",โอ๋,ตา,O,05-01-24,
05-01-24,"โรงพยาบาลเกาะสมุย ",HP,NC,87868,100,4.50,450,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,แตงโม,"Digital Print",แตงโม,ตา,N,05-01-24,
05-01-24,"The Smocker",,"STK ชื่อสินค้า",02851,1,650,650,สติ๊กเกอร์ขาวด้าน,"น 4 cmyk","ขนาด 1 ตรารางเมตร ",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,O,05-01-24,
05-01-24,"Blue Ocean Siam",TR,"STK ติดพลาสวูด",02599,1,400,400,สติ๊กเกอร์ขาวด้าน,"น 4 cmyk","ขนาด 25*80 ซม ",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,05-01-24,
05-01-24,"Saona Collection",O,ไวนิล,02814,1,400,400,ไวนิล,"น 4 cmyk","ขนาด 80*200 ซม ",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,05-01-24,
05-01-24,คุณสุมิตร,,ไวนิล,02700,1,500,500,ไวนิล,"น 4 cmyk","ขนาด 87*200 ซม",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,05-01-24,
05-01-24,"Samui Nature Life",H,"STK label ",02698,300,5,3000,สติ๊กเกอร์,"น 4 cmyk","เขียว 150 ฟ้า 150 / ออกแบบ 1500",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,05-01-24,
05-01-24,"Conrad Koh Samui",H,"STK tissue",87942,50,70,3500,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,05-01-24,
05-01-24,"Banyan Tree Samui",H,กระดาษวงกลม,87591,1000,1.30,1300,"คราฟน้ำตาล 110 g",-,"ส่ง Stock",,นรินทร์,บริการอื่นๆ,นรินทร์,ตา,O,05-01-24,
05-01-24,"Sala Samui Resort & Spa(เฉวง)",H,"envelope logo",85721,4000,4.4,17600,"ซอง wove h/w-120g","น 1 เทา",-,,PL,"ตัด 11",ศร,ตา,O,05-01-24,
10-01-24,กาละแมแม่พิณ,O,"STK กะละแม",87850,10,50,500,สติ๊กเกอร์ขาวมัน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,10-01-24,
10-01-24,"Belmond Napasai",H,ซองจดหมายขนาดเล็ก,86247,3000,4.40,13200,wove_B/W220g,"น 1 ดำ",-,,โอ๋,"ตัด 11",ศร,ตา,O,10-01-24,
16-01-24,"Avani Samui (Sunset Coast)",H,"wrist band",87572,500+500,4.50,4500,รสแบนด์สำเร็จรูป,"cmyk 1 side","2 แบบ",,โอ๋,"Digital Print",โอ๋,ตา,O,16-01-24,
16-01-24,Nida,,"post card",87639,350,"7*300 / 12.50*50",2725,"brisk granite 290 g","น 4 cmyk ล 4 cmyk","ซ่อม 50",,ปัด,"Digital Print",ปัด,ตา,O,25-01-24,
17-01-24,"Hello Koh Samui",,"Flyer ",87842,1000,6.90,6900,"Art 157 g","CMYK หน้า-หลัง",-,,ปัด,MO4,ศร+แอร์,ตา,N,17-01-24,
17-01-24,"Homm Chura",,"letter head A4",88404,1000,2,2000,"TPI 80 g","1 สี น้ำเงิน",-,,ปัด,GTO,ต้น,ตา,N,17-01-24,
17-01-24,"Seventy Restaurant",,กระดาษรองจาน,87702,10000,1.75,17500,"ปอนด์ TPI 80 g ","1 น 2 สี แดง ดำ",-,,PL,MO,"ศร+แอร์ ",ตา,O,17-01-24,
17-01-24,คุณฝรั่ง,,"Photo paper & canvas",02557,1+1,"420 + 1540",1960,"Photo paper ","1 น CMYK","Photo size 67*91 cm / canvas size 80*120 cm ",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,17-01-24,
17-01-24,"Coco Tam's",R,"STK ติดพลาสวูด",02868,6,100,600,สติ๊กเกอร์ขาวมัน,"1 น สีแดง","ขนาด 17*30 ซม ",,แตงโม,อิ้งเจ็ท,ต้อม,ตา,N,17-01-24,
17-01-24,เพชรบัญชา,,"มวย 02/12",87750,7000,0.90,6300,"Art 115 g","น 4 CMYK",-,,โอ๋,MO4,โอ๋,ตา,N,17-01-24,
17-01-24,"Half Moon Festival",,"ใบปลิว ",87644,110+20+1300,,0,"อาร์ต 157 ","น 4 CMYK ","A4 110 / A3 20 / P1 1300",,ปัด,"Digital Print",ปัด,ตา,N,17-01-24,
17-01-24,น้ำดื่มมะลิ,O,"STK ติดถังน้ำ",02555,30,15,450,สติ๊กเกอร์ขาวมัน,"น 4 CMYK ",เคลือบ,,โอ๋,อิ้งเจ็ท,ต้อม,ตา,O,17-01-24,
17-01-24,"Centara Reserve Samui",,STK,87995,1800,1.20,2160,PP-ด้าน,"น 4 CMYK",-,,โอ๋,"Digital Print",โอ๋,ตา,N,17-01-24,
17-01-24,"Tropical Delight",,"STK samujana",87731,16,60,960,PP-ด้าน,"น 4 CMYK",-,,โอ๋,"Digital Print",โอ๋,ตา,N,17-01-24,
18-01-24,"Four Seasons Resort",H,miscellaneous,87843,100,55,5500,"เคมี 3 ใบ ขาว-เหลือง-ฟ้า","1 สี เทา","กาวข้าง 50 ใบ/ชุด + No.60001-65000 ล.1201-1300",,โอ๋,"ตัด 5",แบงค์,ตา,O,18-01-24,
18-01-24,"Melia Koh Samui Beach Resort",H,NC,87922,200,5.50,1100,"อาร์ต 300 g","น-ล CMYK",-,,ปัด,"Digital Print",ปัด,ตา,N,18-01-24,
18-01-24,"Tropical Delight",,"STK mnago candy",87555,23,60,1380,PP-ด้าน,"น 4 CMYK",-,,โอ๋,"Digital Print",โอ๋,ตา,N,18-01-24,
18-01-24,"Big Bubble",D,"Stuent record file",87951,500,10,5000,"การ์ดฟ้า 240 g","น-ล 1 สี ดำ",ปั้มพับ,,PL,GTO,แอร์,ตา,O,18-01-24,
18-01-24,"Santiburi Beach Resort",H,"ซองครีม 5*7 นิ้ว",87983,500,4.75,2375,"ซองขาว 5*7 นิ้ว","1 สี น้ำตาล",-,,แตงโม,"ตัด 11",ศร,ตา,N,18-01-24,
19-01-24,Mr.Best,,NC,87322,100,5.00,500,"PVC ครีม 210 g","น 4 CMYK","แท็กซี่ 50 / รถทั่วไป 50 ",,แตงโม,"Digital Print",แตงโม,ตา,O,19-01-24,
19-01-24,"Orchid Lodge",,NC,87531,100+100,"4.5*100 / 5.0*100",950,"Brisk 270 g / Art 300 g","น-ล CMYK","ตัวสีเขียว ใช้ อาร์ต 300 g / ตัวขาวใช้ Brisk 270 g",,แตงโม,"Digital Print",แตงโม,ตา,N,19-01-24,
19-01-24,ร้านน้องหญิงผักสด,,ใบส่งของ,87970,50,95,4750,"เคมี 3 ใบ ขาว-เขียว-เหลือง","น 1 สี ดำ","ปรุหัว 2 ใบ No.25001-27500 ล.501-550 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,19-01-24,
19-01-24,"Unit - Unite",O,"บิลซักผ้า ",87840,100,75,7500,"เคมี 2 ใบ ขาว-ฟ้า ","น 1 สี ดำ","ปรุหัว 1 ใบ No. 17501-22500 ล.351-450 เย็บเล่ม 50 ใบ",,โอ๋,"ตัด 5",เมฆ,ตา,O,19-01-24,
19-01-24,K.Kim,,Book,87973,10,80,800,"ปอนด์ขาว 80 g","น 1 สี ดำ","กาวหัว 50 ชุด ",,โรเรียว,บริการอื่นๆ,"หญิง เก๋ อบ",ตา,O,19-01-24,
22-01-24,"New Star Beach Resort",H,NC,88199,100,4.50,450,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,22-01-24,
22-01-24,"Samui Dental Care",,"opd card ",87574,1000,2,2000,"การ์ดขาว 180g","น 1 ม่วง ล 1 ม่วง (ม่วงเ",-,,โอ๋,GTO,ต้น,ตา,O,22-01-24,
22-01-24,เทศบาลนครเกาะสมุย,G,"ตรายางหมึกแยก สีน้ำเงิน ",1966,1,450,450,-,-,"ตรายางหมึกแยก สีน้ำเงิน ",,แตงโม,บริการอื่นๆ,แตงโม,ตา,N,22-01-24,
22-01-24,"About Cafe",O,"STK logo",87595,20,50,1500,pp-ด้าน,"น 4 cmyk","โปสเตอร์ 10 ใบ @ 50",,แตงโม,"Digital Print",แตงโม,ตา,N,22-01-24,
22-01-24,"Daity Tea",,ปลอกแก้ว,87976,100,12,1200,"อาร์ตการ์ด 350g.","น 4 cmyk",ไดคัท+ติดเทปกาว,,ปัด,"Digital Print",ปัด,ตา,N,22-01-24,
23-01-24,"Holiday Inn Koh samui",,"STK Essence",87806,23,70,1610,pp-ด้าน,"น 4 cmyk",ไดคัท,,ปัด,"Digital Print",ปัด,ตา,N,23-01-24,
23-01-24,k.ประเสริฐ,,กา์ดบุญ,87994,50,13,650,"อาร์ต 300g.","น 4 cmyk","ซองขาว 5*7",,แตงโม,"Digital Print",แตงโม,ตา,N,23-01-24,
23-01-24,Vanabell,,card,87677,600+300,9,8100,"อาร์ต 300g.","น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,23-01-24,
23-01-24,"Fair House Villa & Spa",H,"ไวนิล ลอยกระทง",02867,2,250,500,ไวนิล,"น 4 cmyk","ขนาด 120*60 ซม ",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,23-01-24,
23-01-24,"สมุยยนตรกิจ บจก.",O,ไวนิล,02564,1,800,800,ไวนิล,"น 4 cmyk","ขนาด 1*3 เมตร",,โอ๋,อิ้งเจ็ท,โอ๋,ตา,N,23-01-24,
23-01-24,มูลนิธิพระครูสุวัฒน์ธรรมคุณ,,ไวนิล,02689,1,1500,1500,ไวนิล,"น 4 cmyk","ขนาด 250*300 ซม ",,โอ๋,อิ้งเจ็ท,ต้อม,ตา,N,23-01-24,
24-01-24,"Kirikayan Luxury Resort Group",H,"envelope logo ",88197,500,7.65,3825,"ซองขาว 9*12","1 สี คือ น้ำตาลทอง",,,โอ๋,"ตัด 11",ศร,ตา,N,24-01-24,
24-01-24,"The Ritz-Carlton",H,"กระดาษเมนู directory ",87579,2000,1,2000,"กระดาษตีพื้นฟ้า 100 แกรม","1 สี  ฟ้า 2 ด้าน","เจาะรู ",,PL,GTO,ต้น,ตา,N,24-01-24,
24-01-24,คุณฐิติมา,O,การ์ดบวช,87992,250,6,250,การ์ดบวชสำเร็จ,"1 สี คือ น้ำเงิน",,,แตงโม,บริการอื่นๆ,"laser ",ตา,N,24-01-24,
24-01-24,"Sala Samui Resort & Spa(เฉวง)",H,"stk mosquito ",87887,10+10,60,1200,"stk  ใส","cmyk 1 side ",,,โอ๋,"Digital Print","laser ",ตา,N,24-01-24,
24-01-24,"Half Moon Festival",,flyer,87977,,,4500,"art 157","cmyk 1 side ",,,ปัด,"Digital Print","laser ",ตา,N,24-01-24,
