DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
02-05-23,"Tango Beach Resort",H,"Menu ",83478,60,40,2400,"อาร์ต 300g.","น 4 cmyk","เคลือบPVC ด้าน 2ด้าน ",,ปัด,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"The Hungry Wolf",R,"Menu ",83313,15,650,9750,"อาร์ต 350g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ ",,โอ๋,"Digital Print",โอ๋,ตา,O+R,02-05-23,
02-05-23,อัญญา,,Tag,83469,4,75,300,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,PL,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"สมุยพลาซ่า เมเนจเมนท์ บจก.",H,ใบเสร็จรับเงิน/ใบกำกับภาษีอย่างย่อ,82900,20,150,3000,"ธรรมดา 3 ใบ ขาว-ชมพู-บรุ๊ฟ","น 1 ดำ","ปรุหัว 2 ใบ No.3001-4000/ล.61-80 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,02-05-23,
02-05-23,"Kamalaya Koh Samui",H,STK,82984,1000,3.75,3750,pp-ด้าน,-,"2.50 นิ้ว * 3.50 นิ้ว - ไดคัท - สติ๊กเกอร์เปล่า",,นรินทร์,"Digital Print",นรินทร์,ตา,N,02-05-23,
02-05-23,"Big City",,NC,83477,100,3.5,350,"อาร์ต 300g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"Four Seasons Resort",H,"Change Order",83296,50,70,3500,"เคมี 2 ใบ ขาว-ฟ้า","น 1 เทา","ปรุข้าง 1ใบ No.12501-15000/ล.251-300 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,02-05-23,
02-05-23,"Chaweng Cove Beach Resort",H,"beverage order",83339,100,50,5000,"เคมี 3 ใบ ชมพู-เหลือง-ฟ้า","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.5001-10000/ล.101-200 + เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,02-05-23,
02-05-23,"Elite Sports (Thailand) CO.,LTD (T.A.C)",O,บิลเงินสด,83338,50,60,3000,"เคมี 2 ใบ ขาว-ฟ้า","น 1 ดำ","ปรุหัว 1 ใบ No.01-50 ทุกเล่ม/ล.201-250 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,02-05-23,
02-05-23,"Santiburi Beach Resort",H,"Mini Bar",83310,20,140,2800,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","กาวหัว No.1501-2500/ล.31-50",,PL,"ตัด 5",เมฆ,ตา,O,02-05-23,
02-05-23,"Baan Haad Ngam Boutique Resort & Spa",H,"registration card",82869,3000,1.50,4500,"การ์ดขาว 180g","น 1 ดำ","No.50001-53000 ",,โอ๋,GTO,ต้น,ตา,O+R,02-05-23,
02-05-23,Anavana,,"food order",83355,50,97,4850,"เคมี 4 ใบ ขาว-ชมพู-เหลือง-ฟ้า","น 1 น้ำตาล","ปรุหัว 2 ใบ No.2501-5000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,02-05-23,
02-05-23,"Jungle Experience",O,"ticket fabruary",83290,7000,1.4,9800,"อาร์ต 300g.","น 4 cmyk","ปรุ 2 จุด ตีเลข 2 จุด 0001- 5000/ เข้าเล่ม 50 ใบ และ 5001- 7005 ",,โอ๋,GTO4,แอร์,ตา,N,02-05-23,
02-05-23,"Karma Resort",H,"Menu event",83415,100,18,1800,"อาร์ต 300g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"Centara Reserve Samui",,"pizza box",83368,1000,17.50,17500,"กระดาษกล่องลูกฟูก ",,"-33*33*5 นิ้ว",,"ส่งกทม ",บริการอื่นๆ,"ส่ง กทม ",ตา,O,02-05-23,
02-05-23,สุนันทา+ธิติ,,"การ์ดแต่งงาน ",84304,119,14.50,17255,"art 300 g ","น 4 cmyk","+ ซอง",,ปัด,"Digital Print",ปัด,ตา,O,04-05-23,
02-05-23,ลิปะน้อยกราฟฟิค,O,NC,84431,200,3,600,"อาร์ต 300g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"Four Seasons Resort",H,"STK ติดกล่องทิชชู่",83557,12,40,480,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,02-05-23,
02-05-23,K.Rebecca,O,card,83795,,,0,,,,,,,,ตา,N,13-06-23,
02-05-23,"Sand Sea Resort & Spa",H,voucher,84427,4,500,2000,"อาร์ต 157 g.","น 4 cmyk","ปรุ + No. 2 จุด ",,ปัด,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"Banyan Tree Samui",H,กระดาษรองถังขยะ,84479,1000,1.7,1700,"calf น้ำตาล 110 g",-,"ส่ง Stock 2000",,"ส่ง Stock",บริการอื่นๆ,"ส่ง stock",ตา,O,02-05-23,
02-05-23,K.สุรินท์,,STK,84352,2,140,280,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,02-05-23,
02-05-23,aromy,,NC,85171,100,4.50,450,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,04-05-23,
02-05-23,อาจารย์ภิญโญ,O,"STK ข้าวเหนียวมูล",83576,1200,0.60,720,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,02-05-23,
02-05-23,"Jam's In Samui",O,STK,84404,4,70,280,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,02-05-23,
02-05-23,"Samui Resotel  Beach Resort",H,"beverage order",83378,100,58,5800,"เคมี 3 ใบ ขาว-เขียว-เหลือง","น 1 ดำ","ปรุหัว 2 ใบ No.001-5000/ล.01-100 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,O,02-05-23,
02-05-23,"Samui Resotel  Beach Resort",H,"Mini Bar",83376,100,113,11300,"เคมี 4 ใบ ขาว-ฟ้า-เหลือง-เขียว","น 1 ฟ้า","กาวหัว + No.2501-7500 / ล.51-150",,โอ๋,"ตัด 5",เมฆ,ตา,O,02-05-23,
02-05-23,"Conrad Koh Samui (Residence)",H,"Receipt / tax invoice",83084,30,185,5550,"เคมี 3 ใบ ขาว-เหลือง-ชมพู","น 1 ดำ","กาวหัว 50 ใบ/ชุด + No.31001-32500  งาน 2 เพลท ต้นฉบับ /สำเนา",,PL,"ตัด 5",เมฆ,ตา,O,02-05-23,
02-05-23,"Conrad Properties",O,NC,83178,500,3,1500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,02-05-23,
02-05-23,"Samui Football Golf",O,"Group Info Bill",83085,3000,1.20,3600,"ปอนด์ 80g ","น 1 ดำ","กาวหัว 100 ใบ/ชุด + No.001-3000",,PL,"ตัด 11",เมฆ,ตา,O,02-05-23,
02-05-23,"Baan Chaweng Beach Resort & Spa",H,"Luggage Tag",82990,2000,1.70,3400,"การ์ดขาว 180g","น 1 เขียว","ปรุ 1 จุด +เจาะรู+ผูกเชือก",,PL,"ตัด 11",ศร,ตา,O,02-05-23,
02-05-23,Hyatt,,กระดาษรองถังขยะ,83958,4000,0.35,1400,"calf น้ำตาล 110 g",-,แพ็ค,,PL,บริการอื่นๆ,นรินทร์,ตา,O,02-05-23,
02-05-23,"The Ritz-Carlton",H,"BF Door knob",83446,1000,9.80,9800,"การ์ดขาว 350 g ตีพื้นฟ้า","น 1 ดำ ล 1 ดำ",ไดคัท+บล็อคเก่า,,PL,GTO,ต้น,ตา,O,02-05-23,
02-05-23,"The Fair House Beach Resort & Hotel",H,"captain order",83445,50,57,2850,"เคมี 3 ขาว-เหลือง-ชมพู","น 1 เขียว","ปรุ 2 ใบ No.5001-7500 / ล. 101-150 + เย็บ 50ใบ/เล่ม ",,PL,"ตัด 5",แบงค์,ตา,O,02-05-23,
02-05-23,"Samui Resotel  Beach Resort",H,"food order",83377,100,58,5800,"เคมี 3 ใบ ขาว-ชมพู-ฟ้า","น 1 ดำ","ปรุหัว 2 ใบ No.001-5000 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,O,02-05-23,
02-05-23,K.ม่อน,,STK,83379,300,45,13500,pp-ด้าน,"น 4 cmyk","สายคาด 100 อาร์ต 157 g 100 ชิ้น รวม 1000 บาท ",,ปัด,"Digital Print",ปัด,ตา,N,02-05-23,
02-05-23,"Samui Sea Sports",O,"brochure 3 พับ",83374,1000,5.20,5200,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",พับ,,โอ๋,GTO4,แอร์,ตา,O+R,02-05-23,
02-05-23,explorar,,NC,83971,200,5,1000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + STK pp ด้าน 70 บาท",,ปัด,"Digital Print",ปัด,ตา,O,02-05-23,
02-05-23,"Samui Tropical Garden",TR,ticket,83209,100,36,3600,"calf น้ำตาล 110 g","น 1 เขียว","ปรุ 2 จุด  รันNo. 5001-1000 ล.101-200 เย็บ 50 ใบต่อชุด",,PL,GTO,ศร,ตา,O,02-05-23,
02-05-23,"The Natural",R,การ์ดข้าวหมาก,83238,60,12,720,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,04-05-23,
02-05-23,อิสานบ้านส้มตำ,,"Menu ",83161,10,7000,700,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบแข็ง เข้าเล่ม ห่วงเหล็ก ",,ปัด,"Digital Print",ปัด,ตา,O,02-05-23,
02-05-23,"Anantara Bophut",H,"Menu ",83422,30,470,14100,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",ไดคัท,,ปัด,"Digital Print",นรินทร์,ตา,N,02-05-23,
