DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
15-05-23,"The Ritz-Carlton",H,"tv chanal",85164,1000,5,5000,"การ์ดขาว 240g","น 1 ดำ",-,,ปัด,"Digital Print",ปัด,ตา,O,15-05-23,
15-05-23,K.สรพัศ,,การ์ดบวช,84430,500,5,2500,"การ์ดครีม ","น 1 น้ำเงิน",ซองครีม,,โอ๋,บริการอื่นๆ,โรเนียว,ตา,N,15-05-23,
15-05-23,Holidayinn,,"consesve card",84467,250,45,11250,"pvc 377 g ",-,"ส่ง กทม",,ปัด,"Digital Print",ปัด,ตา,N,15-05-23,
15-05-23,"Illusions Theatre",,NC,84702,100,45,4500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,15-05-23,
15-05-23,"Le Murraya (แหลมดิน)",H,"captain order",83588,100,57,5700,"เคมี 3 ใบ ขาว-ฟ้า-เขียว","น 1 ดำ","ปรุหัว 2 ใบ No.0001-5000 ล.01-100 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,N,15-05-23,
15-05-23,"Le Murraya (แหลมดิน)",H,"captain order (pyne)",83555,100,57,5700,"เคมี 3 ใบ ขาว-ฟ้า-เขียว","น 1 ดำ","ปรุหัว 2 ใบ No.0001-5000 ล.001-100 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,N,15-05-23,
15-05-23,กาละแมแม่สายพิณ,O,STK,85173,10,50,500,"stk ขาวมัน","น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,N,15-05-23,
15-05-23,"น้ำดื่ม เฉวงอาร์โอ",O,บิลเงินสด,84328,50,49,2450,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 ดำ","ปรุหัว 1 ใบ No.001-1000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,15-05-23,
15-05-23,"Chaweng Garden Beach Resort",H,"launday bill",83221,100,148,7400,"เคมี 3 ใบ ขาว-ฟ้า-เหลือง","น 1 ดำ","ปรุหัว 2 ใบ No.001-5000 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,N,15-05-23,
15-05-23,"Peace Resort ",H,"miscellaneous ",84312,100,70,7000,"เคมี 4 ใบ ขาว-เหลือง-ฟ้า-ชมพู","น 1 น้ำเงิน","ปรุข้าง 1ใบ No.2501-7500 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,15-05-23,
15-05-23,"Am Samui Resort",H,NC,84397,100,4.50,450,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,15-05-23,
15-05-23,"A To B Car",O,สัญญารถเช่า,83936,40,160,6400,"เคมี 2 ใบ ขาว-ชมพู","น 1 ดำ","ปรุหัว 1 ใบ No.001-2500 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,N,15-05-23,
15-05-23,นาคเจมส์,,การ์ดบวช,83509,100,5,500,"การ์ดขาว 240g","น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,15-05-23,
15-05-23,"ร้านทำเล็บ Dy",,ใบวิธีการทำเล็บ,85161,"1 รีม",250,250,"กระธรรมดา ",-,โรเนียว,,ปัด,บริการอื่นๆ,โรเนียว,ตา,O,15-05-23,
15-05-23,"Centara reserve",,"Sticker Stencil paper with logo centara",84317,2000,8,16000,ใขเดลต้า,"น 1 น้ำเงิน",A3,,PL,GTO,ต้น,ตา,O,15-05-23,
15-05-23,"The Ritz-Carlton",H,NC,85175,2000,4.50,9000,"กระดาษสีฟ้าสีพื้น 240 g","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,15-05-23,
15-05-23,"Bangkok Airway",O,NC,83589,300,5.50,1650,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ขลิบมุม",,PL,"Digital Print","laser ",ตา,O,15-05-23,
15-05-23,"Seventy Restaurant",,กระดาษรองจาน,83579,10000,2,20000,"ปอนด์ TPI 80g ","น 4 cmyk",-,,PL,บริการอื่นๆ,ต้น,ตา,O,15-05-23,
15-05-23,"The Siam Residence Boutique Resort",H,NC,85165,100,4.50,450,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,15-05-23,
15-05-23,"Conrad Koh Samui",H,NC,83503,400,4.50,1800,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O+R,15-05-23,
15-05-23,บ้านวังบัว,H,ใบเสร็จรับเงิน,84359,20,90,1800,"เคมี 3 ใบ ขาว-ฟ้า-เหลือง","น 1 ดำ","ปรุข้าง 2 ใบ No.7001-8000 ล.141-160 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,15-05-23,
15-05-23,"Avani Samui (Sunset Coast)",H,"Menu room service",84475,10,250,2500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ ",,โอ๋,"Digital Print",โอ๋,ตา,N,15-05-23,
15-05-23,"Belmond Napasai",H,"ซอง GM",83093,1000,12,12000,"wove h/w white 120g","น 1 น้ำเงิน","ไดคัท+บล็อคเก่า+ติดเทปกาว ปั๊มเงิน",,PL,บริการอื่นๆ,นรินทร์,ตา,O,15-05-23,
15-05-23,"Orange Wave Water Sports",O,"Bro chure-3พับ",84346,10000,1.924,19240,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",พับ,,ปัด,MO4,แอร์+ศร,ตา,O+R,15-05-23,
15-05-23,"Anantara Rasananda (Koh Phangan)",H,"STK logo",84466,10,45,450,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,15-05-23,
15-05-23,"Kimpton Kitalay Samui",,"STK food label",84719,500,0.65,325,"pp matt","น 1 เทา","ส่ง Stock",,"ส่ง Stock","Digital Print","ส่ง stock",ตา,O,15-05-23,
15-05-23,เพชรบัญชา,,"Cash Sale",84705,100,50,5000,"เคมี 3 ใบ ขาว-เขียว-ชมพู","น 1 ดำ","ปรุหัว 2 ใบ No.0001-5000 ล.01-100 + เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,15-05-23,
15-05-23,"Sea Volley",,"menu Food",85196,13,400,5200,"pvc cream 210 g","น 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ + เจาะรู",,โอ๋,"Digital Print",โอ๋,ตา,N,15-05-23,
16-05-23,"Rich Club",,"Menu 3 พับใหญ่",83770,30,180,5400,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ 2 จุด",,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,"Fair House Villa & Spa",H,"Luggage Tag",83841,2000,2.15,4300,"การ์ด 210g","น 4 cmyk","ปรุ 1 จุด +เจาะรู+ผูกเชือก",,โอ๋,GTO,ต้น,ตา,N,16-05-23,
16-05-23,"The Ritz-Carlton",H,"depature bcggage",85162,1500,11.90,17850,"การ์ดขาว 240g","น 1 ดำ","ปรุ + No. 4501-6000 + เจาะรู + ผูกเชือก",,PL,GTO,ต้น,ตา,N,16-05-23,
16-05-23,"Kob Thai Restaurant",R,STK,83538,21,45,945,pp-ด้าน,"น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,16-05-23,
16-05-23,"Malibu Beach Resort (Shasa)",H,"envelope ",83560,2000,3,6000,ซองขาว9/125ฝาแนบ,"น 1 น้ำเงิน",-,,PL,"ตัด 11",ศร,ตา,O,16-05-23,
16-05-23,"Coco Tam's",R,ซองปกMenu,83586,7,100,700,"pvc cream 210 g",-,-,,ปัด,"Digital Print",ปัด,ตา,O,16-05-23,
16-05-23,"Sala Samui Resort & Spa(เชิงมน)",H,"environmement card",83836,1000,8,8000,"wove h/w white 220g","น 1 ดำ",-,,โอ๋,"Digital Print",โอ๋,ตา,O,16-05-23,
16-05-23,"The Privilege Hotel(บางรักษ์)",H,"registration card",84701,1000,1.80,1800,"การ์ดขาว 180g","น 1 ดำ",-,,ปัด,"Digital Print",ปัด,ตา,O,16-05-23,
16-05-23,"Chaweng Cove Beach Resort",H,"beverage order",84360,100,55,5500,"เคมี 3 ใบ ชมพู-เหลือง-ฟ้า","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.10001-15000 + เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,16-05-23,
16-05-23,"ธีรพงษ์ วิทูลพันธุ์",,ใบเสร็จรับเงิน/ใบกำกับภาษี,83565,100,50,5000,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 ดำ","ปรุหัว 1 ใบ No.0001-5000 ล.01-100 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,16-05-23,
16-05-23,"Peace Resort ",H,STK,83520,3000,1.02,3060,"stk ขาวมัน หลังเขียว","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,16-05-23,
16-05-23,"Ant ",,NC,83529,300,4.50,1350,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,PL,"Digital Print",โอ๋,ตา,O+R,16-05-23,
16-05-23,"Centara reserve",,"Luggage Tag",84318,5000,2,10000,"calf น้ำตาล 230 g","น 1 น้ำเงิน ล 1 น้ำเงิน","ปรุ 1 ใบ No.001-5000 + เจาะรู + ผูกเชือกป่าน",,PL,"ตัด 11",ต้น,ตา,O,16-05-23,
16-05-23,"Garrya Tongsai Bay samui",,"STK mosgulto",84437,9,0.65,630,pp-ด้าน,"น 4 cmyk",-,,PL,"Digital Print",โอ๋,ตา,O,16-05-23,
16-05-23,"Tropical Delice",O,STK,84718,12,60,720,pp-ด้าน,"น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,N,16-05-23,
16-05-23,"Sweet Sisters Cafe",R,"Menu ",83794,12,575,6900,"pvc cream 210 g","น 4 cmyk ล 4 cmyk",ปั๊มพับ,,ปัด,"Digital Print",ปัด,ตา,O+R,16-05-23,
16-05-23,"Sweet Sisters Cafe",R,"Menu ",84387,12,80,960,"pvc cream 210 g","น 4 cmyk ล 4 cmyk",ปั๊มพับ,,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,"Mimosa Resort & Spa",H,"envelope logo",84023,3000,4.15,12450,"ซองแบงค์ครีม 100g","น 2 น้ำตาล เขียว",-,,PL,"ตัด 11",ศร,ตา,O,16-05-23,
16-05-23,"Sala Samui Resort & Spa(เชิงมน)",H,STK,84485,4200,0.30,1260,"stk ขาวมัน","น 4 cmyk",ไดคัท,,โอ๋,"Digital Print",โอ๋,ตา,O,16-05-23,
16-05-23,งานบ้านแมว,,card,84716,80,4,320,"อาร์ต 300g.","น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,16-05-23,
16-05-23,เพชรบัญชา,,มวย,84727,7000,0.90,6300,"อาร์ต 115g.","น 4 cmyk",-,,PL,MO4,แอร์+ต้น,ตา,O,16-05-23,
16-05-23,เพชรบัญชา,,"มวย 29/3",84742,7000,0.90,6300,"อาร์ต 115g.","น 4 cmyk",-,,PL,MO4,ศร+แอร์,ตา,N,16-05-23,
16-05-23,"Delice Asan",,NC,84724,300,4,1200,"brick 270 g","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,บ้านน้องมินตรา,,STK,84739,3,60,180,"stk ขาวมัน","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,"Four Seasons Resort",H,STK,83556,3000,0.30,900,pp-ด้าน,"น 1 ดำ",ไดคัท,,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,"Ark Store Bar",,"captain order",83558,1000,26,26000,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 ดำ","ปรุหัว 2 ใบ No.001-50000 ล.01-1000 +เย็บ 50ใบ/ชุด",,PL,"ตัด 5",เมฆ,ตา,O,16-05-23,
16-05-23,"Heling Time ",,STK,84402,5,70,350,pp-ด้าน,"น 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,16-05-23,
16-05-23,"Jenny Freshfruits",,ใบส่งของ/ใบกำกับภาษี,84021,20,120,2400,"เคมี 3 ใบ ขาว-ฟ้า-เขียว","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.0001-1000 ล.01-20 + เย็บ 50ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,N,16-05-23,
16-05-23,"Nauti Oceanic Entertainment",,NC,83541,800,3.50,2800,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","QueenDom 100 / Dariya 500 / Jonathn 200",,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,"I like Travel & Tours",TR,voucher,84421,20,125,2500,"เคมี 2 ใบ ขาว-ชมพู","น 1 น้ำเงิน","ปรุข้าง 1 ใบ No.001-1000 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O+R,16-05-23,
16-05-23,"The Cocoon Black Rabbit",,"Flyer - A6",84723,1000,4.70,4700,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,16-05-23,
16-05-23,"The Beach Samui",H,"food & beverage",83896,50,98,4900,"เคมี 4 ใบ ขาว-ฟ้า-เหลือง-ชมพู","น 1 ดำ","ปรุข้าง 3 ใบ No.0001-2500 ล.01-50 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,N,16-05-23,
16-05-23,"Samui Journey",,ใบเสร็จรับเงิน,84044,10,110,1100,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","ปรุหัว 3 ใบ No.001-500 ล.01-10 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,N,16-05-23,
16-05-23,"Blue Balu Co.Ltd.",,บิลเงินสด,85152,50,95,4750,"เคมี 2 ใบ ขาว-ฟ้า","น 1 ดำ","ปรุหัว 2 ใบ No.001-2500 ล.01-50 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,N,16-05-23,
16-05-23,"Chura Samui (Akyra)",H,กระดาษรองถังขยะ,84743,2000,1.30,2600,"calf น้ำตาล 110 g",-,ไดคัท,,นรินทร์,บริการอื่นๆ,นรินทร์,ตา,O,16-05-23,
16-05-23,"Seen Beach Club",H,"Drink Voucher 500",84703,2000,2.80,5600,"อาร์ต 157g.","น 4 cmyk","ปรุ 1 จุด No.0001-2000 + เย็บ 50ใบ/ชุด",,โอ๋,GTO4,แบงค์,ตา,N,16-05-23,
16-05-23,"Salt Bophut",O,"Menu ",85176,100,330,33000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ + ผูกเชือกป่านเหมือนตัวอย่าง",,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,Idilic,,NC,84717,300,4,1200,"pvc cream 210 g","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,N,16-05-23,
16-05-23,"Meeboone Villa & Travel",,"tour vouches",84305,100,67,6700,"เคมี 2 ใบ ขาว-ชมพู","น 1 ดำ","ปรุข้าง 1 ใบ No.10001-15000 ล.201-300 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,O+R,16-05-23,
16-05-23,"Samui Journey",,ใบเสร็จรับเงิน/ใบกำกับภาษี,84045,10,110,1100,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","ปรุหัว 2 ใบ No.001-5000 ล.01-100 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,N,16-05-23,
16-05-23,"Zara Beach Resort ",,"food order",85158,100,58,5800,"เคมี 3 ใบ ขาว-ชมพู-เหลือง","น 1 ดำ","ปรุหัว 2 ใบ No.001-5000 ล.01-100 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",แบงค์,ตา,O,16-05-23,
16-05-23,"Kamalaya Koh Samui",H,"envelope ",84432,5000,4.90,24500,"การ์ดขาว 120g","น 4 cmyk",-,,PL,GTO4,แอร์,ตา,O,16-05-23,
16-05-23,"Anantara Lawana Resort & Spa",H,"BF Alacart",83577,40,55,2200,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน ",,ปัด,"Digital Print",ปัด,ตา,N,16-05-23,
16-05-23,"Dental Design Clinic",O,STK,84348,2000,0.95,1900,"pp เงา","น 4 cmyk",-,,PL,"Digital Print",ปัด,ตา,O,16-05-23,
16-05-23,"Nora Beach Resort & Spa",H,NC,83022,5000,1.45,7250,"rive tradition b/w 250g","น 1 เทา ล 1 เทา",-,,PL,"ตัด 11",ศร,ตา,O,16-05-23,
17-05-23,"Nora Beach Resort & Spa",H,"reservation form ",84005,50,75,3750,"กระดาษธรรมดา ขาว 70g ","น 1 ดำ","ปรุข้าง 1 ใบ No.0001-5000 ล.01-50 + เย็บ 100 ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,N,17-05-23,
17-05-23,"Banyan Tree Samui",H,"Note Pad",84495,1000,2,2000,"ปอนด์ 80g ","น 2 เขียว เทา",-,,PL,GTO,ต้น,ตา,O,17-05-23,
17-05-23,"Dental Design Clinic",O,NC,84423,2000,2.40,4800,"signature 270 g","น 2 ม่วง ดำ ล 2 ม่วง ดำ",-,,ปัด,GTO,ศร,ตา,O+R,17-05-23,
17-05-23,"Mammoth Samui Tour ",,voucher,83523,20,20,400,"เคมี 2 ใบ ขาว-ชมพู","น 1 ดำ","ปรุข้าง 1ใบ No.001-1000 +เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,N,17-05-23,
17-05-23,K.Joanna,,"Menu ",84860,14,"50*2 / 65*12",880,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",เคลือบแข็ง,,ปัด,"Digital Print",ปัด,ตา,N,17-05-23,
17-05-23,"Tree House",,บิลเงินสด,84392,200,43,8600,"ธรรมดา ขาว 55 g","น 1 น้ำตาล","ปรุหัว 1 ใบ No.10001-30000 + เย็บ 100 ใบ/ชุด",,PL,"ตัด 5",แบงค์,ตา,O,17-05-23,
17-05-23,"Fair House Villa & Spa",H,"Authorization of gift order",84014,30,150,4500,"เคมี 4 ใบ ขาว-เขียว-เหลือง-ชมพู","น 1 ดำ","ปรุข้าง 3 ใบ No.0001-1500 ล.01-30 + เย็บ 50ใบ/ชุด",,ปัด,"ตัด 5",เมฆ,ตา,N,17-05-23,
17-05-23,Sociatel,,"miscellaneous ",84003,50,75,3750,"เคมี 3 ใบ ขาว-ฟ้า-ชมพู","น 1 ดำ","ปรุหัว 2 ใบ No.001-2500 ล.01-50 + เย็บ 50ใบ/ชุด",,โอ๋,"ตัด 5",เมฆ,ตา,O,17-05-23,
17-05-23,"Green Magic",,STK,83519,4,70,280,pp-ด้าน,"น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,17-05-23,
