DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
17-03-22,"Nikki Beach Resort",H,nc,79869,50,3,150,"ART 300","CMYK 2 SIDE",ตัด,5,โอ๋,"Digital Print",laser,ตา,N,17-03-22,
23-03-22,ทะเลดองเดือด,,"stk logo",79866,10,60,600,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",10,โอ๋,"Digital Print",laser,ตา,O,23-03-22,
23-03-22,กะลาแมคุณป้อม,,ป้าpกะละแม,78562,100,"4 ",400,"ART 300","CMYK 2 SIDE","ตัด เจาะรู",,โอ๋,"Digital Print",laser,ตา,N,23-03-22,
23-03-22,"อ ภิญโญ",,"ขมิ้นเหลือง สีขาว",78568,300,.30,90,"สติกเกอร์ขาวมันหลังเขียว A3","1 สี คือ ดำ",ตัด,6,,"Digital Print",laser,ตา,N,23-03-22,
23-03-22,"อ ภิญโญ",,"มะเขือยาว( ขาว)",78571,800,.30,240,"สติกเกอร์ขาวมันหลังเขียว A3","1 สี คือ ดำ",ตัด,18,โอ๋,"Digital Print",laser,ตา,N,23-03-22,
23-03-22,กาละแมแม่พิณ,O,"Sticker กะละแม",78768,20,50,1000,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE","ไดคัท Inkjet",10,โอ๋,"Digital Print",laser,ตา,O,23-03-22,
23-03-22," conrad",,Sticker,78303,1500,1.65,2475,"pp ด้าน","CMYK 1 SIDE",กรีด,55,ปัด,"Digital Print",laser,ตา,N,23-03-22,
23-03-22,"Wybdham Vacation Resort (CWA Discovery)",H,",arketing brochure thai",78653,500,38,19000,"ART 350","CMYK 2 SIDE","spot uv + ปั๊มเงิน+ไดคัท บล็อคเก่า",250,PL,MO4,"ศร เมฒ",ตา,N,23-03-22,
23-03-22,"Sala Samui Resort & Spa(เฉวง)",H,"Hotel Taxi Card",78677,5000,1.70,8500,"cx22 d/w 320","น.เทา/ล เทา ดำ",ตัด,1250,PL,GTO,แอ้,ตา,O,23-03-22,
23-03-22,"Samui Elephant Haven",TR,"Post card  ",79871,13,20,260,card300แกรม,"CMYK 1 SIDE","ตัด post card 300/ poster card 350",13(A:3),ปัด,"Digital Print",laser,ตา,N,23-03-22,
23-03-22,"The Ritz-Carlton",H,nc,78675,200,4.5,900,"card 240 g","CMYK 2 SIDE",ตัด,15,โอ๋,"Digital Print",laser,ตา,N,23-03-22,
23-03-22,"The Ritz-Carlton",H,"Note Pad",78672,1000,10,10000,"ปอนด์ sky 31*43","หน้า ฟ้า+ดำ/หลัง ฟ้า","เข้าเล่ม 20 ใบ/เล่ม กระดาษแข็งรองหลัง",2500,PL,GTO,ต้น,ตา,O,23-03-22,
23-03-22,"Anantara Rasananda (Koh Phangan)",H,"Miscellaneous Charge",78856,100,63,6300,"เคมี ขาว ชมพู เหลือง","1 สี คือ ดำ ","รันเลขที่ 100001-105000/ล.2001-2100 กาวข้าง",7500,PL,"ตัด 5",เมฒ,ตา,O,29-03-22,
29-03-22,"Bophut Resort & Spa",H,"Envelope Logo 9/125",78844,300,19,5700,"bank cream, 100 g ","CMYK 1 SIDE","ไดคัท ประกอบ ติดกาว มีสต้อค 250",600,PL,GTO4,แอ้,ตา,N,29-03-22,
29-03-22,"โรงพยาบาลเกาะสมุย ",HP,ซองขาวรายเดือน,78577,2000,2.35,4700,"ซองขาว 9/125 ฝาขนาน","2 สี แดง ดำ ",แพ็ค,2000,"PL โอ๋","ตัด 11",ตู่,ตา,O,29-03-22,
29-03-22,"Peace Resort ",H,"nc องอาจ",78884,200,4.5,900,"cx 22 dimond white  250 g ","CMYK 2 SIDE",ตัด,10,ปัด,"Digital Print",laser,ตา,N,29-03-22,
29-03-22,"Four Seasons Resort",H,"valet parking tag",78656,1000,3.5,3500,"art 350 g ","1 สี คือ เทา หน้า หลัง","ปรุ 2 จุด 00001-01000/ตีเลข 3 จุด เจาะรู ผูกเชือกเส้นใหญ่",500,PL,"ตัด 11",ตู่,ตา,O,29-03-22,
29-03-22,"U Samui",,"Envelope Logo 9/125",78807,3000,4.90,14700,"cug cream118","2 สี คือ ม่วง ดำ","ไดคัท + ประกอบติดกาว",3000,ปัด,GTO4,แอ้,ตา,N,29-03-22,
29-03-22,"U Samui",,"Note Pad",78809,1000,6.30,6300,"cug 118 g ","2 สี ม่ว ดำ","เข้าเล่ม 8 ใบ /เล่ม กระดาษแข็งรองหลัง",1000,ปัด,GTO,ตู่,ตา,N,29-03-22,
29-03-22,"Samui Green Fuel",O,ใบเสร็จรับเงิน/ใบกำกับภาษี,78792,30,65,1950,"เคมี ขาว ฟ้า","1 สี คือ ดำ","รันเลขที่ 20001-21500/ล.401-430  ปรุหัว1",1500,PL,"ตัด 5",ตู่,ตา,O,29-03-22,
29-03-22,"The Natural",R,Sticker,79891,14,50,700,"pp มัน","CMYK 1 SIDE","ไดคัท Inkjet",14,ปัด,"Digital Print",laser,ตา,N,29-03-22,
29-03-22,"bs samui tour",,"brochure  a5",78786,20,20,400,"ART 157","CMYK 2 SIDE",ตัด,4,ปัด,"Digital Print",laser,ตา,N,29-03-22,
29-03-22,ททท.ศูนย์สมุย,G,Card,78793,400,"4 ",1600,"card 300 g","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,29-03-22,
29-03-22," Libra",,"stk coconut oil",78785,2,60,120,"pp ด้าน","CMYK 1 SIDE",กรีด,2,โอ๋,"Digital Print",laser,ตา,N,29-03-22,
04-04-22,"My Cafe",,Sticker,79892,4,60,240,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",4,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,Kefir,,Sticker,79870,20,60,1200,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",20,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,"Moomu suga (Awake)",,Sticker,78776,2,60,120,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,Lamphu,R,Tag,79890,400,2.55,1020,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",17,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,"Cafe Kob",R,Sticker,79878,5,60,300,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",5,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,kimpton,,"Sticker food",78655,5,60,300,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",5,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,"The Ritz-Carlton",H,"Sticker 7วัน7สี",78771,1000*7,1.00,7000,"สติกเกอร์ขาวมันหลังเขียว A3","cmyk 1 side ",ตัด,147,โอ๋,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,Hyatt,,"Note Pad",78778,2000,1.8,3600,"ปอนด์ 100แกรม","2 สี ส้ม ดำ ","สต๊อค 400 ใบ ไม่เข้าเล้ม",667,PL,"ตัด 11",ตู่,ตา,O,04-04-22,
04-04-22,Hyatt,,"menu festive drink",78781,30*2,35,2100,"ART 300","CMYK 1 SIDE","matt pvc 2 side ",30,ปัด,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,Hyatt,,"menu festive wine",78782,30,35,1050,"ART 300","CMYK 2 SIDE","matt pvc 2 side  fold",15,ปัด,"Digital Print",laser,ตา,N,04-04-22,
04-04-22,"smile  samui tour",,Voucher,78584,100,100,6000,"เคมี 2 ใบขาว ชมพู","1 สี คือ ดำ","รันเลขที่8001-13000/ล.161-260 ปรุ 1 ใบ เข้าเล่ม 50 ชุด",7500,"โอ๋ pl new","ตัด 5",ตู่,ตา,N,04-04-22,
04-04-22,"ma car rent ",,"สัญญารถเช่า มอเตอร์ไซด์",78883,10,100,1000,"เคมี 2 ใบ ขาว ฟ้า","1 สี คือ ดำ","รันเลขที่0001-500/ล.01-10(ตีปก) ปรุ 1 ใบ เข้าเล่ม 50ชุด",1000,PL,"ตัด 5",ตู่,ตา,O,04-04-22,
04-04-22,"ma car rent ",,"สัญญารถเช่า รถยนต์",78881,10,100,1000,"เคมี 2 ใบ ขาว ชมพู","1 สี คือ ดำ","รันเลขที่ 0001-0500/ล01-10 ตีปก เข้าเล่ม 50 ชุด  ปรุ 1 ใบ",1000,PL,"ตัด 5",ตู่,ตา,O,04-04-22,
04-04-22,Hyatt,,"กระดาษ 18*18cm",78777,2000,.35,700,"คราฟน้ำตาล 110 แกรม",0,"ตัดขนาด 18*18",,ตัด,บริการอื่นๆ,ตัด,ตา,O,04-04-22,
04-04-22,"Melati Beach Resort & Spa",H,"regitration card ",78770,2000,2.6,5200,"card 120","3 สี น้ำตาล ดำ แดง",ไม่รันเลขที่,1000,PL,"ตัด 11",ตู่,ตา,O,04-04-22,
05-04-22,"Kamalaya Koh Samui",H,"Envelope Logo 9/125",78341,2000,5.15,10300,"card 120","CMYK 1 SIDE","ไดคัท ประกอบติดกาว",2000,ปัด,GTO4,แอ้,ตา,O,05-04-22,
05-04-22,"Renaissance Resort & Spa",H,"special arangment",78592,50,45,2250,"เคมี 3 ใบ ขาว ชมพู เหลือง","1 สี คือ ดำ","รันเลขที่ 20001-22500/ล.401-450 ปรุหัว 2 ใบ",1950,"โอ๋ pl new","ตัด 5",เมฒ,ตา,O,05-04-22,
05-04-22,"Renaissance Resort & Spa",H,"Rebate voucher ",78593,50,50,2500,"เคมี 3 ใบ ขาว ฟ้า เหลือง","1 สี คือ ดำ","รันเลขที่ 27501-30000/ล.551-600/กาวหัว",450,PL,"ตัด 5",เมฒ,ตา,O,05-04-22,
05-04-22,"อ ภิญโญ",,"มะนาวไร้เม็ด10 ลูก ฟ้า",78581,2000,.50,1000,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE",ตัด,40,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"อ ภิญโญ",,"มะนาวไร้เม็ด 25 ลูก สีฟ้า",78579,2000,.50,1000,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE",ตัด,40,โอ๋,"Digital Print",laser,ตา,O,05-04-22,
05-04-22,"อ ภิญโญ",,"ใบชะมวง ฟ้า",78574,600,.50,300,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE",ตัด,12,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"อ ภิญโญ",,"ผักพื้นบ้าน ขาว",78569,800,.30,240,"สติกเกอร์ขาวมันหลังเขียว A3","1 สี คือ ดำ",ตัด,45,โอ๋,"Digital Print",laser,ตา,O,05-04-22,
05-04-22,"Centara reserve",,"stk  ติดขวดเหล้า",78869,7000,1,7000,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",125,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Centara Villas Resort",H,"Sticker for sale",78880,5,50,250,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE",กรีด,5,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"The Ritz-Carlton",H,"Arrival Baggage Claim",76524,1500,12.90,19350,"card 240 g","2 สี ด้าน หน้า ฟ้า ดำ/หล","ติดสติกเกอร์ 3001-4500/ตีเลข /ตอกตาไก่สีทอง+ผูกยางยืด+ปรุ1 จุด",375,PL,GTO,"ต้น  เมฆ",ตา,N,05-04-22,
05-04-22,"ธ ออมสิน",,Sticker,78889,20,35,700,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",20,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,roserale,,STK.Logo,78773,10,60,600,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",10,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,คุณยิว,,สมุดประจำรถ,78586,100,50,5000,"ปก การืดเหลือง 180 เ /ในปอนด์ 100 แกรม","1 สี คือ ดำ /หน้า+หลัง","ถ่ายเอกสาร เข้าเล่มเย็บมุงหลังคา",,ปัด,บริการอื่นๆ,"หญิง ",ตา,N,05-04-22,
05-04-22,อัญญา,,Tag,79889,14,70,980,"card 240 g","CMYK 2 SIDE",ตัด,14,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"ฺBanana Fan sea",,"paid out",78908,20,83,1660,"เคมี 2 ใบ ขาว เหลือง","1 สี คือ ดำ","รันเลขที่ 0001-1000/ล.001-20 ตีปก ปรุ 1 ใบ",1000,โอ๋,"ตัด 5",ตู่,ตา,O,05-04-22,
05-04-22,"Sala Samui Resort & Spa(เฉวง)",H,"Sticker logo 1*7.5 cm",78597,1000,.35,350,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE","กรีด มี สต๊อค 940",11,โอ๋,"Digital Print",laser,ตา,O,05-04-22,
05-04-22,"Buri Rasa Samui",H,nc,78871,100,4.5,450,"ART 300","CMYK 2 SIDE",ตัด,6,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"U Samui",,compendiam,78804,61,70,4270,"ART 300","CMYK 1 SIDE","ไดคัท ",33,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"The Stay",H,"Sticker ook ook",78895,5,70,350,"pp ด้าน","CMYK 1 SIDE",กรีด,5,โอ๋,"Digital Print",laser,ตา,O,05-04-22,
05-04-22,"Favorite Wedding",,Sticker,79859,6,60,360,"pp มัน","CMYK 1 SIDE","ไดคัท Inkjet",6,โอ๋,"Digital Print",,ตา,N,05-04-22,
05-04-22,kimpton,,"laundry list",78759,10,250,2500,"เคมี ขาว ฟ้า เหลือง","1 สี คือ ดำ","รันเลขที่ 0001-0500/ล01-10 ตีปก เข้าเล่ม 50 ชุด  ปรุ 2 ใบ",1500,ปัด,"ตัด 5",เมฒ,ตา,N,05-04-22,
05-04-22,kimpton,,"pet welcome",79007,200,7,1400,"cx22 cream 250","CMYK 2 SIDE",ตัด,200,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"valet parking tag",78755,200,4.25,850,"cx 22 dimond white 170 g ","1 สี คือ ดำ หน้า/หลัง","ปรุ 2จุด ตีเลข 3 จุด 001-200/เจาะรู ผูกเชือก ยางยืดเส้นใหญ่",15,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"body scurb voucher ",78286,20,5,100,"cx 22 dimond white  220 g ","CMYK 1 SIDE",ตัด,3,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"gift card ",78763,100,13.5,1350,"cx22 dimond white 250","CMYK 1 SIDE",ตัด,12,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"forgot it  we got it ",78762,100,13.5,1350,"cx22 dimond white 320","1 สี คือ ดำ",ตัด,17,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Hemm & Co.",O,Sticker,78795,6,60,360,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",6,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22," (Awake)",,"กุญแจห้องพัก ",79882,2,60,120,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",2,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,chubby,,Sticker,79877,22,60,1320,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",22,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"what up",,Sticker,79873,10,60,600,"pp มัน","CMYK 1 SIDE","ไดคัท Inkjet",10,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"afternoon (Awake)",,Sticker,78783,5,60,300,"pp ใส","CMYK 1 SIDE","ไดคัท Inkjet",5,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,แมวมองปลาเค็ม,,Sticker,78679,73,45,3285,"สติกเกอร์ขาวมันหลังเขียว A3","CMYK 1 SIDE","ไดคัท Inkjet",73,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Shasa Resort",H,"in suite refreshment center",78591,50,85,3250,"เคมี 3 ใบ ขาว ฟ้า ชมพู","1 สี คือ เทา","รันเลขที่7501-10000/ล.151-200ปรุ 2 ใบ",3750,ปัด,"ตัด 5",ตู่,ตา,O,05-04-22,
05-04-22,"W Koh Samui ",H,"loundry ldry clening",78554,20,220,4400,"เคมี 4 ใบ ขาว ชมพู ฟ้า เขียว","1 สี คือ ดำ","รันเลขที่ 0001-1000/ล.01-20(ตีปก)",4000,โอ๋,"ตัด 5",เมฒ,ตา,N,05-04-22,
05-04-22,"sea sun bangrak",,Menu,78790,1,250,250,"ART 300","CMYK 1 SIDE","ใบแรก เคลือบมัน ใบ ต่อไปเคลือบด้าน เจาะรู ด้านบน ปั๊มพับ",3,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"พี เค สมุย หจก.",O,ใบเสร็จรับเงิน,78779,10,150,1500,"เคมี 3 ใบ ขาว ชมพู ฟ้า","1 สี คือดำ ","รันเลขที่ 001-0500/ล.01-10 ปรุ 2 ใบ",7500,โอ๋,"ตัด 5",ตู่,ตา,O,05-04-22,
05-04-22,kimpton,,"Miscellaneous Charge",78685,20,90,1800,"เคมี 2 ใบ ขาว เขียว","1 สี คือ ดำ","รันเลขที่ 001-1000/ล.001-020 (ตีปก) ปรุ 1 ใบ",1000,ปัด,"ตัด 5",เมฒ,ตา,N,05-04-22,
05-04-22,"Nikki Beach Resort",H,"flyer ",79105,100,8,800,"art 260 g","CMYK 2 SIDE",ตัด,25,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Santiburi Beach Resort",H,"nc ",79875,600,6.5,3900,"ART 350","CMYK 2 SIDE","matt pvc  คลิบมุม 4 มุม",30,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"tax invoice",78686,20,105,2100,"เคมี 2 ใบ ขาว เหลือง เขียว","1 สี คือ ดำ","รันเลขที่ 001-1000/ล.001-020  ปรุ 2 ใบ",1500,ปัด,"ตัด 5"," ตู่",ตา,N,05-04-22,
05-04-22,kimpton,,"raid the bar",78756,200,4.5,900,"cx 22 dimond white  220 g ","CMYK 2 SIDE","ตัด คลิบมุม",19,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"้house keeping massage ",78754,200,350,700,"cx 22 dimond white  220 g ","CMYK 2 SIDE",ตัด,13(A:3),ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Four Seasons Resort",H,"check out folio",78775,2000,4.5,9000,"card 120","CMYK 1 SIDE",ตัด,1000,ปัด,MO4,แอ้,ตา,N,05-04-22,
05-04-22,"Sala Samui Resort & Spa(เฉวง)",H,"Welcome Card",78678,5000,"4 ",20000,"cx 22 dimond white  250 g ","1 สี คือ เทา",ปั๊มพับ,2500,PL,GTO,ตู่,ตา,O,05-04-22,
05-04-22,"U Samui",,"Hotel Taxi Card",78803,8000,.62,4950,"card 210","CMYK 2 SIDE","ตัด มี สต๊อค 1000",500,ปัด,GTO4,แอ้,ตา,O,05-04-22,
05-04-22,"U Samui",,nc,78560,200,4.5,900,"cug 270","CMYK 2 SIDE",ตัด,20,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Banana Fan Sea Resort",H,nc,78948,100,"4 ",400,"wove B/w 300 g","CMYK 2 SIDE",ตัด,20,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,Hyatt,,"nc 5",78131,1000,"4 ",4000,"mohawk 270","CMYK 2 SIDE",ตัด,800,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"Baan Bophut Beach Hotel",H,ที่คล้องคอขวด,78109,1000,2,2000,"ART 157","1 สี คือ น้ำตาล","ไดคัท มีสต้อค 160",500,"ปัด pl new",GTO,ตู่,ตา,O,05-04-22,
05-04-22,"confidence me ",,"Brochure Book",77478,5,6250,1250,"art 210 g ","CMYK 2 SIDE","เคลือบด้าน 1 ด้านปั๊ม  เย็บมุงหลังคา",,ปัด,"Digital Print",laser,ตา,O,05-04-22,
05-04-22,"ตำบล ท่าชี",,Book,78839,3,1500,0,"ปก อาร์ต 210 แกรม /ใน อาร์ตมัน 157 แกรม ","CMYK 2 SIDE",เข้าเล่มสันกาว,,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"change my  linen",78761,200,3.50,700,"cx 22 dimond white  220 g ","1 สี คือ ดำ","เจาะรุ ",20,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"inner circle ",78758,400,4.5,1800,"cx22 dimond white 250","CMYK 2 SIDE",คลิบมุม,18,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,ตม.สมุย,G,STK.Logo,79863,4,50,200,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"turndown 1",78600,100,6,600,"cx22 dimond white 250","CMYK 2 SIDE",ตัด,50,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"clean in room",78752,200,5,1000,"cx22 dimond white 250","CMYK 2 SIDE",ตัด,25,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"turndown 2",78751,100,4.5,450,"cx22 dimond white 250","CMYK 2 SIDE",ตัด,80,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,kimpton,,"electronic safe",78753,200,2,400,"cx22 dimond white 250","1 สี คือ ดำ 2 side",กรีด,10,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,ลิปะน้อยกราฟฟิค,O,Sticker,76577,7,50,350,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",7,โอ๋,"Digital Print",laser,ตา,N,19-10-22,
05-04-22,ลิปะน้อยกราฟฟิค,O,Sticker,79577,7,50,350,"pp ด้าน","CMYK 1 SIDE","ไดคัท Inkjet",7,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"ฮักสมุย (Hug Samui)",R,"print  สี ",79157,6,60,300,"ART 300","CMYK 1 SIDE",ตัด,6,โอ๋,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,อัญญา,,Card,79266,2,70,140,"ART 300","CMYK 2 SIDE",ตัด,2,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"samui korean",,"flyer ",79271,150,15,2250,"ART 157","CMYK 2 SIDE",ตัด,,ปัด,"Digital Print",laser,ตา,N,05-04-22,
05-04-22,"ป้อม เบียร์",,"การ์ดแต่ง ",79056,100,17,1700,"card 300 g","cmyk 1 side ","ราคา รวม ซอง",,ปัด,"Digital Print",laser,ตา,N,05-04-22,
