DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
06-03-24,"Halfmoon Festival",R,"ใบปลิว ",86922,50,20,1000,"อาร์ต 157g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,06-03-24,
06-03-24,"Ark Store Bar",,"captain order food & drink",86494,1000,26,26000,"ธรรมดา 2 ใบ ขาว-ปรู๊ฟ","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.001-10000 +เย็บ 50ใบ/ชุด ล01-1000",,PL,"ตัด 5",แบงค์,ตา,O,06-03-24,
06-03-24,ร้านครัวเสวย,,STK,86622,29,50,1450,pp-ด้าน,"น 4 cmyk",-,,ไก่,"Digital Print",ไก่,ตา,N,06-03-24,
06-03-24,"Banana Fan Sea Koh Samui ",,"bill laundry",87037,20,210,4200,"เคมี 4 ใบ ขาว-ชมพู-เหลือง-ฟ้า","น 1 ดำ","กาวหัว 50 ชุด + No.001-1000",,โอ๋,"ตัด 5",เมฆ,ตา,N,06-03-24,
06-03-24,"Chaweng Regent",H,"Luggage Tag",87032,10000,1.95,19500,"อาร์ต 210g.","น 1 เขียว ล 1 ดำ","ไดคัท+บล็อคเก่า+เจาะรู+ผูกเชือก+NO. 0001-10000 ปรุ 1 จุด ตีเลข 2",,PL,GTO,ต้น,ตา,O,06-03-24,
07-03-24,"Marion Geiger",O,NC,86315,100,4.50,450,"brisk 270 g","น 4 cmyk ล1 ดำ",-,,ปัด,"Digital Print",ปัด,ตา,O,07-03-24,
07-03-24,Rocky,,"envelope logo",87217,5000,4.10,20500,"ปอนด์ 100g / ปอนด์ TPI 100g.","น 1 เทา",ไดคัท+บล็อคเก่า+ติดเทปกาว,,PL,MO,ต้น,ตา,O,07-03-24,
07-03-24,"The Natural",R,"Menu ",86560,50,15,750,"brisk 270 g","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",โอ๋,ตา,O,07-03-24,
07-03-24,"มอ. วิทยานุสรณ์",,"Flyer ",86504,1000,4.50,4500,"อาร์ต 128g.","น 4 cmyk ล 4 cmyk",-,,แตงโม,GTO4,แอร์,ตา,N,07-03-24,
07-03-24,"Khun Norm",O,"the dharma bums book",86319,200,"272.85 v.ใน",54570,"ปกอาร์ต 210g. เนื้อใน อาร์ต 115g","น 4 cmyk ล 4 cmyk",เข้าเล่ม,,โอ๋,"Digital Print",โอ๋,ตา,N,07-03-24,
07-03-24,"Howdy ",,สายคาด,86940,200,17,3400,"การ์ดขาว 180g","น 4 cmyk","ติดเทปกาวปลายงาน / 72*10 ซม / พับ 4 จุด",,โอ๋,"Digital Print",โอ๋,ตา,N,07-03-24,
07-03-24,"Discovery Dream Tour ",,"tour voucher",87513,100,"69.55 ใน",6955,"เคมี 2 ใบ ขาว-ฟ้า","น 1 น้ำเงิน","ปรุข้าง 1ใบ No.001-5000 +เย็บ 50ใบ/ชุด ล.01-100",,แตงโม,"ตัด 5",เมฆ,ตา,N,07-03-24,
07-03-24,"Skye Beach Villas",H,"miscellaneous voucher",86333,50,85,4250,"เคมี 3 ใบ ขาว-ชมพู-ฟ้า","น 1 ดำ","ปรุข้าง 2 ใบ No.4501-7000 +เย็บ 50ใบ/ชุด ล.91-140",,PL,"ตัด 5",เมฆ,ตา,O,07-03-24,
07-03-24,"Baan Haad Ngam Boutique Resort & Spa",H,NC,86621,500,3,1500,"brisk 270 g","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,07-03-24,
07-03-24,"Kamalaya Koh Samui",H,"Drinking water",86915,3000,1.20,3600,"คราฟน้ำตาล 110 g","น 1 ดำ",เจาะรูตรงกลาง+ผูกเชือกใหญ่,,ปัด,"Digital Print",ปัด,ตา,O,07-03-24,
07-03-24,Mr.Carino,,Tag,86980,5000,2,10000,"อาร์ต 260g.","น 1 ฟ้า ล 1 ฟ้า",เจาะรูตรงกลาง+ผูกเชือก,,PL,GTO,ต้น,ตา,O,07-03-24,
07-03-24,vika,,"Menu ",86348,1,"200 ใน",200,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",เข้าเล่ม,,แตงโม,"Digital Print",แตงโม,ตา,N,07-03-24,
07-03-24,"Island Experiences",TR,voucher,86906,20,145,2900,"เคมี 3 ใบ ขาว-ฟ้า-เหลือง","น 1 ดำ","ปรุข้าง 2 ใบ No.3001-4000 +เย็บ 50ใบ/ชุด ล.61-80",,PL,"ตัด 5",แบงค์,ตา,O,07-03-24,
07-03-24,"Belmond Napasai",H,"BKF - Menu",86648,150,45,6450,"brisk 270 g","น 4 cmyk ล 4 cmyk","ไดคัท อิ้งเจ็ท",,ปัด,"Digital Print",ปัด,ตา,O,07-03-24,
07-03-24,"Garrya Tongsai Bay samui",,STK,86948,5,70,350,"stk ใส","น 4 cmyk",กรีด,,แตงโม,"Digital Print",แตงโม,ตา,O,07-03-24,
07-03-24,เพชรบัญชา,,"Flyer ",86652,5000+5000,0.963,9630,"อาร์ต 115g.","น 4 cmyk ล 4 cmyk / น 4 ","น-ล 5000 / น 5000",,โอ๋,MO4,ศร+แอร์,ตา,N,07-03-24,
07-03-24,คุณอภิญญา,,"การ์ดแต่งงาน ",86665,100,10,1000,"อาร์ต 300g.","น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,N,07-03-24,
07-03-24,โรงเรียนบ้านอ่างทอง,S,ฎีกา+ซอง,86520,300,6,1800,"ปอนด์ 80g ","น 1 น้ำเงิน",-,,ปัด,บริการอื่นๆ,เก๋+หญิง,ตา,N,07-03-24,
08-03-24,"Samui Carvings",O,NC,86313,500,3.50,1750,"sartinmatt 300 g","น 4 cmyk ล 4 cmyk","ใส่ ชื่อ โรงแรม the ritz carlton",,ปัด,"Digital Print",ปัด,ตา,O,08-03-24,
08-03-24,"Henry Africa's Bar",R,"Menu -A5",86909,50,40,2000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",เคลือบแข็ง,,ปัด,"Digital Print",ปัด,ตา,N,08-03-24,
08-03-24,Maraleina,,"NC ",86577,1000,3.50,3500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","5 ชื่อ ชื่อละ 200",,โอ๋,"Digital Print",โอ๋,ตา,N,11-03-24,
11-03-24,"Banana Fan Sea Koh Samui ",,"NC K.ชุติประภา",86642,200,4.50,900,"brisk 270 g","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,11-03-24,
11-03-24,"Silavadee Pool Spa Resort",H,"gift  voucher ",86932,1000,4,4000,"อาร์ต 300g.","น 1 เทา","เคลือบPVC ด้าน 2ด้าน  + No. 001-1000",,PL,GTO,ต้น,ตา,O,11-03-24,
11-03-24,marasca,,ใบสมัครงาน,86324,100,10,1000,"ปอนด์ 100g ","น 1 ดำ ล 1 ดำ",พับ,,ปัด,บริการอื่นๆ,เก๋+หญิง,ตา,O,11-03-24,
11-03-24,"อินโด ไชน่า",,"TAG ติดกระเป๋า",86342,5,150,750,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ไดคัทเครื่องอิ้งเจ็ท",,ปัด,"Digital Print",ปัด,ตา,N,11-03-24,
11-03-24,"Banana Fan Sea Koh Samui ",,"ปก menu",86901,15,50,750,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + เจาะรู",,ปัด,"Digital Print",ปัด,ตา,N,11-03-24,
11-03-24,TJ,,"Menu ",86306,10,"380 นอก",3800,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน เย็บมุมหลังคา ปั๊มพับ",,ไก่,"Digital Print",ไก่,ตา,N,11-03-24,
